Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AG,31.34,48.31,,9.1,,,,,,8,25.13,0.25,,40.73,1.89,1.88,0.82,6.51,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,33.57,,,,4.28,4.11,,0.69,,,0.28,22.59,18.86,,5.53,5.88,8.95,,,,,,1.43,,,,3.71,,,,,,,0.96,,,27.74,,,5.51,1.43,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,30.43,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,9.2,2.41,,20.87,2.38,0.15,0.16,94.22,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.26,18.26,11.6,11.94,11.49,7.75,0.87,0.77,5.48,0.3,6.4,12.22,1.26,12.97,27.09,,,124.89,26.24,14.69,,3.13,,10.32,1.73,16.82,7.48,0.3,0.52,,,,,8.19,1.56,0.84,,,5.28,12.64,0.31,0.82,7.35,0.72,3.43,14.41,7.05,9.57,,13.47,,,14.58,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,45.87,48.55,,2,17.3,10.3,15.9,23.9,17.21,12.4,36.7,2.4,30.34,44.4,5.04,1.73,956.31,19.43,3.04,140.5,93.05,12.32,,,,0.18,0.52,23.39,14.79,44.88,,,5.29,7.18,4.28,0.74,16.32,2.26,0.52,17.57,16.89,20.36,15.31,15.51,40.19,749.09,,17.74,,33.47,2.56,38.85,35.32,2.03,7.07,,,,,43,2.02,1.81,,,14.66,29.61,2.22,2.63,2.56,1.97,5.01,10.11,9.2,6.81,,6.38,,0.36,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,83.75,58.77,6.9,36,,,,,39.42,,67.84,,19.64,62.49,11.63,8.41,16.52,50.75,8.99,2295.73,1283.6,31.8,,0.04,,,,,,,,,17.07,52.5,,0.91,,,,,,,94.47,0.0,89.38,,,2051.38,,,1.78,4.47,,,87.49,,,,,,,,3.17,2.93,,4.67,,,1.78,8.77,62.91,,,71.3,,,,0.53,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,40.87,,,,,,,,49.4,55.37,,,44.54,1.88,0.29,8.69,2.88,1.36,,93.8,95.75,,0.07,,,,,,,,,0.1,0.15,,0.31,,,,,,63.32,27.07,53.64,0.83,,,,,,1.74,,,,0.24,,,,,,,,,2.98,,,,,2.05,1.36,,,,,,,,,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,11.58,48.02,,1.1,,,4.2,,1.45,1.7,52.53,4.97,,48.79,0.59,0.02,0.01,35.62,0.51,33.36,118.37,61.82,5.25,0.76,,0.6,4.95,18.59,10.06,,20.01,10.6,3.19,3.28,5.38,0.42,,,4.95,14.67,,9.84,1.54,41.29,37.25,2.69,,12.89,,15.07,0.7,12.24,12.24,,1.58,,,,,,0.68,,,,12.51,,,14.13,0.84,0.44,2.51,4.55,3.94,5.69,,2.75,,,11.75,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,0.99,49.18,3.3,13.7,,38.8,25.1,37.8,22.45,20.3,37.97,2.91,0.63,45.29,1.63,0.47,0.17,11.55,2.42,220.26,54.27,30.17,1.81,0.86,,0.2,2.87,6.13,3.29,8.54,8.3,4.41,1.36,1.62,16.31,0.43,18.96,21.21,2.94,8.69,29.81,,,11.68,29.6,1.47,,16.28,,15.34,0.87,5.72,7.01,0.24,0.91,,0.18,0.13,,4.96,0.53,0.86,,,2.41,3.78,0.33,0.49,0.89,0.98,6.65,13.76,12.75,16.72,,7.43,,15.48,22.64,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.94,,15.9,,,21.1,,3.06,3.7,41.6,,67.89,47.79,1.19,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,5.52,1.45,,,,1.17,,,,,16.53,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,18.51,43.56,,37.4,,,,9,70.87,14.8,45.23,,34.74,42.1,10.91,0.57,0.74,114.96,1.13,23.41,39.28,47.45,2.24,0.29,,,,106.12,89.22,62.66,,,10.37,11.58,0.94,0.59,18.37,1.46,,88.56,,,22.1,86.57,62.53,46.95,,37.54,,8.45,12.33,32.75,87.76,,12.58,,,,,68.26,16.47,3.44,,,63.34,103.76,,7.31,70.1,1.07,27.31,75.13,10.49,42.17,,31.83,,,,,,3,1743842454.0,Packaged Software,Technology Services
AHCO,23.26,30.5,,40.6,,,,,6.17,5.8,14.28,,1.75,23.44,0.38,0.12,0.03,10.12,1.15,15.35,30.54,44.74,,1.5,,,,,,21.2,9.83,4.6,0.96,1.02,,0.33,5.11,12.34,,10.06,,79.4,4.73,16.84,15.49,2.04,,,,8.23,0.9,,18.91,,0.43,,,,,8.17,,,,,2.69,,,0.71,,0.94,,,,,,5.92,,2.6,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,3.04,49.66,,0.3,20.8,2.7,,,2.45,13.8,63.09,7.07,0.09,54.21,0.63,0.25,0.03,11.25,1.87,,104.46,74.75,8.49,1.65,,,7.19,32.83,13.4,19.62,,,,3.03,3.05,0.34,15.42,13.03,7.28,44.98,19.84,132.61,,21.8,26.72,1.06,,,,10.74,1.02,,,,1.12,,,,15.74,7.08,,0.61,,,7.08,,,0.41,1.14,1.87,,56.71,3.05,,,3.51,,,19.73,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AIN,,46.54,1.2,6.9,9.5,5.3,0.2,,,9.7,65.35,2.08,,53.07,4.07,0.58,0.35,80.49,3.68,73.25,34.97,76.9,1.47,0.37,,0.3,1.32,16.17,10.32,21.67,,,,2,6.18,0.57,9.22,4.64,1.32,20.18,4.09,10.91,6.6,109.05,34.03,8.18,,7.92,,12.22,2.54,25.15,23.09,12.15,1.97,,1.25,1.87,,21.57,1.83,0.84,,59.5,11.79,17.87,,1.43,3.27,2.94,5.62,18.43,10.09,10.45,,8.3,,4.39,25.63,,,10,2822970018.0,Textiles,Process Industries
AIR,4.02,40.08,,6.6,,10.4,24.9,,4.01,11.9,46.51,,,40.51,2.76,0.11,0.05,65.81,3.06,126.29,42.84,35.24,5.47,0.88,,,,21.56,16.33,206.22,,,1.16,1.3,4.64,0.44,0.63,0.64,,18.02,14.51,16.11,,68.97,18.85,2.57,,2.67,,5.94,1.95,36.16,23.27,3.58,0.96,,,,,151.95,2.38,1.25,,,53.19,200.63,1.67,2.02,5.54,1.45,2.82,16.74,7.85,5.55,,5.69,,,51.82,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,41.22,63.05,0.1,22,3.5,29.5,27.9,15.4,41.98,11.5,67.84,0.75,19.29,63.97,7.98,1.13,0.9,267.96,3.78,58.41,30.55,56.68,1.06,0.34,,0.15,0.56,17.89,16.22,22.46,,,2.03,2.04,5.59,0.58,9.08,3.95,0.57,27.48,23,6.13,3.66,149.38,29.82,25.4,,8.57,,10.89,5.88,27.34,27.76,1.19,2.32,,1.23,1.39,,25.74,3.78,2.42,,18.42,24.2,25.78,1.11,2.59,11.64,2.74,13.39,47.66,21.35,23.26,,17.53,,1.91,52.13,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIV,38.55,45.61,1.9,,,,,,2.59,8.5,55.35,,6.95,48.15,0.17,0.7,0.07,8.69,1.49,,,11.2,,5.25,,,,,,,,,,12.39,,0.12,,,,,,,,9.03,59.1,0.15,,,,3.75,4.7,,,,6.14,,,,24.98,,,,,,19.75,,,,4.97,1.49,,,,,,0.36,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AJG,19.51,45.34,,15.9,6.9,5.9,22.9,,1.33,8.5,46.35,1.11,21.32,44.13,1.29,0.06,0.24,289.17,1.06,,,128.71,3.34,0.7,,0.24,0.81,39.23,26.74,28.71,22.04,19.07,5.47,6.1,2.55,0.21,21.23,3.77,0.83,25.65,13.59,12.71,10.87,256.94,41.86,5.96,,10.4,,18.93,5.21,55.08,29.24,2.32,5.72,,1.2,1.23,,26.87,,2.37,,,25.36,32.8,2.68,2.38,,1.06,2.05,95.74,8.42,10.41,,3.07,,,65.28,,,10,49596549950.00001,Insurance Brokers/Services,Finance
AKAM,,45.44,2.4,5.2,,4.3,5.9,10.8,,8.2,39.15,,1.82,41.27,2.82,0.84,0.36,105.11,1.32,,34.55,47.09,3.38,0.97,,,,24.21,13.4,21.19,17.1,10.87,4.24,4.66,4.13,0.47,21.97,5.42,,15.33,11.04,7.09,6.88,113.74,59.92,26.45,,16.01,,17.44,3.36,26.02,16.07,1.61,4.17,,0.84,1.11,,18.97,3.41,0.85,,,10.7,28.45,2.39,1.31,16.37,1.32,6.57,26.21,8.88,13.91,,7.23,,,33.8,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,40.33,42.28,,3,13.1,14.1,16.4,,21.6,17.4,50,9.94,4.58,42.64,2.1,0.42,0.27,13.41,1.31,54.97,83.97,29.56,3.1,1.08,,0.61,6.04,7.66,7.66,15.75,6.56,4.93,0.9,0.92,13.05,0.32,7.05,10.7,6.04,7.77,15.3,7.86,6.42,12.88,38.94,6.73,,7.02,,12.92,2.08,8.52,7.72,0.93,0.73,,0.6,0.66,,10.19,0.95,0.78,,,5.27,32.99,1.2,0.62,2.43,0.91,6.59,35.19,14.34,19.94,,10.9,,6.24,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,46.77,42.16,,3,13.1,14.1,16.4,,21.6,17.4,46.13,8.36,2.36,42.29,2.1,0.42,0.27,17.51,1.31,54.97,83.97,29.56,3.1,1.08,,0.67,5.06,9.25,9.25,15.75,6.56,4.93,0.9,1.11,10.81,0.32,7.05,8.19,5.06,10.55,15.3,7.86,6.42,17.45,38.94,6.73,,7.02,,12.92,2.08,11.12,10.09,1.22,0.72,,0.78,0.86,,10.2,0.96,0.78,,,5.26,33.02,1.2,0.62,2.43,0.91,6.59,35.19,14.34,19.94,,10.9,,6.24,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,50.03,63.51,,0.9,35.4,10.9,60.2,10.8,58.29,7,68.57,2.01,35.93,64.52,1.03,0.34,0.04,25.09,1.94,,201.27,54.16,7.1,0.85,,5.14,2.93,49.31,19.7,31.8,,23.56,,12.94,2.03,0.45,40.69,4.77,3.05,64.01,3.02,,,15.25,68.16,0.63,,3.35,,17.15,1.48,278.78,176.69,,7.28,,,,16.52,17.92,3.48,0.94,,,17.92,,,1,1.55,1.94,0.28,312.07,2.3,0.67,,1.57,,,51.2,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AKRO,93.69,65.11,,8.8,,,,,,,73.77,,43.64,68.16,,24.39,,,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,,,,,,,,3.55,3.47,,,,,3.09,24.89,,,,,,,,,,,,,2904657802.0,Pharmaceuticals: Major,Health Technology
AL,18.08,54.62,0.8,6.5,9.9,9.3,1.9,,0.82,10.9,59.26,3.39,,56.59,0.45,0.43,0.02,46.94,0.44,,245.83,,10.65,2.69,,0.2,1.81,32.42,13.13,,13.46,7.65,7.13,8.96,3.08,0.24,,,1.81,10.25,,,6.49,46.85,33.4,12.68,,20.85,,25.17,0.72,10.05,11.25,7.03,1.9,,0.97,,,,0.6,0.76,,,3.12,,,,0.72,0.44,1.86,2.74,2.58,7.95,,1.85,,,10.43,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALC,30.84,35.44,,1.9,,24.6,36.9,26.2,93.46,9.9,33.47,0.29,22.24,32.11,3.59,0.59,0.27,91.43,2.56,196.29,70.31,69.55,2.82,0.24,,0.09,0.29,40.74,27.13,78.06,36.76,20.07,4.62,5.12,2.45,0.71,6.31,1.35,0.29,25.93,20.86,13.49,6.2,83.31,55.37,6.29,,11.38,,12.34,2.07,41.17,31.84,3.39,4.7,,,,,73.15,4.29,,,,51.13,57.16,1.35,2.24,13.32,1.56,3.72,17.33,4.47,5.3,,4.71,,0.21,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,14.7,56.44,,3.5,3.1,5.9,8.5,,,13.3,67.42,5.23,,59.12,1.25,0.3,0.06,64.95,1.45,60.51,34.27,29.73,3.68,0.64,,0.92,4.31,24.98,11.08,47.02,,,,3.46,4,0.42,7.35,3.07,4.35,16.32,,,,58.25,31.57,2.05,,11.5,,10.53,1.33,20.82,21.38,53.45,2.37,,,,,32.68,1.15,1,,,8.68,22.76,,2.44,1.4,0.95,2.71,4.2,3.43,6.4,,2.27,,5.91,16.2,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,12.5,58.91,,,37.5,3,54.7,2.1,,3,72.7,4.66,14.35,64.54,0.76,0.07,0.04,19.63,0.2,,16.86,6.4,4.19,0.47,,1.08,4.57,21.66,16.42,32.57,,15.2,9.02,8.15,4.62,0.61,25.02,3.99,4.57,32.19,,,,18.01,49.66,3.52,,19.63,,39.57,1.43,31.65,23.79,0.82,6.15,,,,16.65,24.62,1.26,1.23,,,14.38,27.24,,1.09,1.49,0.2,2.67,130.44,5.77,4.42,,5.36,,7.01,42.66,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,,61.52,,13.2,19.2,20.9,32.5,,36.25,12.8,70.91,1.13,,65.66,5.86,0.66,0.63,197.67,4.15,112.12,30.49,82.56,0.97,0.22,,0.1,0.54,13.05,10.1,15.07,,,,1.41,7.66,0.69,9.34,6.51,0.54,16.82,20.28,5.36,,178.02,25.87,7.4,,7.19,,10.55,2.33,19.91,19.91,1.33,1.44,,1.06,1.33,,15.35,1.8,1.19,,5.73,12.87,15.23,1.21,1.29,3.63,2.39,8.1,23.06,14.2,12.5,,11.5,,3.7,27.42,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,44.18,,23.7,,71.3,43.2,,49.13,17.2,38.41,,,42.69,5.02,1.52,0.47,22.05,4.22,144.1,37.45,42.37,2.93,0.43,,,,64.03,29.28,61.63,795.39,57.99,5.6,4.73,1.56,0.63,7.7,1.61,,84.45,,,,26.24,49.13,2.37,,,,6.97,4.32,,32.43,1.67,5,,,,,65.5,3.55,,,,31.62,,0.84,,8.68,2.8,,11.43,4.67,,,21.87,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,22.24,41.47,1.6,5.6,,19.8,,7.4,,17.4,50.52,,,43.18,4.98,0.5,10.81,224.35,1.26,85.16,33.46,88.27,0.14,0.02,,,,21.93,20.89,36.99,17.88,15.55,3.47,3.76,4.56,0.62,10.17,2.4,,21.88,14.35,10.9,5.97,296.27,69.98,,,11.15,,17.16,4.25,38.28,24.07,1.93,4.26,,0.77,1.82,,41.77,2.31,0.55,,95.52,33.71,,2.19,1.61,4.99,1.14,7.1,48.48,16.36,11.69,,9.18,,0.92,29.33,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,65.19,,19.5,19.7,,25.8,,9.2,31,66.04,2.69,3.92,64.75,1.07,0.62,0.33,73.86,0.75,6.2,10.48,9.53,6.87,1.75,,0.92,2.45,34.36,19.8,,,,0.98,1.1,2.91,0.27,,,,13.06,,,7.84,105.02,14.4,0.77,,,,3.34,1.04,,37.68,,0.48,,,,,,1.32,0.35,,,3.86,,,1.57,1.04,0.72,,2.25,2.18,,,1.6,,,9.03,,,9,1561179126.0,Airlines,Transportation
ALHC,81.4,68.83,,72.1,,,,,,24.1,88.78,,64.71,76.08,4.04,1.06,1.73,14.13,1.6,,36.26,21.07,,1.92,,,,,,,196.08,58.49,0.65,0.98,,0.17,,,,,,21.52,31.56,12.45,10.45,,,,,,23.55,,,,1.07,,,,,,,,,,,,,,36.23,1.6,,,,,,,,,,,,,1145501450.0,Managed Health Care,Health Services
ALIT,1.39,43.79,,79.1,,,,13,,4.5,48.62,,,43.92,0.59,0.07,0.06,7.49,1.37,,67.99,70.1,14.91,0.65,,,,,32.92,27.22,19.4,11.98,2.66,2.25,,0.43,8.12,5.81,,13.14,,,,6.46,33.97,,,,,,0.91,,12.69,,1.37,,,,,16.53,,,,,10.09,,,,,1.37,,,,,,,,4.76,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALKS,25.71,57.15,,2.4,,,,101.1,,14.4,74.82,,20.46,62.45,4.32,2,2.48,29.37,3.45,277.42,107.05,78.41,0.92,0.28,,,,11.35,10.2,12.84,22.61,19.47,2.87,2.69,8.81,0.6,20.94,6.63,,14.66,,,,28.48,83.17,13.03,,22.15,,20.77,3.68,15.06,14.76,,3.3,,,,,15.7,1.61,0.83,105.02,6.79,13.94,24.09,,2.3,3.93,3.03,15.29,71.05,21.07,26.09,,39.29,,0.39,,,,1,4930138503.0,Pharmaceuticals: Major,Health Technology
ALKT,66.37,59.53,,,,6.2,,19.5,,27.8,51.11,,21.81,56.51,25.5,2.1,5.4,39.82,3.52,,17.17,34.92,,0.06,,,,,,,,,,11.63,,0.8,,,,77.3,,,24.1,25.4,58.11,,,,,,11.81,,,,12.29,,,,,,,,234.47,46.89,561.05,,,,25.04,3.52,,,,,,,,2.28,,,,,1635813314.0,Packaged Software,Technology Services
ALLE,42.91,41.44,1.4,18.3,12,20.2,9.9,7,11.94,12.2,40.42,2.81,18.5,37.38,4.1,0.81,0.37,140.86,1.71,78.71,44.52,43.78,2.7,1.53,,0.27,1.35,17.82,15.47,23.37,16.2,14.14,3.51,3.7,5.61,0.32,15.68,4.77,1.37,18.08,16.64,10.28,3.86,131.79,43.96,7.66,,15.36,,20.5,7.8,21.64,20.41,2.55,3.32,,0.77,1.05,,21.21,,1.04,,,18.34,18.96,1.6,1.68,,1.29,12.69,115.69,21.9,41.46,,19.01,,1.21,30.29,,,10,9276591909.999998,Building Products,Producer Manufacturing
ALNY,60.14,38.35,,,,34.2,28.3,,,50.6,24.84,,75.93,32.1,3.48,2.28,2.14,271.96,2.75,104.56,83.93,57.08,,40.24,,,,,,2038.16,967.85,284.69,12.42,15.63,,0.01,0.77,0.05,,,,,23.48,338.8,85.37,,,,,,1087.84,,,,16.45,,,,,2364.88,,0.22,,,622.34,,,,1087.84,2.69,,,,,,,,0.04,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,1.03,59.38,,13.5,,4.1,,11.7,0.5,10,74.19,,,66.08,3.09,7.61,1.09,58.01,9.25,112.42,55.29,49.69,5.95,1.57,,,,21.05,15.71,15.51,,,2.71,2.95,4.75,0.35,18.23,5.78,,26.6,13.07,13.51,5.08,66.43,64.6,19.2,,11.92,,9.54,4.42,28.72,28.72,1.48,3.41,,1.01,0.62,,18.63,2.94,,,21.51,17.52,30.93,2.79,2.31,6.78,8.7,7.12,70.91,9.41,15.99,,11.74,,,305.29,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,88.99,74.85,7.9,27.7,10.6,26.2,41.4,22.8,183.66,22.3,82.1,1.45,33.74,77.68,2.88,1.4,0.33,117.05,2.83,64.21,52.8,43.2,2.16,1.48,,0.12,0.83,11.28,9.96,15.7,10.54,8.93,3.32,3.47,8.87,0.3,22.1,6.98,0.85,12.94,18.04,12.2,5.47,63.29,47.66,10.67,,22.66,,30.65,6.26,14.26,14.26,1.93,3.02,,0.46,0.91,,13.7,,1.44,,,11.73,14.58,1.1,1.04,,2.25,14.17,101.84,21.4,52.88,,19.3,,4.25,24.54,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,45.16,59.21,,19.3,,12,5.2,58.3,18.01,5.8,52.92,,17.14,57.53,10.73,2.44,1.98,103.94,3.27,,17.12,77.33,2.61,0.31,,,,147.67,86.88,68.21,,55.77,12.25,13.42,0.68,0.61,19.57,1.42,,73.52,,,8.5,71.97,81.29,4.86,,5.1,,4.55,10.55,253.56,168.49,,13.81,,,,,71.38,15.49,,,60.45,65.08,148.54,,7.59,31.99,3.27,2.45,82.98,5.46,4.4,,2.03,,0.45,,,,3,5314548089.0,Packaged Software,Technology Services
ALV,,55.08,1.8,3.9,62.5,14.8,37.5,,40.88,13,64.36,3.49,,58.08,2.72,0.1,0.17,94.65,0.96,41.71,79.88,75.27,1.89,1.04,,0.3,2.86,10.98,7.63,19.54,8.25,6.12,0.87,0.92,9.11,0.28,4.68,6.61,2.86,9.34,12.78,14.91,3.38,112.14,18.13,8.14,,5.98,,8.2,3.26,12.32,10.48,8.73,0.74,,,,,15.84,1.96,0.86,,,7.12,10.03,1.2,1.5,8.27,0.71,7.68,36.49,20.35,26.11,,13.74,,8.38,16.46,,,10,8286669090.0,Auto Parts: OEM,Producer Manufacturing
ALVO,38.51,60.48,,0.6,,,,,,13.8,52.17,,,58.49,,0.01,0.01,12.72,0.24,196.04,132,51,,,,,,,,,,,,16.59,,,,,,66.59,,,104.44,0.0,48.46,,,,,,,,,,10.68,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,18.62,50.4,,5.4,,24.4,7.4,11.7,,4.1,59.18,7.83,7.92,53.01,1.61,6.9,0.32,230.2,10.02,,4056.19,192.75,7.15,5.78,,1.95,7.83,16.59,12.47,28.24,,,,8.23,6.03,0.14,29.15,5.79,7.83,,17.76,,,237.02,98.12,1.3,,20.33,,38.02,6.16,24.89,24.89,4.61,5.07,,,,13.95,17.37,2.61,0.7,,,17.37,,2.6,1.11,6.16,10.02,3.36,98.66,8.51,21.13,,9.92,,5.35,13.69,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,22.29,41.64,,,,83.5,3,2,60.37,4.3,42.88,9.01,11.66,39.6,1.79,,,15.23,1.09,,17.43,31.14,3.35,1.49,,1.09,5.91,13.91,10.78,18.01,10.49,9.08,8.73,8.87,7.19,0.37,48.88,7.67,5.91,14.76,,15.28,2.74,12.58,62.98,3.05,,33.94,,55.58,3.44,19.04,18.48,,6.34,,,,,12.93,2.5,,,,8.89,15.58,,1.34,7.58,1.09,6.77,19.17,12.97,18.21,,8.41,,8.06,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,44.52,46.91,3,19.3,10.5,24.6,24.5,34.9,46.78,19,55.43,1.37,,48.57,10.36,1.26,1.37,188.14,2.86,147,37.5,67.53,0.74,0.35,,0.16,0.77,17.48,16.69,23.05,18.04,15.78,4.98,5.64,5.72,0.56,24.45,4.23,0.86,19.42,23.16,10.71,7.68,151.44,47.41,32.6,,27.74,,29.02,8.23,21.14,22.24,1.1,5.84,,0.71,0.77,,23.98,3.21,1.6,,26.45,20.54,23.15,0.89,1.82,10.45,2.09,23.53,110.12,35.67,43.36,,32.92,,2.63,37.18,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,12.04,48.14,,1.1,,,21.6,,,,39.99,,17.45,44.85,13.13,2.4,32.55,60.31,3.06,127.88,71.32,42.9,,0.01,,,,,,,,1251.3,6.75,9.67,,0.84,,,,,,,21.29,53.39,60.22,,,,,,4.54,,,,10.44,,,,,,,1.47,21.23,14.05,416.5,,,3.73,12.72,2.72,,,,,,,,0.11,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMC,,49.29,,50,,,73.1,63.7,,,48.95,,33.33,50.57,,0.47,0.09,4.59,0.65,9.82,69.29,5.98,22.8,,,,,209.71,24.98,,293.39,29.68,1.83,2.11,0.48,,,,,,38.1,61.88,5.14,22.28,67.31,,,,,,,,,,0.22,,,,,,,0.3,,,,,,,,0.65,,0.89,0.63,,,,,36.01,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,22.94,29.94,2,,2.1,1.3,2.7,,10.56,4.6,21.41,4.89,11.89,25.22,1.9,0.11,0.06,10.2,1.29,71.68,78.98,50.88,4.13,1.99,,0.76,4.88,17.07,11.75,32.91,15.21,11.1,1.55,1.63,5.86,0.23,4.97,4.57,4.98,13.75,10.69,5.8,2.44,10.6,20.12,3.81,,5.68,,9.82,3.76,19.21,15.53,2.82,1.09,,,,,21.9,,,,,12.4,22.58,2.75,1.57,,0.74,4.6,26.13,10.25,19.61,,8.11,,4.18,13.6,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,52.25,36.7,,92.9,,22.5,27.1,2.3,,19.9,27.9,,13.48,32.25,11.56,0.61,2.03,145.42,2.5,138.61,57.9,85.51,0.47,0.04,,,,145.63,47.66,146.26,37.48,25.82,7.19,9.38,0.69,0.82,6.4,0.66,,28.68,20.98,40.6,21.57,123.21,48.38,13.71,,7.52,,5.64,4.14,131,48.47,1.04,9.78,,,,,152.9,6.36,1.88,,38.79,112.07,643.48,1.94,3.44,18.76,1.78,2.68,20.52,2.55,3.25,,2.93,,0.78,246.47,,,6,163974485587.0,Semiconductors,Electronic Technology
AME,18.38,69.11,,13.6,11.6,12.4,19.2,9.8,9.92,13.2,75.45,1.14,2.13,72.35,6.78,0.2,0.17,190.68,1.39,90.5,41.58,51.53,1.1,0.25,,0.16,0.57,25.19,20.7,26.15,22.3,18.52,6.04,6.38,3.97,0.65,24.37,3.82,0.59,26.16,13.3,7.65,5.87,166.43,35.41,15.26,,19.27,,25.41,4.62,33.22,28.72,2.93,6.38,,1.67,1.65,,26.31,,1.55,,,24.34,26.17,2.8,1.98,,0.84,9.18,88,14.26,14.85,,10.87,,,42.85,,,10,34982878734.0,Electrical Products,Producer Manufacturing
AMED,4.67,46.62,0.1,9.8,,,,,,3.3,54.74,,4.39,48.3,3.93,0.31,0.32,97.69,1.16,,9.35,51.91,2.03,0.42,,,,19.72,14.79,39.19,14.55,12.63,1.31,1.51,5.07,0.53,3.86,2.77,,19.12,,8.09,6.99,98.09,44.03,6.48,,4.02,,9.13,2.84,34.89,22.88,,1.39,,,,,36.23,,1.01,,,33.33,56.37,,1.23,,1.16,4.48,128.93,11.12,8.63,,8.2,,1.31,31.21,,,8,3058687570.0,Medical/Nursing Services,Health Services
