Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SNEX,43.59,46.67,23.4,,20.8,,91.2,38.3,,16.67,44,49.47,,42,44.58,4.31,,0.11,0.11,98.46,1.67,2.19,40.76,3.43,7.02,6.62,,,,8.51,8.11,29.62,,,,0.13,11.75,0.06,0.44,14.27,,12.24,49.28,,,98.47,2,1.29,,,0.26,,1.53,1.81,12.18,12.59,0.22,0.03,,,,,6.85,1,1.05,1.13,,,5.98,7.21,0.51,0.24,1.9,1.61,1.05,552.78,11.77,16.89,,9.25,,,21.09,,,10,1940567330.0,Investment Banks/Brokers,Finance
SNN,,33.2,,0.2,1.8,1.9,5.6,10.9,,11.16,9.1,15.87,3.31,,27.6,2.95,,0.32,0.16,24.44,2.51,508.99,208.91,79.55,3.67,0.7,,1.07,3.06,28.93,13.95,45.94,16.28,9.25,2.28,2.45,3.46,0.49,5.33,2.8,3.06,18.99,,13.51,5.05,34.18,69.03,4.85,,,5.4,,12.64,2.07,35.37,35.37,,1.91,,,,,35.76,0.72,4.12,0.57,,,14.69,86.86,,1.26,10.91,1.11,3,12.74,5.84,5.83,,7.64,,,18.18,,,10,11518362802.052998,Medical Specialties,Health Technology
SNOW,,50.19,47.84,,,,7.6,,,,27,31.02,,31.02,42.15,5.37,,1.57,1.6,163.06,1.88,,30.86,60.11,,0.89,,,,,,67.24,,,11.65,15.62,,0.36,23.23,1.49,,165.24,,,24.27,257.8,67.1,,,,,,,18.18,,185.56,,15.67,,,,,67.63,0.63,16.39,,,,61.59,,,,31.91,1.88,,,,,,,,2.43,,,,,53546580190.0,Packaged Software,Technology Services
SNPS,7.74,38.12,11.72,,17.9,,22.5,24.5,,114.94,13.7,27.1,,,33.34,13.46,,1.53,5.92,500.16,2.44,103.36,34.36,52.21,0.37,0.08,,,,46.73,39.29,56.66,38.88,28.94,10.73,11.61,2.14,0.69,20.49,1.69,,33.03,21.68,14.95,12.83,529.92,79.33,38.76,,,36.12,,21.75,8.44,33.91,36.79,1.81,12.25,,1.3,2.46,,59.9,0.94,4.89,1.93,,32.29,54.64,57.23,1.69,3.17,14.2,2.3,19.99,113.82,17.97,30.86,,14.64,,,91.77,,,10,68731238090.0,Packaged Software,Technology Services
SNX,10.45,44.14,0.2,,2.8,51.8,,,,12.08,16.7,37.63,1.37,,40.88,2.66,,0.05,0.21,119.23,1.25,50.18,88.35,60.15,2.59,0.5,,0.13,1.36,11.38,8.41,18.83,7.89,7.48,0.22,0.23,8.79,0.28,1.22,6.96,1.36,9.3,10.98,9.11,3.77,115.1,6.94,4.26,,,1.2,,2.23,1.22,15.25,10.07,,0.18,,,,,14.8,1.04,5.59,1.21,,,11.91,13.59,,0.67,68.15,0.77,2.39,38.95,8.97,8.36,,8.03,,9.77,13.58,,,10,9459788529.0,Electronics Distributors,Distribution Services
SNY,,49.15,,,2.5,4.2,,2,10.8,16.5,7.6,59.7,4.86,2.27,53.61,1.95,,0.23,0.29,48.29,1,249.68,182.66,64.77,2.2,0.33,,0.68,4.21,20.63,12.21,31.82,11.01,9.09,2.64,2.78,4.85,0.56,8.8,3.62,4.21,10.28,11.6,15.76,4.02,56.82,68.91,13.57,,,8.9,,20.93,1.57,27.17,16.6,2.77,2.42,,,,,27.72,0.85,15.73,0.86,,,14.12,13.72,2.59,0.91,,0.65,3.31,48.19,6.33,5.77,,6.59,,4.44,16.97,,,10,137440158080.60257,Pharmaceuticals: Major,Health Technology
SO,26.15,39.4,,,2.9,3.1,7.4,5.2,,5.62,6.3,49.77,4,11.65,41.47,1.01,,0.08,0.02,83.16,0.91,90.51,79.22,30.43,4.87,1.96,,0.69,3.44,19.4,11.85,230.32,20.54,12.54,5.67,6,5.15,0.23,2.6,0.76,3.47,19.24,2.72,10.23,3.87,71.65,49.83,2.69,,,17.87,,27.31,2.73,19.36,20.23,7.23,3.46,,1.61,11.61,,133.94,1.16,1.72,1.3,,,9.7,40.35,,5.43,3.27,0.63,3.36,7.93,6.37,14.71,,4.38,,,24.75,,,10,77526955994.0,Electric Utilities,Utilities
SON,,39.96,,0.8,9.4,5.5,23.6,15.5,1.3,5.69,9.8,34.86,5.22,,37.64,2.08,,1.15,0.38,49.53,2.36,54.07,50.8,53.44,5.7,2.05,,0.42,4.18,15.18,9,24.7,9.08,6.84,1.05,1.22,6.59,0.27,4.93,6.66,4.2,9.26,26.57,3.53,3.44,55.05,21.2,3.84,,,4.38,,9.23,1.96,17.03,10.09,1.51,0.75,,,,,15.17,0.9,,0.73,,,6.99,13.11,0.47,0.99,,1.91,3.81,18.06,8.61,11.92,,7.83,,,16.01,,,9,5444407028.0,Containers/Packaging,Process Industries
SONO,,56.88,7.23,1.4,,,,,,,0.2,57.29,,,56.65,3.9,,0.6,3.45,14.78,1.51,95.63,75.74,18.96,2.5,0.15,,,,,62.9,11.99,,,,1.06,,0.47,8.87,7.59,,40.07,,,4.65,16.24,45.41,,,,,,,4.14,,41.42,,1.21,,,,,14.35,0.91,3.61,,,28.42,9.96,31.24,,1.52,6.88,0.87,,,,,,,,7.75,,,,2,1705833597.9999998,Electronics/Appliances,Consumer Durables
SONY,3.43,57.75,1.16,0.5,4.8,15.6,13.5,,4.6,,13.6,49.61,1.42,18.34,54.49,1.13,,0.22,0.55,21.14,0.66,66.38,85.67,60.91,1.51,0.53,,0.1,0.58,13.93,8.14,19.12,14.96,8.86,1.66,1.67,7.18,0.23,9.2,5.79,0.58,16.9,14.64,8.36,,20.32,27.68,17.93,,,8.54,,10.6,2.58,18.01,18.01,1.82,1.54,,,,,17.6,1.04,1.68,1.57,,,10.8,14.95,1.53,1.37,3.55,0.49,3.31,77.87,6.72,14.94,,3.01,,1.88,29.01,,,9,108714217946.11716,Computer Processing Hardware,Electronic Technology
SOS,,37.18,,,,,,90.7,,,,24.88,,,32.82,0.54,,2.61,2599.23,6.98,5.35,136.03,81.52,4.05,0.01,,,,,31.05,,5.54,,,,,3.22,0.83,,,,,,,,0.0,14.87,,,,,,,0.02,1.66,1.67,,0.27,,,,,,,0.04,,0.06,0.02,,,,,0.02,5.03,,,,,,,,,,,,3,1215493567.0,Internet Software/Services,Technology Services
SPB,11.58,28.94,,12.4,29.3,,27.3,126.4,,,11.9,7.94,2.05,1.27,20.13,2.87,,0.54,0.57,84.72,2.3,89.59,75.63,70.64,2,0.3,,0.47,2.04,12.04,8.26,22.56,12.22,7.89,0.88,0.9,8.31,0.56,4,4.99,2.22,15.76,,15.21,1.72,104.45,37.43,2.51,,,4.21,,4.95,1.11,20.77,23.84,,0.86,,,,,20.04,0.81,2.97,0.93,,,14.89,13.15,,1.05,8.34,1.62,2.78,29.3,5.86,5.53,,3.03,,87.36,11.23,,,8,2852473774.0,Electronics/Appliances,Consumer Durables
SPG,27.29,38.75,7.73,0.3,0.1,16.6,10.6,14.6,17.2,,5.1,31.95,4.42,23.93,34.68,1.4,,0.74,0.1,173.35,0.96,,589.33,48.65,5.03,9.56,,1.32,4.73,20.99,15.54,26.27,24.52,18.14,14.95,13.56,4.76,0.08,51.61,5.45,4.9,26.76,8.27,,,128.01,83.03,3.38,,,41.48,,51.6,20.93,22.82,28.73,,9.46,,,,16.09,18.32,1.35,5.23,1.07,,,14.84,17.79,,1.93,20.93,0.96,7.31,750.29,12.66,83.15,,9.66,,4.65,22.77,,,10,38088310169.0,Real Estate Investment Trusts,Finance
SPGI,18.31,43.2,,,271.9,10.3,3,6.2,,0.72,8.4,47.4,1.37,17.13,42.4,5.2,,0.31,0.14,504.75,0.94,,41.08,72.62,1.89,0.35,,0.24,0.73,32.47,26.49,32.51,22.4,22.03,11,12.15,3.08,0.56,37.36,3.33,0.73,29.98,8.1,13.99,8.58,485.05,68.7,16.86,,,25.8,,37.1,4.61,43.98,33.06,3.98,11.35,,2.9,0.98,,30.37,1.04,,1.2,,,29.57,33.73,6.06,2.23,,0.94,5.86,814.26,9.37,10.28,,6.71,,2.85,52.37,,,9,123544339846.99998,Financial Publishing/Services,Commercial Services
SPHR,17.4,43.11,,,,,,,18.8,,15.5,48.28,,21.06,44.68,0.17,,0.41,0.36,38.42,0.56,3.75,21.23,52.39,,0.65,,,,,,147.79,,,2.01,2.06,,0.5,1.39,1.17,,,,,7.48,48.32,46.95,,,,,,,0.58,,,,1.16,,,,,83.9,0.8,,,,,12.28,,,,0.75,0.55,,,,,,,,24.54,,,,3,1299417394.0,Media Conglomerates,Consumer Services
SPNS,,35,,,4.7,53.9,11.1,27.9,11.8,,8,30.06,7.77,,34.8,5.86,,1.26,2.95,27.44,2.18,,10.55,64.25,0.6,0.13,,0.4,2.08,16.96,13.56,20.67,,,,2.65,5.9,0.69,12.82,4.51,2.12,18.31,15.78,5.52,4.37,29.82,43.4,,,,13.23,,15.63,3.27,21.59,19.45,1.25,2.85,,0.7,0.71,,22.22,0.92,2.9,0.93,,14,19.52,23.22,1.59,1.66,9.69,2.18,10.56,249.24,16.07,15.97,,16.12,,3.84,36.05,,,10,1582471475.9999998,Packaged Software,Technology Services
SPOT,150.56,47.21,28.73,,,,22.1,,47.6,16.35,13.2,34.85,,49.51,40.73,10.02,,1.48,3.4,461.64,1.71,,23.77,13.28,2.05,0.39,,,,106.79,91.72,44.94,40.16,37.65,4.67,5.38,0.94,0.44,11.97,2.14,,47.6,,,14.05,189.42,28.72,17.38,,,4.65,,5.41,17.93,123.25,93.75,,5.6,,,,,47.17,2.44,10.14,,524.59,77.59,46.88,67.39,,8.17,24.1,1.71,7.7,149.52,14.79,20.86,,19.83,,,,,,,30167115883.0,Internet Software/Services,Technology Services
SPR,1.53,58.69,,,,,,18.2,25,,20.1,65.07,,,61.52,0.6,,0.06,0.04,33.57,1.15,94.25,56.33,32.75,,,,,,,,,35.59,17.59,1.15,1.36,,,,,,30.78,26.91,,15.86,32.8,,,,,,,,,,,,0.59,,,,,,1.02,,0.58,,,,,,,,0.56,,,,,,,,,,,,6,1772019793.0,Aerospace & Defense,Electronic Technology
SPSC,,43.52,,,15.2,,16.4,23,14.8,7.45,18.5,25.17,,1.61,37.25,26.06,,1.41,15.62,189.95,2.36,,14.27,30.44,0.1,0.02,,,,79.03,54.44,51.72,,,,11.24,1.27,0.83,21.49,1.84,,47.73,18.76,17.33,16.6,207.98,66.63,,,,12.83,,14.22,8.6,90.89,57.04,2.68,11.63,,1.83,1.75,,54.17,0.91,8.73,1.4,223.47,41.84,47.61,97.93,3.28,3.68,30.01,2.36,9.11,190.34,11.97,11.18,,11.34,,0.57,184.42,,,10,6447305228.999999,Packaged Software,Technology Services
SPT,,49.54,11.34,,,,,,,,32.3,34.71,,,44.63,4.09,,0.49,1.96,32.41,0.96,,34.08,50.6,,0.3,,,,,,107.77,,,3.87,4.64,,0.41,4.3,0.92,,46.4,,85.35,16.86,79.51,77.31,,,,,,,11.66,,94.29,,4.63,,,,,107.94,0.41,24.19,,,,92.91,,,12.86,139.39,0.96,,,,,,,,,,,,,2766653510.9999995,Packaged Software,Technology Services
SPWR,,26.12,,,,,,,,102,30,38.95,,,28.89,,,0.1,0.23,0.0001,0.94,85.12,55.71,41.22,,1.24,,,,,,,3.63,2.18,0.14,0.17,,0.23,,,,,,42.51,,19.21,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,1125430.56,,,,4,1264884010.0,Engineering & Construction,Industrial Services
SPXC,74.84,31.85,8.59,,22.5,,28.2,23,17.8,99.22,14.9,25.99,,21.97,26.55,4.05,,0.28,0.17,146.67,1.85,92.25,42.48,59.61,2.12,0.54,,,,27.62,20.9,34.56,17.46,14.22,3.54,3.79,3.62,0.48,10.96,3.11,,23.68,13.77,27.78,7.82,97.97,40.07,6.44,,,9.11,,14.74,4.97,39.17,27.44,5.08,3.57,,,,,32.54,1.5,,2.81,,,27.83,31.97,2.24,3.12,,1.19,6.57,56.56,12.37,14.06,,10.04,,,79.03,,,8,3604381793.0,Building Products,Producer Manufacturing
SQ,19.6,49.4,36.02,,72.9,,20.2,28.9,,0.81,21.9,40.1,,46.51,44.87,3.16,,1.27,1.73,91.08,2.07,2.63,5.28,82.52,3.97,0.37,,,,34.04,26.88,69.97,19.8,20.85,1.81,2.1,2.94,0.55,3,1.3,,19.63,20.82,43.86,11.29,79.01,36.06,106.72,,,4.41,,6.18,2.76,53.47,28.53,0.77,2.39,,,,,78.8,1.15,3.4,,,12.94,63.15,57.18,1.16,2.63,8.79,2.06,2.99,269.18,6.03,5.56,,7.61,,0.17,4464.5,,,4,32230351795.0,Information Technology Services,Technology Services
SQM,,43.49,1,,42.5,136.8,114.8,147.7,,33.58,65.5,35.08,14.28,,40.53,2.81,,1.34,0.53,37.47,2.94,194.22,40.74,56.13,3.91,0.96,,,1.92,12.1,12.05,,7.45,6.32,2.51,3.14,8.26,0.45,,,5.63,10.95,24.04,,,33.72,30.09,6.34,,,,,24.37,2.42,,,,2.58,,,,,,1.11,,0.63,,,31.61,,,1.18,2.43,2.05,,19.89,14.11,,,,,,,,,10,16483895654.369904,Chemicals: Specialty,Process Industries
SQSP,54.49,69,5.68,,26.9,,,,,,,58.89,,31.16,64.68,2.6,,0.55,0.51,46.57,0.76,,18.31,8.47,5.02,,,,,115.23,54.15,27.73,37.9,30.14,4.94,6.13,0.87,,22.1,3.78,,73.11,,,15.35,32.8,74.21,1.17,,,,,4.31,,,,,5.84,,,,,26.52,1.42,,,,,24.82,,,,,0.76,,44.96,16.58,,,,,,,,,2,4039537988.0,Information Technology Services,Technology Services
SR,13.75,43.16,8.12,,3.5,5.1,3.2,,,1.57,2.1,42.02,5.92,23.81,40.29,0.73,,,,67.11,0.45,57.33,53.6,40.95,5.95,1.45,,0.7,4.58,17.2,11.13,171.93,16.35,10.5,3.08,3.39,5.81,0.3,1.97,1.33,4.71,14.94,3.32,7.4,2.54,65.62,37.88,2.43,,,9.68,,18.83,1.29,15.46,15.54,1.6,1.43,,,,,76.87,1.02,1.22,0.84,,,4.12,16.39,1.4,,2.12,0.3,2.36,7.27,5.78,7.88,,3.56,,,15.2,,,10,3190380397.9999995,Gas Distributors,Utilities
SRAD,61.92,55.48,46.17,,66.5,,24.9,5.4,6,1.44,36.4,53.55,,60.16,52.03,2.86,,1,7.8,16.95,1.53,13.44,531.49,26.23,0.09,0.05,,,,30.11,8.19,32.44,28.47,18.35,3.73,4.03,3.32,0.4,12.41,2.79,,63.33,,46.83,14.18,6.83,84.55,1.54,,,5.64,,10.53,19.21,83.01,462.16,,10.08,,,,,127.59,2.48,,,,,37.76,,,,,1.53,2.86,217.47,8.13,6.9,,5.67,,,,,,5,3153458668.0,Packaged Software,Technology Services
SRE,27.91,42.91,12.17,,7.9,4.4,10.4,8,1.2,3.04,10.8,44.9,3.8,25.24,40.72,1,,0.06,0.02,87.96,0.52,23.93,101.86,53.31,6.47,1.16,,0.56,2.85,32.79,18.05,,21.29,13.55,5,7.42,3.05,0.32,,,2.85,17.06,,6.97,,81.62,43.86,2.06,,,22.71,,20.1,1.91,19.17,19.74,3.35,4.28,,,,,,1.08,1.35,1.36,,,11.95,,,11.35,2.05,0.47,3.28,5.13,3.66,10.09,,2.99,,,23.41,,,10,46002350163.00001,Electric Utilities,Utilities
SRPT,20.83,45.49,,,,,6.4,30.8,,63.95,24.8,38.21,,,42.26,2.46,,1.71,0.86,121.9,3.84,629.62,180.34,84.22,7.47,1.15,,,,77.84,61.77,,7.16,6.95,3.7,7.05,1.28,0.34,,,,10.58,,,46.09,177.62,85.92,4.23,,,7.43,,4.94,9.44,78.35,73.98,23.86,7.4,,6.48,,,,0.69,5.69,0.29,,37.98,,,,,9.65,3.03,3.66,16.84,5.49,12.48,,4.93,,0.21,,,,,11044221920.0,Pharmaceuticals: Major,Health Technology
SSD,,32,,0.8,20.6,5.2,25,25.1,26.8,13.68,21.3,13.16,0.81,7.66,24.78,6.54,,0.9,0.63,167.8,3.53,166.31,31.74,56.53,1.05,0.29,,0.14,0.65,16.96,14.26,76.71,,,,3.29,5.9,0.64,4.29,1.34,0.67,19.91,23.07,5.19,3.75,158.84,45.96,,,,14.51,,19.39,3.8,22.19,21.93,0.81,3.22,,0.7,2.39,,74.77,1.06,2.74,1.17,,23.53,28.37,46,0.88,1.55,7.72,1.99,11.56,38.82,17.86,18.48,,15.64,,1.83,33.88,,,10,6486272858.0,Building Products,Producer Manufacturing
SSL,,36.56,,,,,,,,,8,32.92,2.3,,35.23,1.24,,0.85,0.34,4.62,2.33,89.66,55.45,35.03,5.74,0.95,,0.23,2.26,6.2,6.2,4.12,,,,0.5,16.13,0.39,11.82,66.83,13.42,1.87,,42.16,3.18,13.98,41.74,5.17,,,3.04,,16.15,0.37,6.4,1.64,,0.19,,,,,1.6,0.33,0.26,0.17,,,1.6,,,0.62,0.38,1.58,2.2,10.5,7.34,5.18,,9.64,,,36.17,,,8,8119428768.1674,Chemicals: Major Diversified,Process Industries
SSNC,25.38,49.25,1.13,1.4,5,18.4,6.2,25,,3.32,7.3,47.4,3.81,22.28,47.47,1.84,,0.22,0.09,76.74,1.21,,6.62,52.43,3.57,1.08,,0.19,1.3,18.23,12.29,24.72,16.61,11.47,4.12,4.41,5.49,0.37,17.85,5.51,1.33,13.11,10.93,11.32,5.36,66.58,49.08,2.84,,,12.26,,22.9,2.74,27.03,14.79,1.22,3.31,,0.48,0.77,,18.53,1.15,,0.81,,,14.77,20.5,2.83,1.15,,1.21,4.06,266.76,9.65,10.99,,6.04,,5.19,38.67,,,10,13736654120.0,Information Technology Services,Technology Services
SSRM,,58.86,4.05,2.6,4.7,,,3.8,,1.37,11.9,54.14,0.97,30.46,57.65,0.73,,1.43,1.07,7.15,3.91,249.15,16.99,23.79,,0.11,,0.09,0.98,,,,5.75,3.76,1.25,2.1,,0.6,,,,8,1.37,,,12.57,32.77,12.79,,,,,14.26,0.48,,9.58,,1.36,,,,,,0.57,0.45,0.52,,,10.28,,,0.45,0.48,1.97,,,,,,2.92,,5.62,75.03,,,7,3062137468.1975427,Precious Metals,Non-Energy Minerals
SSTK,,41.81,,0.6,8.4,16.7,17.4,18.4,,,9.6,31.55,3.98,,37.54,1.61,,0.2,0.43,30.22,0.42,,9.85,37.23,2.03,0.58,,0.28,3.96,18.81,8.16,187.6,,,,1.35,5.32,0.39,0.73,0.62,3.96,6.53,28.48,4.66,8.11,59.0,57.91,6.85,,,4.03,,6.39,2.02,29.75,7.29,0.32,1.2,,0.23,11.28,,173.68,0.51,,0.41,,,18.6,,0.38,0.61,,0.42,3.35,81.28,10.73,6.88,,3.18,,,17.71,,,10,1473094207.0,Internet Software/Services,Technology Services
ST,,23.59,,1.5,5,,,17.8,,,11.4,13.1,1.73,,17.78,1.72,,0.63,0.16,27.4,2.6,90.67,62.24,69.67,18.77,1.08,,0.14,1.75,,39.71,21.87,10.95,7.96,1.82,1.68,,0.4,7.74,7.58,1.75,8.19,0.27,,,42.05,29.87,3.05,,,,,12.25,1.39,,7.86,,1.03,,,,,13.3,0.65,,0.46,,,8.51,,,0.66,,1.76,,,,,,2.13,,15.39,12.63,,,9,5775286141.999999,Electronic Equipment/Instruments,Electronic Technology
STAA,,38.59,,,23,,48.3,61.9,,8.71,24.1,36.89,,,38.11,8.03,,3.56,5.9,24.97,5.99,185.52,73.09,100.55,1.27,0.09,,,,39.96,32.68,39.06,,51.35,2.6,3.01,2.5,0.8,7.71,2.21,,30.56,21.13,31.52,10.93,66.35,78.73,,,,6.38,,7.53,2.78,54.93,58.95,1.67,3.5,,,,,44.68,0.38,2.8,0.4,9.72,4.28,25.18,172.64,2.44,2.34,2.79,5.38,4.35,13.34,5.88,5.46,,6.68,,,120.18,,,6,2102955233.0,Medical Specialties,Health Technology
STAG,,33.97,,,3.6,0.7,,7.2,19.8,5.73,6.6,31.55,4.46,2.88,31.86,1.18,,0.17,0.02,34.18,0.72,,242.88,61.35,5.08,0.9,,1.73,4.36,31.44,15.7,22.83,,15.09,,12.17,3.18,0.5,53.29,6.43,4.36,41.38,8.33,,8.12,39.68,79.88,2.45,,,23.96,,34.78,1.89,34.53,40.07,16.7,8.24,,1.28,0.5,13.86,15.46,0.86,1.96,0.95,,,13.85,17.09,,1.25,2.16,0.72,2.82,244.05,4.89,5.36,,4.06,,0.11,48.83,,,8,6737641827.0,Real Estate Investment Trusts,Finance
STE,,39.05,,,11.9,8.9,16.4,21.2,5.6,5.92,12.7,41.55,1.64,,39.12,4.62,,0.21,0.07,208.68,2.41,93.54,32.25,67.42,1.72,0.36,,0.24,1.05,25.53,16.31,33.41,22.8,14.14,3.87,4.44,3.92,0.64,13.28,3.31,1.1,21,18.51,9.34,6.49,252.47,43.01,7.36,,,8.49,,17.99,3.11,47.49,23.34,1.63,4.04,,1.14,1.85,,30.39,0.83,6.99,0.96,,,18.78,37.26,1.46,2.03,46.85,1.55,4.02,27.21,8.94,6.83,,7.08,,3.43,57.28,,,10,22670331894.0,Medical Specialties,Health Technology
STGW,21.81,29.65,11.4,,,,26.9,,,,21.8,5.42,,20.49,18.23,1.02,,0.13,0.08,6.68,0.95,,78.23,95.99,4.18,6.2,,,,14.37,6.75,31.15,,,,1.06,6.96,0.08,3.4,12.38,,8.45,,11.4,4.33,10.73,34.98,1.22,,,0.01,,4.11,2.58,,10.42,,0.29,,,,,8.86,0.62,,,,,5.71,,,,,0.95,0.01,62.71,7.83,0.1,,2.05,,22.06,,,,5,1458463085.0000002,Miscellaneous Commercial Services,Commercial Services
STLA,,44.7,,,26,,43.7,75.4,24.7,17.78,27.4,36.67,12.87,,42.46,2.17,,0.52,1.23,13.07,1.14,52.48,84.73,15.15,1.3,0.39,,0.29,12.88,1.67,1.17,11.36,2.71,1.34,0.17,0.16,59.88,0.4,1.45,7.13,12.88,4.63,40.42,,,17.26,18.11,11.63,,,7.55,,9.66,0.45,2.85,2.36,0.15,0.22,,,,,15.28,0.76,0.37,1.05,,,2.72,2.35,0.12,0.3,1.29,0.85,6.57,44.72,13.49,16.61,,10.32,,15.79,4.4,,,10,60528330969.80063,Motor Vehicles,Consumer Durables
STLD,17.83,23.17,18.69,8.8,39.1,19.3,61.4,76.5,,44.71,35.4,8.28,3.3,12.01,14.27,4.84,,0.62,0.45,117.06,2.39,73.85,27.73,34.95,1.31,0.41,,0.16,1.56,8.4,7.01,45.42,10.15,8.07,1.1,1.1,11.9,0.58,2.42,2.45,1.59,12.07,26.31,,,103.57,17.27,42.72,,,9.8,,13.5,1.95,10.48,10.48,0.29,1.02,,0.34,3.76,,42.9,1.13,1,1.21,,,7.77,14.81,0.42,0.68,2.12,1.26,11.6,23.17,18.35,19.47,,16.31,,8.23,13.96,,,9,16350757972.000002,Steel,Non-Energy Minerals
STM,,44.27,,0.1,30.4,12.9,45.6,59.4,29.1,37.59,22.5,47.7,1.45,,44.7,3.87,,1.5,1.88,25.67,2.84,120.77,71.17,45.31,0.71,0.19,,0.12,1.31,7.04,4.41,215.83,12.15,5.24,1.4,1.43,14.2,0.69,0.67,0.41,1.42,18.38,24.17,,,36.06,40.54,25.29,,,17.97,,16.57,1.35,9.44,9.97,0.35,1.69,,0.21,5.37,,254.52,0.71,0.8,0.75,,6,6.38,17.55,0.4,0.9,1.4,2.16,10.32,23.69,14,15.05,,13.09,,1.56,14.47,,,10,39804847942.90174,Semiconductors,Electronic Technology
STN,9.06,30.94,7.53,,11.6,8,18,18.2,,9.48,11.3,11.33,1.08,5.03,21.92,3.55,,0.15,0.12,79.58,1.42,,69.5,54.21,2.65,0.85,,0.23,0.76,26.52,17.07,31.09,,,2.38,2.1,3.77,0.39,6.8,3.72,0.76,23.57,15.28,14.23,,58.49,42.69,5.14,,,4.93,,8.09,4.75,38.05,31.87,2.29,1.81,,2.02,1.71,,26.58,1.36,,1.68,,,21.47,30.51,2.67,1.75,,1.42,5.35,74.96,11.64,12.79,,8.14,,,59.16,,,10,7399825415.586917,Engineering & Construction,Industrial Services
STNE,,30.05,,,1.1,,25.7,20.5,,34.95,51.1,23.81,,,26.58,1.05,,0.43,1.19,8.08,1.42,,57,760.04,2.15,0.66,,,,3.21,2.53,,1.77,1.56,0.86,0.9,31.15,0.29,,,,6.35,,14.15,5.18,15.92,73.18,6.5,,,16.71,,47.69,0.87,6.58,6.65,,1.04,,,,,,0.51,0.79,,,3.98,,,,,2.1,1.42,4.11,145.92,16.05,13.78,,22.71,,,,,,4,3407478732.0,Packaged Software,Technology Services
STNG,,42.45,,2.9,10.6,37.9,24.7,76,52.7,,14.8,63.37,6.5,,50.17,3.08,,1.19,0.32,49.77,2.21,5.6,14.52,43.75,0.88,0.32,,0.13,3.25,3.61,2.94,3.7,6.96,4.97,3.01,2.19,27.7,0.74,60.85,33.3,3.25,5.5,36.4,,,63.75,61.21,6.27,,,52.4,,51.82,0.89,3.57,4.04,0.15,1.88,,,,,3.1,0.78,0.4,1.19,,,2.89,2.92,0.16,0.3,0.89,2.18,17.51,23.17,22.57,26.66,,18.3,,42.12,19.83,,,5,3118457909.0000005,Marine Shipping,Transportation
STR,4.92,16.78,13.83,,,,36.5,,,,26.5,2.21,8.09,9.32,8.5,0.83,,0.15,0.01,18.78,2.49,,,43.1,2.71,0.67,,0.89,8.08,73.26,11.9,14.61,,,4.11,7.09,1.37,0.32,48.51,20.4,6.03,34.84,,,1.9,0.0,50.14,3.02,,,,,41.62,0.99,,9.67,,2.41,,,,,5.09,,0.66,,,,3.04,,,,0.99,2.49,,1.27,1.25,,,3.41,,14.63,,,,2,4085781116.0,Investment Trusts/Mutual Funds,Miscellaneous
