Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
TNDM,54.14,49.7,,,,,,,,12.1,45.32,,60.29,48.47,1.9,1.88,0.95,42.43,3.05,137.65,44.78,45.46,,2.04,,,,,,,,66.59,2.81,3.55,,0.25,,,,,,34.01,13.96,44.42,49.06,,,,,,11.88,,,,3.54,,,,,,,0.76,,94.29,,,,14.05,11.89,2.38,,,,,,,,0.12,,,,1,1415440092.0,Medical Specialties,Health Technology
TNET,,43.06,8.6,,,17.3,18,3.2,28.61,13.3,26.96,0.51,,39.41,2.25,0.1,0.23,94.07,1.04,,9.37,1.22,1.99,11.05,,0.08,0.51,12.02,10.22,36.2,14.47,12.56,1.08,1.15,8.32,0.03,3.17,3.36,1.03,13.98,23.88,3.66,4.42,119.88,20.92,6.86,,6.29,,8.17,46.8,15.89,14.49,0.68,1.03,,0.42,2.22,,28.47,,0.92,,,19.99,80.25,0.81,0.9,,1.04,8.85,1131.58,35.75,125.2,,20.51,,14.04,24.5,,,10,7044179846.0,Miscellaneous Commercial Services,Commercial Services
TNK,45.67,35.43,,11.9,,34.2,47,22.1,,14.7,29.7,1.86,4.51,33.94,8.11,4.04,6.7,53.4,6.52,25.22,17.42,31.28,0.12,0.04,,0.08,1.86,3.23,2.68,2.88,2.87,2.45,1.74,1.2,30.96,0.9,41.61,28.02,1.86,3.74,3.55,,,40.77,37.54,25.2,,36.04,,33.54,1.08,4.16,4.37,,1.51,,,,,3.63,0.46,2.02,7.56,3.63,3.5,3.38,,0.5,1.08,6.05,24.31,34.16,26.86,29.04,,28.82,,19.82,12.59,,,7,1310615563.0,Marine Shipping,Transportation
TNL,5.29,49.25,6,,4,185.1,,1.3,3148.25,25.8,46.56,3.92,,50.1,2.22,0.13,0.03,42.7,3.51,1700.9,96.07,16.92,6.4,,,0.32,4.43,11.13,9.69,22.41,10.97,8.32,2.07,2.21,8.98,,9.86,12.63,4.67,6.72,29.94,10.57,4.54,49.62,93.46,2.91,,11.35,,19.72,,7.13,7.2,0.48,0.82,,,,,8.16,,0.82,,,6.69,,0.33,1.23,,2.57,6.44,67.68,13.9,,,10.78,,4.37,7.57,,,9,2848303526.9999995,Hotels/Resorts/Cruise lines,Consumer Services
TOL,58.83,52.24,6.4,19.3,23.6,47.9,53,16.2,91.05,18.6,35.17,1.37,9.33,47.75,4.3,0.32,0.3,138.78,4.15,461.24,30.29,23.81,1.43,0.4,,0.07,0.62,8.03,7.73,18.9,7.88,7.3,1.45,1.52,12.45,0.56,8.02,6.03,0.65,9.48,25.83,7.62,4.03,82.13,27.93,,,14.63,,18.87,1.89,9.56,10.4,0.41,1.43,,0.3,0.36,,12.53,0.93,1.41,,2.49,16.18,18.57,0.42,0.74,1.89,0.49,12.04,23.62,19.5,21.87,,15.11,,7.84,20.23,,,10,8369389735.000001,Homebuilding,Consumer Durables
TOST,13.2,47.16,,,,,2.1,,,59.6,45.93,,,47,10.62,1.66,30.48,23.29,2.36,11.88,3.93,5.59,,0.03,,,,,,63.8,36.24,29.33,2.06,2.82,,0.6,4.42,1.48,,82.88,,,22.85,27.69,22.51,,,,,,10.17,,,,2.93,,,,,67.74,,,37.56,15.03,53.88,,,,11.36,2.21,,,,,,,,,,,,,11420913244.0,Packaged Software,Technology Services
TPH,39.43,48.28,7.8,19.8,,13.5,16.1,,5.67,14.1,32.67,,19.73,43.82,4.95,2.98,0.47,42.14,24.74,381.37,6.97,6.9,1.88,0.33,,,,8.65,8.2,32.45,,,0.96,1.08,11.56,0.68,3.34,3.55,,8.47,28.14,16.21,8.93,31.47,23.15,,,10.14,,12.52,1.26,9.58,9.58,0.4,0.98,,0.28,2.28,,28.65,0.75,1.24,,1.5,24.31,35.29,0.38,0.54,1.33,3.77,8.81,15.88,11.38,14.16,,10.28,,7.07,14.43,,,10,2851040403.0,Homebuilding,Consumer Durables
TPL,26.64,41.67,0.4,29.6,9.1,29.7,32.5,27.3,172.42,28.2,19.71,8.09,56.1,33.71,104.19,15.09,764.7,798.51,17.16,771.61,167.36,67.1,,,,0.23,0.58,32.99,32.06,41.33,35.69,34.61,27.73,26.07,3.03,0.92,63.07,2.31,0.59,32.76,17.01,,10.02,667.39,91.31,,,66.71,,79.01,15.21,41.08,41.08,2.78,27.4,,1.19,1.26,,43.44,5.32,1.21,23.37,20.21,39.54,41.08,2.69,3.39,15.48,17.16,38.51,267.22,48.46,42.85,,110.79,,0.76,72.26,,,10,13598226873.0,Investment Trusts/Mutual Funds,Miscellaneous
TPR,13.74,56.06,6.3,2.6,,11.8,13,4.8,,12.1,61.62,3.46,,59.05,1.88,4.21,0.82,40.36,5.14,177.65,85.7,13.42,6.42,3.03,,0.33,3.46,9.75,8.11,9.66,6.81,5.75,1,1.66,10.26,0.22,17.19,12.34,3.46,8.99,,4.95,2.85,42.61,73.29,9.12,,12.23,,17.09,3.21,11.5,9.41,,1.38,,,,,8.16,3.38,0.73,,,7.44,8.73,,0.88,27.46,4.66,7.39,50.2,11.8,31.32,,17.18,,,17.47,,,9,7048341506.999999,Apparel/Footwear Retail,Retail Trade
TPX,6.92,45.98,5.6,,,12.2,7.9,,3.78,17.1,30.74,0.99,,41.34,3.86,0.1,0.03,49.52,1.21,67.03,46.59,35.83,4.19,7.69,,0.2,0.99,19.38,15.57,25.17,14.1,11.06,2.27,2.42,5.16,0.09,9.61,5.44,1.03,16.98,23.96,10.3,2.69,42.14,44.21,4.48,,7.65,,12.07,20.72,23.58,20.38,0.81,1.81,,0.68,0.68,,18.83,,1.41,,,14.66,22.42,0.94,1.59,,0.68,8.16,34.47,16.93,131.82,,11.87,,3.33,31.34,,,10,7702299586.0,Home Furnishings,Consumer Durables
TR,,67.84,1.3,3.9,3,15,20.4,7.5,28.12,19.3,85.58,1.32,,76,6.33,1.51,8.49,31.56,3.73,85.26,14.39,26.76,0.11,0.02,,0.27,1.14,17.31,15.01,24.55,,,,2.75,5.78,0.76,11.19,3.81,1.16,,10.39,,,42.29,33.88,,,12.68,,13.43,2.68,23.84,23.84,2.65,2.97,,,,,26.88,2.01,0.72,,35.86,20.78,27.04,3.03,1.57,3.81,2.24,8.85,38.6,12.13,11.65,,9.18,,1.81,28.43,,,10,2170136455.0,Food: Specialty/Candy,Consumer Non-Durables
TREX,9.08,35.13,2.1,9.1,,11.5,7.8,154.9,10,9.9,23.25,,,32.19,14.33,,0.01,61.74,1.78,52.84,20.2,67.31,0.25,0.11,,,,19.16,16.62,46.52,20.8,17.96,5.52,5.37,5.22,0.71,11.55,2.15,,28.15,17.72,9.95,6.99,76.57,43.15,,,21.07,,28.04,7.5,25.51,25.51,1.75,5.37,,0.74,2.59,,46.51,2.95,0.91,,114.33,22.3,45.63,1.57,3.07,7.65,1.17,23.67,36.63,40.25,35.28,,25.78,,2.11,42.29,,,10,7046827929.000001,Forest Products,Non-Energy Minerals
TRGP,54.79,67.73,0.8,1.9,15.2,,22.1,2.3,25.55,25.9,70.11,0.59,26.21,69.22,2.3,0.06,0.01,146.75,0.65,10.42,45.61,28.74,3.61,5.53,,0.47,1.69,19.17,12.26,109.16,15.69,10.46,1.98,2.85,5.22,0.12,2.61,1.32,2.04,18.92,22.12,34.24,10.78,75.37,23.95,3.18,,6.72,,14.8,13.03,30.89,30.89,,2.07,,,,,79.51,12.06,2.27,,,10.77,24.45,1.24,5.6,105.58,0.53,5.34,15.24,13.57,41.75,,10.03,,,,,,7,18939482467.0,Gas Distributors,Utilities
TRI,24.84,55.19,1.9,7.1,9.9,5.1,24.2,16.2,,7.2,46.99,1.65,0.62,54.12,8.03,0.46,0.55,166.24,0.88,7.04,118.71,53.4,1.11,0.27,,0.55,1.25,37.24,26.97,39.52,34.2,24.38,9.86,10.91,2.69,0.63,27.61,2.6,1.28,39.92,14.57,10.49,7.41,144.74,85.4,7.74,,33.69,,22.52,6.34,31.91,44.21,2.22,10.68,,,,,38.72,,1.69,,,29.86,37.01,3.4,2.78,,0.88,12.38,485.16,13.46,21.19,,10.32,,4.01,31.6,,,10,59143979184.04167,Internet Software/Services,Technology Services
TRIP,4.75,38.28,,,,,,,,40.2,34.64,,,38.27,1.84,1.28,1.29,13.78,1.68,,111.33,42.31,3.66,1.07,,,,10.3,6.67,13.67,8.85,5.99,0.88,0.92,9.71,0.31,6.72,6.39,,10.04,,87.5,5.34,27.34,91.19,3.16,,1.32,,7.66,2.22,86.06,25.22,,1.14,,,,,15.5,,0.26,,,10.5,780.99,,0.9,,1.68,0.89,77.07,8.55,2.89,,2.02,,0.63,86.06,,,7,2205046997.9999995,Other Consumer Services,Consumer Services
TRMB,,44.6,0.6,8.4,,5.1,6.1,,,6.9,29.37,,,39.95,2.57,0.48,0.5,54.15,0.99,68.36,46.23,63.33,0.81,0.34,,,,6.84,6.19,25.15,,14.27,3.9,3.93,14.62,0.59,15.61,4.38,,17.91,10.62,9.36,2.94,59.38,62.12,2.74,,40.7,,11.63,2.35,8.85,21.07,2.74,3.64,,1.33,1.74,,23.23,,1.02,,,21.64,32.85,3.17,1.46,,0.88,15.96,442.17,27.29,32.64,,3.63,,,38.96,,,10,12748834603.0,Packaged Software,Technology Services
TRMD,48.05,29.51,,16.6,102,47.3,79.4,65.1,59.68,24.9,11.56,18.55,8.89,21.8,3.35,1.85,0.42,33.03,3.18,39.65,25.29,51.23,1.33,0.62,,0.83,18.55,4.96,4.09,8.85,5.84,4.54,3.17,2.39,20.16,0.59,26.21,13.56,18.55,5.35,22.76,,,26.93,61.66,10.16,,43.72,,42.25,1.49,4.23,4.71,0.13,1.81,,,,,6.99,0.55,2,,,3.42,4.9,0.19,1.19,1.49,2.94,22.95,30.65,27.96,40,,25.54,,14.55,7.07,,,7,2129629553.3762631,Marine Shipping,Transportation
TRN,40.64,50.96,9.7,,11,,,,335.58,33.3,49.86,6.84,31.65,49.82,1.02,0.38,0.05,31.05,2.07,90.31,44.88,45.84,7.16,5.38,,0.52,3.52,16.08,10.18,,,10.36,10.22,2.49,6.22,0.12,,,3.58,14.51,,72.41,2.04,43.7,19.77,1.58,,4.98,,13.31,2.4,16.01,15,,0.82,,,,,,1.42,0.79,,,5.75,,,,3.03,1.14,1.81,6.7,6.07,15.8,,4.36,,0.23,13.05,,,9,1966122399.0000005,Trucks/Construction/Farm Machinery,Producer Manufacturing
TRNO,9.7,52.89,,12.8,14.9,12.9,18.3,14.2,3.8,12.3,41.6,4.87,3.4,48.84,4.13,1.5,0.24,68.58,1.5,,285.8,,2.94,0.22,,1.18,2.63,39.71,27.5,44.96,,,,20.72,2.52,0.77,46.08,2.42,2.84,42.6,17.07,8.1,16.55,66.42,75.11,6.34,,45.78,,40.5,1.92,37.89,45.06,3.69,17.52,,1.31,1.21,31.63,38.34,2.01,1.13,,,30.14,36.65,2.95,1.69,2.02,1.5,3.95,,4.63,5.26,,3.71,,,52.75,,,10,5091702565.0,Real Estate Investment Trusts,Finance
TROW,,31.02,0.6,7.9,10.7,,,,,2.3,14.9,9.05,,25,8.64,7.13,9.07,101.69,9.35,,41.81,43.52,0.11,0.03,,0.58,4.87,9.17,7.38,16.66,7.56,6.93,2.76,3.05,10.91,0.76,18.34,5.51,4.9,11.16,10.48,7.6,6.18,121.16,50.69,,,28.66,,33.31,2.28,12.01,11.92,2.65,3.38,,0.65,0.63,,18.28,1.32,0.72,,56.49,13.95,9.58,,0.85,3.31,9.35,15.36,159.06,18.51,20.34,,17.31,,6.51,11.32,,,10,24589470070.0,Investment Managers,Finance
TROX,,33.54,,1.4,21.3,,,,2489.39,,16.06,13.49,,28.54,1.31,0.27,0.07,12.37,2.98,206.44,61.99,42.38,6.36,1.54,,,4.05,26.11,10.25,,9.8,6.04,1.33,1.61,3.83,0.31,,,4.05,9.27,10.3,,7.43,13.89,15.02,0.97,,,,5.34,1.03,,,,0.7,,,,,,,0.83,,,7.65,,,0.64,1.18,1.08,,4.68,3.41,,,,,,,,,3,2144843529.0000005,Chemicals: Specialty,Process Industries
TRP,20.9,78.01,,,4.7,,,9.3,,3.8,85.07,7.97,7.34,80.71,0.71,0.18,0.04,46.69,0.76,47.74,257.55,84.68,6.3,2.16,,0.95,5.9,17.48,12.66,444.26,14.16,10.65,7.5,7.91,5.72,0.24,1.75,0.44,5.93,14.75,,4.03,4.96,43.86,47.4,2.61,,21.38,,41.88,2.37,19.08,15.91,,3.93,,,,,223,1.78,1.03,,,8.84,129.03,,3.87,4.48,0.68,2.84,8.98,6.69,11.22,,4.83,,,23.35,,,9,37460000225.44002,Oil & Gas Pipelines,Industrial Services
TRS,,48.13,1.5,7,,,18.8,,10.11,6.7,43.86,0.64,,48.06,1.97,0.22,0.07,24.57,2.82,100.43,44.43,64.88,3.84,0.7,,0.1,0.64,21.79,11.79,62.16,,7.76,1.58,1.59,4.59,0.5,2.55,2.33,0.64,12.34,,,,28.99,22.56,3.64,,4.44,,7.34,1.48,25.05,15.43,,1.14,,,,,44.47,2.18,0.78,,,13.41,44.39,,0.83,6.92,1.48,2.99,11.04,5.54,6.01,,4.82,,2.34,36.64,,,7,1031084916.9999998,Miscellaneous Manufacturing,Producer Manufacturing
TRU,2.65,63.07,,15.8,11.9,,29.3,,11.71,14.6,53.43,0.8,5.97,60.36,2.41,0.59,0.1,94.18,1.66,,65.46,66.74,7.45,1.29,,0.12,0.44,125.25,32.53,57.81,23.04,15.38,5.28,5.86,0.8,0.38,10.14,2.21,0.44,20.65,,16.39,8.07,81.44,59.8,2.43,,,,17.07,4.43,,26.02,,4.64,,,,,45.19,,,,,25.98,,,2.24,,1.66,,39.37,1.82,,,10.4,,2.2,49.05,,,8,15322890593.000002,Financial Publishing/Services,Commercial Services
TRUP,15.85,55.58,,,,,,,,24.1,39.65,,23.83,49.92,3.68,0.78,2.15,43.72,1.63,,2.87,83.52,13.9,0.42,,,,,182.57,70.87,,,1.23,1.41,,0.38,1.99,1.3,,2428.89,,,10.62,68.87,12.62,,,,,,6.02,,,,1.53,,,,,75.69,,0.55,,20.72,47.41,,,14.52,7.46,1.63,,,,,,,,,,,,,1235359451.0,Multi-Line Insurance,Finance
TSCO,20.52,54.61,2.4,6.4,40,18.2,13.7,,11.84,13.6,52.63,6.2,3.73,55.54,5.44,0.16,0.08,270.59,1.43,110.27,52.97,,2.69,2.22,,0.41,1.6,22.64,17.81,55.21,21.03,16.65,2.18,2.31,4.42,0.24,4.18,2.11,1.62,24.07,22.38,7.51,5.02,250.18,36.16,33.33,,7.66,,10.19,12.61,26.09,26.09,1.22,2.01,,0.91,1.46,,47.69,4.07,1.16,,,21.46,32.82,1.26,2.42,14.28,0.25,12.04,22.71,21.44,52.25,,16.59,,1.26,38.93,,,10,23158666430.000004,Specialty Stores,Retail Trade
TSEM,29,48.21,,17.6,,35,46.1,,36.69,3.1,34,,13.97,44.14,7.94,4.25,6.56,40.57,5.9,103.08,47.86,41.65,0.23,0.07,,,,6.18,4.25,11.94,,7.16,2.3,2.51,16.18,0.85,20.96,6.54,,17.42,23.73,5.66,8.57,32.34,23.83,,,35.58,,12.73,1.76,9.16,20.08,1.12,3.2,,,,,15.23,1.24,1.75,5.56,3.48,5.95,9.09,0.88,1.19,1.76,4.94,17.36,41.03,22.1,20.95,,10.54,,0.79,21.57,,,9,2945790279.0,Semiconductors,Electronic Technology
TSLA,,47.87,,36.6,,48.4,144.9,14.6,34.03,42,43.69,,13.65,46.85,11.41,1.11,2.46,210.57,1.91,66.95,66.48,13.1,0.97,0.19,,,,90.36,55.47,417.69,64.72,39.1,6.39,7.52,1.11,0.59,1.8,0.26,,68.42,20.46,,12.19,256.8,17.72,27.69,,13,,7.58,10.13,59.19,95.35,1.65,8.27,,,,,460.84,6.57,1.07,,101.72,68.35,78.16,3.81,7.49,10.18,1.4,12.07,17.73,10.64,20.78,,18.67,,,260.16,,,4,870912365730.0001,Motor Vehicles,Consumer Durables
TSM,68.43,45.82,,23.2,4.8,18.4,18.9,,18.73,17.3,40.45,1.59,9.76,43.45,8.55,1.99,2.03,156.82,2.47,82.61,69.44,10.03,0.59,0.27,,0.36,1.29,22.46,14.37,31.4,14.09,9.45,6.51,10.18,4.45,0.63,29.26,2.76,1.56,18.96,21.53,25.38,23.71,133.07,53.36,90.07,,38.4,,41.99,5.91,28.04,28.09,1.34,9.16,,1.08,1.65,,31.42,2.53,1.45,,56.01,14.92,25.57,1.04,2.78,5.94,2.21,16.76,35.62,23.87,26.91,,25.62,,1.1,36.99,,,10,452696929407.4219,Semiconductors,Electronic Technology
TSN,19.45,64.22,0.8,6.8,4.6,,,,,8.1,60.4,4.78,15.24,63.5,3.01,0.44,0.23,65.87,1.82,37.76,17.75,16.41,5.56,0.61,,1.89,2.97,62.63,15.95,30.5,16.86,9.75,0.58,0.6,1.6,0.48,1.95,4.42,2.99,17.38,,149.02,1.35,62.05,5.7,1.7,,,,1.42,1.3,,64.2,,0.43,,,,,22.61,5.34,0.76,,,10.15,58.3,,0.79,9.98,0.95,,3.89,1.62,,,0.58,,,11.09,,,9,19010424939.0,Food: Meat/Fish/Dairy,Consumer Non-Durables
TT,58.13,49.08,1.7,4.7,12.3,21.9,30.3,19.5,80.17,14.4,33.23,1.4,12.77,44.23,5.66,0.2,0.25,342.07,1.17,66.95,62.2,60.76,1.49,0.76,,0.31,0.92,25.69,23.02,32.84,21.88,19.8,3.9,4.32,3.89,0.34,13.15,3.21,0.96,27.72,20.43,15.67,8.13,233.13,34.65,13.92,,12.33,,17.07,11.12,33.83,33.64,2.34,4.19,,1.5,1.57,,31.74,,2.67,,,28.08,31.61,1.83,2.73,,0.84,12,124.57,23.56,34.38,,18.83,,2.14,52.3,,,10,46248268005.0,Industrial Machinery,Producer Manufacturing
TTD,1.58,51,,27.4,,16.8,,17.9,,31.6,38.46,,3.18,47.17,12.27,0.6,5.7,100.31,1.8,,1897.46,442.23,0.68,0.11,,,,162.54,127.59,103.32,51.75,40.71,16.83,22.83,0.62,0.47,22.1,0.97,,52.82,14.94,78.47,22.08,100.41,81.23,,,11.65,,14.05,20.51,200.62,88.15,6.68,23.72,,,,,107.4,8.96,,,27.86,93.92,2243.83,6.19,7.65,20.51,1.8,5.37,36.7,12.66,11.56,,20.18,,0.88,501.55,,,10,40872750093.0,Packaged Software,Technology Services
TTE,1.33,40.94,3.6,12,4.3,50.2,,89.3,142.78,29.7,26.6,5.44,,35.55,1.78,0.36,0.56,66.3,1.11,49.43,90.72,39.57,1.08,0.46,,0.37,4.93,4.83,3.53,8.31,6.06,4.22,0.82,0.84,20.7,0.42,9.9,13.7,5.21,7.27,30.43,3.38,,65.08,29.04,10.76,,10.11,,14.43,1.27,7.52,7.52,0.48,0.74,,,,,7.48,0.76,0.93,,,4.21,5.6,0.33,0.45,1.78,0.87,7.5,32.78,18.83,18.27,,9.47,,15.23,15.53,,,9,161488166828.70612,Integrated Oil,Energy Minerals
TTEC,,39.01,,9.9,12,,,,,7.8,29.21,26.11,,37.35,1.7,0.21,0.08,4.44,1.56,,18.24,61.26,,3.66,,,13.04,,,,,,0.52,0.51,,0.16,,,2.7,3.8,64.22,41.24,,40.76,20.63,1.1,,,,3.94,0.74,,,,0.1,,,,,,,0.08,,,6.34,,,0.13,,1.56,,,,,,6.46,,,4.73,,,10,1299715224.0,Information Technology Services,Technology Services
TTEK,43.16,7.04,0.3,11,15.3,25.5,16.9,11.9,7.33,15.7,1.34,1.04,23.46,3.72,5.41,0.17,0.2,45.03,1.21,,16.88,48.97,1.94,0.63,,0.17,0.47,28.32,24.44,37.59,,,2.87,2.62,3.53,0.41,6.97,2.94,0.5,30.51,22.34,17.8,3.47,185.5,16.39,10.21,,5.72,,9.69,7.24,41.63,36.39,1.87,2.4,,0.21,0.26,,34.21,,0.35,,,32.3,39.77,0.31,0.43,,1.21,7.31,182.91,16.96,19.02,,9.44,,,62.22,,,10,8477232597.0,Engineering & Construction,Industrial Services
TTMI,30.34,32.82,1.5,3,,3.9,,,,3.2,12.8,,20.26,25.53,2,0.63,0.44,17.17,2.04,40.79,66.35,61.74,4.1,0.66,,,,25.59,9.66,101.61,,,,1.03,3.91,0.46,1.01,1.34,,9.3,7.23,,,14.97,19.41,2.89,,0.74,,6,1.14,107.25,12.71,,0.79,,,,,75.28,1.27,1.18,,,9.21,70.88,,0.67,2.84,1.74,0.52,10.67,3.59,1.12,,2.21,,,22.58,,,8,1349287169.0,Electronic Components,Electronic Technology
TTWO,,54.23,,4.7,,,,,,2.6,43.51,,,52.18,1.54,0.39,0.27,156.57,0.9,,18.49,45.62,,0.69,,,,,,,,48.97,5.42,5.66,,0.46,,,,62.22,,,18.42,142.6,43.19,,,,,,4.58,,,,4.94,,,,,,,1.1,,,,,,3.46,,0.9,,,,,,,,,,,,6,24270515215.0,Packaged Software,Technology Services
TU,,69.29,,5.6,7.1,1.1,,,0.39,4.6,85.54,9.11,,75.63,0.97,0.1,0.03,16.86,0.66,25.84,46.8,58.01,4.49,1.85,,3.2,6.59,25.79,9.54,43.98,17.17,7.79,2.99,3.12,3.88,0.28,7.09,4.17,6.67,21.37,2.57,30.25,3.09,21.12,61.94,1.64,,3.91,,11.28,2.13,43.12,48.59,44.17,1.7,,3.89,1.91,,23.75,,0.81,,,6.78,21.56,,1.72,,0.61,1.38,13.93,5.12,4.83,,3.15,,,17.56,,,10,25037880492.84573,Wireless Telecommunications,Communications
TUYA,,42.69,,,,,,,,8.9,33.55,,,40.26,6.46,9.3,131.84,1.4,10.02,87.34,31.51,14.52,,0.01,,,,,,1.86,,,0.09,0.53,,0.92,28.47,8.04,,13.08,,44.11,17.74,2.21,47.48,,,,,,0.81,,20.71,,3.15,,,,,10.98,0.83,,1.12,1.03,10.98,,,,0.78,9.69,,,,,,,,0.21,,,,,1008075638.3963202,Packaged Software,Technology Services
TV,,25.37,0.2,17.8,,,3.8,,,,10.48,5.46,,20.42,1.23,1.34,0.38,1.83,2.31,8.86,115.41,47.53,7.19,0.87,,0.01,5.46,25.91,5.67,32.38,18.7,3.58,1.31,1.15,3.86,0.45,3.67,14.72,5.46,53.82,17.26,,,4.86,33.32,0.28,,,,3.01,0.17,0.17,0.18,,0.32,,,,,8.5,0.05,0.16,,,1.42,,,0.13,0.27,2.28,,3.76,1.32,,,1.68,,,1.69,,,8,1853793125.94,Major Telecommunications,Communications
TVTX,,74.84,,,,,,,1595.25,,90.91,,3.37,82.59,,2.68,0.81,10.98,3.04,460.85,999.07,42.47,,26.62,,,,,,,,,2.82,4.71,,0.03,,,,,,,47.36,18.84,94.7,,,,,,54.9,,,,4.2,,,,,,,0.77,,,,,,,,2.99,,,,,,,,0.35,,,,1,1026898700.0000002,Pharmaceuticals: Major,Health Technology
TW,30.15,62.1,,4.7,4,12,19.9,14.8,,9.9,58.58,0.34,5.67,61.32,14.89,1.89,61.14,111.81,2.69,,260.82,122.95,0.03,0.01,,0.15,0.34,37.15,28.42,32.4,33.43,25.39,13.43,15.47,2.69,0.77,47.73,3.03,0.35,34.97,13.87,16.4,16.19,108.47,65.46,259.74,,28.66,,38.82,4.23,55.63,43,4.78,15.78,,,,,32.97,5.31,,372.7,29.98,30.24,41.11,3.69,2.07,14.73,2.69,6.24,1107.61,10.3,8.04,,9.22,,0.35,,,,8,19540043022.000004,Investment Banks/Brokers,Finance
TWKS,,75.11,1.3,18.4,,,,,,14,74.07,,72.8,75.58,2.2,0.34,0.15,4.39,2.59,,1.89,53,,0.45,,,,,,,5.73,14.65,1.58,1.65,,0.59,,,,26.55,,,,6.15,29.59,,,,,,1.95,,,,1.36,,,,,,,,,,,,,,,2.59,,,,,,,,4.17,,,,2,1407538351.0,Miscellaneous Commercial Services,Commercial Services
TWST,88.04,37.29,,13.2,,3.2,,8.3,,23.3,28.44,,21.43,34.01,6.79,3.92,3.32,36.69,4.91,65.75,20.71,45.67,,0.18,,,,,,,,,,7.26,,0.77,,,,,,20.73,22.27,45.93,40.53,,,,,,4.38,,,,7.82,,,,,,,,15.1,10,,,,,5.49,4.52,,,,,,,,0.33,,,,,1202449039.0,Biotechnology,Health Technology
TX,,35.39,,19.5,,4.6,23.6,,10.92,26.3,27.88,10.28,,32.88,2.55,0.89,1.74,32.13,2.74,111.63,47.53,49.9,1.87,0.19,,0.93,10.28,10.44,4.03,4.84,4.94,3.22,0.51,0.25,9.58,0.5,5.08,15.62,10.28,4.23,26.3,,4.14,46.72,19.3,11.77,,,,11.01,0.53,,9.01,1.43,0.33,,0.43,0.31,,6.37,0.48,0.66,,107.1,2.18,39.61,,0.24,0.58,1.57,,3.76,2.36,,,,,,5.81,,,9,7958313430.0,Steel,Non-Energy Minerals
TXG,,58.13,,,,29.9,25.9,39.8,84.27,21.4,59.72,,,59.19,6.51,3.42,4.25,21.55,5.22,133.97,32.42,56.49,,0.12,,,,,,,,,3.51,3.96,,0.78,,,,,,36.44,8.67,54.1,64.66,,,,,,3.85,,,,4.36,,,,,,,,14.86,6.95,,,,,3.7,4.42,,,,,,,,0.16,,,,,5839207755.0,Biotechnology,Health Technology
TXN,11.25,45.26,0.4,23,10.5,8.4,4.5,,6.94,7.3,30.6,5.02,8.77,40.68,9.79,2.66,0.7,197.45,4.62,221.29,42.94,41.29,1.77,0.81,,0.91,2.64,29.17,23.97,126.01,23.29,18.49,10.05,11.7,3.43,0.49,9.28,0.83,2.64,31,11.53,,5.71,146.46,59.36,13.17,,33.01,,36.26,10.47,34.28,34.98,3.93,11.25,,1.38,9.7,,121.11,4.71,1.51,,,28.04,45.21,3.86,2.84,14.28,3.49,16.11,47.79,21.66,31.75,,23.64,,0.75,30.47,,,10,147653476670.0,Semiconductors,Electronic Technology
