Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AZPN,11.38,46.38,1.6,208.8,,2.9,19.6,8.7,22.9,53.39,,,48.15,5.79,0.52,1.87,196.6,2.32,,14.07,39.39,0.26,0.01,,,,,33.11,41.73,,29.04,9.81,11.09,,0.91,26.58,2.35,,27.48,4.83,9.64,8.33,237.14,65.48,,,,,,0.98,,66.33,,11.44,,,,,43.01,14.52,0.94,,,42.33,80.96,,0.93,71.64,2.32,,,,,,,,3.38,82.77,,,8,12698188730.0,Packaged Software,Technology Services
AZTA,19.56,53.42,7.8,38.7,,29.7,,,24,64.58,,,56.35,6.42,4.05,11.08,53.43,5.86,125.25,36.73,89.39,2.54,0.03,,,,,73.66,39.07,,,,3.3,,0.87,8.43,1.91,,,21.29,30.13,4.83,87.46,40.04,,,,,,1.31,,,,4.83,,,,,57.48,,1.12,6.06,3.43,34.43,,,2.31,2.29,5.26,,,,,,,,17.65,13.09,,,8,3073863816.0,Medical/Nursing Services,Health Services
AZZ,79.96,60.89,,4,,59.9,29,33.5,49,78.05,0.85,34.91,67.4,2.63,0.05,0.01,83.17,1.77,39.23,32.78,36.67,2.93,0.99,,0.34,0.85,13.81,10.36,20.55,,9.92,2.11,2.16,7.24,0.43,10.52,6.62,0.85,17,23.85,12.35,4.41,80.2,23.66,2.23,,7.22,,14.48,2.56,77.01,41.38,2.52,1.48,,,,,13.94,,1,,,8.46,10.34,1.66,1.25,,1.26,5.09,37.33,12.14,12.27,,8.84,,,38.5,,,9,1184874932.0,Electrical Products,Producer Manufacturing
BA,,50.27,,3.5,,,37,,7.9,40.76,,,48.46,1.42,0.08,0.16,179.11,1.14,423.58,59.38,13.86,20.51,,,,,309.61,65.15,118.08,111.47,46.16,1.92,1.99,0.32,,1.69,1.17,,3234.67,2.33,,11.65,226.57,10.04,,,,,,,,,,1.43,,,,,81.82,,0.86,,,36.87,,,,,0.25,,4.52,1.18,,,,,4.92,90.46,,,5,125532691626.0,Aerospace & Defense,Electronic Technology
BABA,,61.31,3.6,2,,,,,8.6,81.71,2.56,2.1,69.42,2.72,1.35,2.78,78.01,1.79,17.2,126.28,12.45,1.41,0.21,,0.12,2.56,8.82,7.52,6.15,7.64,5.72,1,1.17,11.34,0.56,19.41,13.69,2.56,9.33,7.69,7.26,7.96,99.9,37.71,5.36,,8.49,,13.16,1.39,18.11,9.04,,1.52,,,,,7.81,0.89,0.17,,,7.81,,,0.39,1.99,1.73,4.44,57.69,8.94,7.87,,8.15,,2.41,15.95,,,10,224091197163.6808,Internet Retail,Retail Trade
BAH,32.77,61.84,1.6,0.9,13.9,16.6,12.1,,12.9,76.32,2.95,16.94,66.41,5.08,0.33,0.15,157.22,1.62,,44.38,23.37,3.03,3.48,,0.35,1.23,22.73,19.62,122.6,,,,2.21,4.4,0.16,1.8,0.94,1.29,,8.82,10.85,7.79,126.89,53.84,5.54,,5.68,,9.51,19.48,34.25,28.59,3.01,1.93,,1.31,8.13,,106.05,,1.5,,,78.89,168.69,4.38,3.13,,1.62,9.04,288.18,20.95,58.08,,14.16,,0.94,47.64,,,10,14602163956.0,Miscellaneous Commercial Services,Commercial Services
BAK,,57.3,,,,,,,6.4,81.4,,,66.79,0.77,0.7,0.3,7.18,1.46,71.98,72.79,18.29,116.01,19.79,,,,,97.75,,114.33,11.4,0.82,0.75,,0.03,,,,,9.06,,7.01,8.89,4.7,,,,,,5.06,,,,0.22,,,,,,,0.64,,,10.4,,,0.46,,0.95,,,,,,,,,11.77,,,5,3714015978.575,Chemicals: Specialty,Process Industries
BALL,17.29,40.79,1.2,6.1,10.1,8.1,,39.1,7.7,61.4,2.6,17.12,46.27,2.64,0.32,0.3,61.11,1.21,60.3,117.54,34.93,3.18,0.79,,0.28,1.32,20.13,12.56,655.77,15.34,11.46,1.87,1.71,4.97,0.37,0.26,0.18,1.32,20.76,5.59,10.57,,55.82,19.51,2.96,,31.42,,9.7,2.62,4.6,21.39,3.19,1.46,,1.69,17.31,,540.82,3.1,1.06,,,21.72,4.47,3.42,3.21,10.08,0.93,21.2,15.05,8.51,93.71,,6.44,,6.58,20.04,,,10,16282228221.0,Containers/Packaging,Process Industries
BATRA,,69.86,,15.3,,2.1,30.2,21.9,51.2,88.53,,,77.94,1.08,0.5,0.27,44.89,0.8,,54.31,31.57,,1.43,,,,,,,,18.57,4.67,4.82,,0.3,,,,,,,,38.97,22.7,,,,,,5.8,,,,4.31,,,,,,,,,,383.68,,,8.82,15.48,0.8,,,,,,,,,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BATRK,,67.42,,15.3,,2.1,30.2,21.9,51.2,80.42,,0.08,72.88,1.08,0.5,0.27,42.38,0.8,,54.31,31.57,,1.43,,,,,,,,18.57,4.67,4.82,,0.3,,,,,,,,35.76,22.7,,,,,,5.77,,,,4.3,,,,,,,,,,381.33,,,8.76,15.36,0.8,,,,,,,,,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BAX,,59.9,,,6.7,,,,9,72.5,5.48,,65.71,2.08,0.48,0.21,33.97,1.48,107.98,47.25,62.57,8,1.73,,1.52,3.4,59.84,16.45,41.4,16.3,9.54,1.93,1.96,1.67,0.29,4.73,4.07,3.4,11.64,10.29,,3.23,59.77,34.16,1.06,,17.79,,3.46,2.12,6.53,44.52,,1.16,,,,,24.45,,0.38,,,12.21,6.21,,0.94,,1.01,9.27,6.29,2.15,36.67,,70.11,,11.27,10.55,,,9,19790301124.0,Medical Specialties,Health Technology
BB,,49.25,,,,,38.8,,,66.6,,,55.15,,0.71,0.93,2.51,1.43,,30.76,90.47,,0.33,,,,,,,,,2.49,2.42,,0.56,,,,27.26,39.09,,,4.64,70.04,,,,,,2.01,,,,2.42,,,,,,,0.64,,,,,,16.73,41.83,1.43,,,,,,,,11.75,,,,3,3143662544.1810694,Packaged Software,Technology Services
BBIO,52.91,54.22,,,,4.3,,2,,73.72,,,60.23,,3.67,0.3,27.84,5.54,,848.21,,,,,,,,,,,,27.21,28.72,,,,,,,,20.98,215.89,52.17,98.91,,,,,,,,,,22.68,,,,,,,,,,,,,,,5.54,,,,,,,,,,,,,4732821227.999999,Biotechnology,Health Technology
BBU,4.12,63.21,2,3.3,1.5,24,,,18.2,80.5,1.56,,69.54,0.97,0.27,0.09,20.1,1.1,37.29,57.31,43.58,8.44,22.88,,0.04,1.25,11.89,7.93,,,,0.66,0.77,8.41,0.02,,,1.25,44.74,46.05,,,22.87,9.18,0.98,,1.03,,6.45,0.79,3.15,,,0.03,,,,,,,,,,2.02,6.62,,0.16,,0.84,0.63,21.01,4.88,33.61,,4.79,,84.95,12.18,,,6,1266182575.792287,Miscellaneous Commercial Services,Commercial Services
BBUC,4.12,65.21,0.5,,,19.5,,,,82.07,1.11,,71.77,0.29,0.17,0.09,22.41,0.62,27.16,65.04,105.65,6.16,12.24,,0.04,1.11,19.08,6.7,,,,,1.46,5.24,0.04,,,1.11,,,,,0.0,11.05,0.62,,7.64,,7.65,2.28,3.21,,,0.25,,,,,,,,,,7.41,,,,,0.61,2.05,15.35,2.7,100.06,,2.2,,59.12,,,,3,1980748365.8733337,Engineering & Construction,Industrial Services
BBWI,22.93,30.03,6.7,,38.7,,,,12.3,38.41,0.89,2.49,29.88,2.66,0.7,0.16,36.8,1.57,75.59,41.03,8.27,3.32,,,0.24,2.2,9.48,7.88,17.6,10.05,8.35,1.73,1.74,10.55,,9.91,8.95,2.2,11.41,18.32,9.36,2.84,43.74,43.78,3.82,,11.92,,17.42,,9.48,11.08,3.46,1.13,,,,,11.49,,0.87,,,8.55,10.37,1.39,1.17,,0.9,16.69,57.54,34,,,31.3,,9.69,10.79,,,9,8249375640.0,Apparel/Footwear Retail,Retail Trade
BBY,8.7,55.61,5.7,,18.7,,,,3.4,63.43,9.51,18.07,56.06,4.5,0.16,0.31,85.5,1.01,62.7,58.68,7.37,1.54,1.29,,0.58,4.32,12.74,8.28,17.61,13.04,8.8,0.51,0.5,7.85,0.21,2.83,6.58,4.37,14.31,12.1,6.93,,76.68,22.22,33.69,,2.9,,4.09,6,14.97,13.3,2.77,0.44,,0.59,0.95,,15.31,2.63,1.06,,,9.5,16.38,,0.78,11.71,0.33,8.11,33.22,24.18,42.64,,14.46,,5.9,13.75,,,10,15754825768.0,Electronics/Appliance Stores,Retail Trade
BCC,27.88,53.69,,36.8,20.5,24.8,37.1,29.4,7.3,76.35,1.36,,62.17,5.96,1.3,1.68,126.22,3.24,48.6,26.52,23.07,0.65,0.23,,0.06,0.64,6.76,5.6,10.24,,2.52,0.25,0.66,14.79,0.62,6.44,8.97,0.64,,28.93,,4.08,63.79,20.94,24.98,,7.08,,9.07,2.21,10.26,10.24,0.22,0.73,,0.33,0.36,,11.24,1.09,2.18,,5.8,7.53,9.38,0.41,0.83,2.62,2.05,13.99,46.04,23.62,22.17,,24.46,,1.31,16.78,,,10,3962545407.000001,Wholesale Distributors,Distribution Services
BCE,,48.41,,,5.1,3.1,,,2.2,68.83,11.28,,53.99,0.81,0.13,0.04,32.7,0.61,26.87,190.1,56.93,3.99,1.88,,1.58,8.8,17.68,8.36,26.17,15.21,7.75,3.25,3.2,5.66,0.28,12.45,7.64,8.86,14.87,7.56,7.13,0.9,47.27,68.14,3.46,,7.88,,22.19,2.48,22.82,17.86,19.84,1.64,,,,,13.28,,0.73,,,5.21,11.61,,0.93,,0.57,2.73,14.89,7.63,9.3,,5.36,,,12.87,,,10,37203168910.46311,Major Telecommunications,Communications
BCO,45.87,61.64,3.5,50.8,12.7,26,25,39.5,12.7,72.03,1.3,20.67,64.26,1.67,0.56,0.29,104.86,1.46,,23.62,60.34,5,9.72,,0.11,0.86,15.03,9.55,12.23,,,,1.49,6.65,0.06,12.22,12.91,0.92,,25.76,16.17,5.01,81.61,24.59,2.35,,2.48,,10.18,11.8,39.57,13.62,0.58,0.99,,,,,8.08,,1.3,,,6,9.09,0.57,1.4,,1.46,1.89,33.89,10.45,26.79,,5.49,,0.53,108.1,,,7,3551612246.0,Miscellaneous Commercial Services,Commercial Services
BCPC,15.24,75.99,0.1,8.5,10.8,9.9,8.8,7.8,9.5,93.57,0.81,6.99,84.39,8.24,0.49,0.19,167.94,2.61,69.09,32.39,51.1,1.45,0.3,,0.2,0.48,33.72,25.39,38.36,27.5,25.32,5.78,6.07,2.97,0.68,15.83,2.7,0.48,42.46,11,,,145.04,33.39,7.42,,12.35,,17.91,5.05,47.44,42.62,5.33,5.87,,2.98,2.59,,37.07,9.08,1.25,,,29.95,38.65,4.79,2.44,43.51,1.72,7.14,38.22,11.27,11.17,,9.18,,2.25,55.06,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,,66.97,,,,15.5,2.3,14.6,153.4,83.6,,,72.94,,2.81,0.41,7.18,3.73,2035.05,906.44,57,,,,,,,,,65.77,,4.86,5.53,,,,,,,,,18.91,17.61,98.56,,,,,,,,,,3.98,,,,,,,0.24,,,,,,,,3.48,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDC,,57.85,2.7,19,,19.3,63.2,36.8,14.6,73.31,0.21,29.65,62.4,3.03,0.99,0.39,96.83,2.55,87.57,73.08,66.11,3.31,1.12,,0.04,0.21,16.36,12.03,20.64,13.67,11.98,2,1.95,6.11,0.37,9.44,5.77,0.21,16.38,8.66,9.9,27.68,78.75,37.84,8.28,,9.01,,11.35,3.41,18.95,17.85,11.9,1.68,,,,,18.17,,1.36,,,11.59,14.99,3.47,1.65,,1.83,6.91,35.27,11.11,18.64,,11.42,,3.4,63.7,,,8,4097331655.000001,Electrical Products,Producer Manufacturing
BDX,,47.35,,2.7,4.8,12.1,87.7,,5.7,59.65,2,,50,2.36,0.43,0.18,226.08,1.41,107.45,111.51,45.12,4.09,0.7,,0.38,1.64,38.38,18.41,26.78,25.9,14.85,3.74,4.11,2.61,0.47,15.35,4.63,1.66,15.25,5.07,8.66,5.35,263.59,41.25,5.24,,6.76,,12.43,2.55,49.8,23.34,12.28,3.33,,2.02,1.89,,21.82,,0.9,,,17.51,25.61,,1.5,,0.97,2.5,24.66,4.57,5.19,,4.43,,2.52,43.81,,,10,76513226414.0,Medical Specialties,Health Technology
BE,,55.89,,68.3,,,,,3.1,76.54,,12.57,61.74,,1.45,0.36,14.54,4.45,155.62,46.26,96.19,,3.12,,,,,,,94.02,45.06,2.81,3.18,,0.2,,,,130.1,,,20.43,19.68,14.04,,,,,,7.09,,,,2.45,,,,,,,,,,,,,,7.09,2.97,,,,,,,,,,,,,3403472506.0,Electrical Products,Producer Manufacturing
BEAM,,64.96,,41,,9.5,15.7,0.4,1598,85.11,,,72.47,2.41,5.85,6.51,25.6,5.99,,,,,0.18,,,,,,,,,173.8,3.56,,0.67,,,,,,,,0.0,,,,,,,2.31,,,,5.7,,,,,,,,3.25,3.12,,,,,2.31,5.99,,,,,,,,,,,,,1983947441.0000005,Biotechnology,Health Technology
BECN,14.73,59.93,2.8,4.1,,32.6,32,18.6,18.5,82.33,,14.92,67.71,2.85,0.07,0.04,97.03,1.87,70.82,58.68,47.96,3.76,1.78,,,,13.43,10.67,22.3,12.1,9.42,0.95,1,7.45,0.27,4.5,6.78,,12.29,25.17,,4.53,88.15,25.53,5.09,,4.47,,7.49,3.35,,,,0.68,,,0.63,,14.8,,1.1,,,11.36,14.08,,1.3,,1.02,6.5,29.59,14.81,20.5,,10.98,,,96.01,,,7,4856517453.0,Wholesale Distributors,Distribution Services
BEKE,3.97,51.11,,,,,79.7,,,61.13,2.4,7.31,54.55,2.59,1.29,2.9,14.75,1.69,1.62,44.21,18.41,3.75,0.27,,0.62,2.4,19.41,19.41,39.32,24.33,18.95,1.23,1.4,5.15,0.58,3.78,2.01,2.4,15.29,,29.7,10.59,15.76,28.35,94.6,,5.19,,3.91,1.9,35.71,26.48,,1.87,,,,,49.13,1.56,,34.3,6.39,49.13,53.25,,,2.07,1.69,2.98,27.98,6.17,4.95,,3.19,,,,,,2,20433143094.29588,Real Estate Development,Finance
BEN,,57.17,,5.6,3.6,19.1,,0.5,12.3,77.93,6.71,,65.15,1.46,2.5,0.31,23.23,3.38,,155.45,62.29,6.99,1.02,,0.46,5.26,14.84,11.28,17.91,14.88,11.43,2.62,2.62,6.74,0.39,14.64,9.7,5.3,8.18,13.22,6.37,,23.35,69.23,11.81,,11.09,,15.43,0.94,13.27,8.67,2.34,1.42,,,,,9.62,1.87,0.54,,,8.48,9.85,1.59,0.54,9.04,3.38,2.95,101.56,4.95,7.42,,3.9,,,7.62,,,10,13098167610.0,Investment Managers,Finance
BEP,,60.23,,,2.8,27.8,,,13.7,80.98,5.37,,66.99,0.21,0.19,0.05,25.63,0.56,12.1,53.68,47.89,7.43,6.51,,,5.4,17.62,9,,20.54,9.32,5.63,6.85,5.68,0.06,,,5.54,49.62,6.08,,12.9,35.07,58.32,0.53,,,,17.38,1.65,,,,1.47,,,,,,,0.81,,,4.96,39.96,,2.42,2.91,0.55,,3.41,3.15,,,1.54,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BEPC,,61.55,,70.3,34.7,,47.8,,8.9,83.07,4.58,4.3,68.47,0.32,0.07,0.04,30.16,0.39,7.06,33.92,46.07,3.26,2.38,,0.2,4.58,6.38,4.39,158.3,10.93,5.98,3.9,4.87,15.67,0.14,3.13,2.32,4.69,28.75,,,16.52,40.93,59.1,0.7,,34.4,,22.72,0.9,3.94,4.36,,1.35,,,,,43.78,0.45,,,,4.32,2.64,,,1.04,0.39,3.07,7.68,8.21,23.92,,1.83,,,,,,4,5042983863.0,Alternative Power Generation,Utilities
BERY,,62.7,4.7,21.1,,0.9,7,2.4,5.9,76.62,1.72,,67.75,1.62,0.21,0.05,62.79,1.74,62.19,47.36,48.61,5.31,2.8,,0.16,1.72,17.84,9.15,19.62,11.92,7.31,1.22,1.3,5.61,0.21,6.61,11.28,1.76,7.47,17.55,16.13,,59.83,18.19,3.64,,4.12,,9.04,2.19,14.91,9.72,0.93,0.62,,0.31,0.51,,9.98,,0.87,,,5.45,8.64,1.18,0.57,,1.01,3.08,13.93,6.38,15.25,,6.68,,10.71,15.94,,,10,7528874903.0,Miscellaneous Manufacturing,Producer Manufacturing
BF.A,,56.32,0.4,10.3,6.2,7.1,0.8,,6.7,76.41,2.52,,64.73,4.89,0.29,0.14,44.53,2.59,550.37,127.13,75.52,2.05,0.88,,0.4,1.95,16.61,15.65,56.49,18.92,17.47,5.55,5.67,6.02,0.43,10.03,2.01,1.98,23.01,4.8,9.14,4.05,70.26,60.46,9.03,,24.51,,27.45,5.87,20.81,20.81,5.62,5.02,,1.8,4.37,,49.61,4.19,0.67,,,32.11,28.06,,2.23,19.28,0.95,12.68,36.7,21.26,30.44,,13.27,,,21.41,,,10,30790147377.000004,Beverages: Alcoholic,Consumer Non-Durables
BF.B,,54.04,0.4,10.3,6.2,7.1,0.8,,6.7,73.33,2.52,,61.52,4.89,0.29,0.14,43.92,2.59,550.37,127.13,75.52,2.05,0.88,,0.4,1.95,16.61,15.65,56.49,18.92,17.47,5.55,5.67,6.02,0.43,10.03,2.01,1.98,23.12,4.8,9.14,4.05,68.52,60.46,9.03,,24.51,,27.45,5.9,20.52,20.52,5.55,4.99,,1.78,4.31,,49.75,4.2,0.68,,,32.27,28.18,,2.24,19.35,0.95,12.68,36.7,21.26,30.44,,13.27,,,21.53,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BG,3.17,62.07,,23.4,8.8,23.6,29,,12.6,67.06,3.11,8.37,64.79,4.34,0.37,0.53,110.33,1.99,54.89,30.07,16.18,1.68,0.57,,0.21,2.37,6.01,5.23,8.49,8.55,7.09,0.3,0.32,16.64,0.41,3.79,13.99,2.43,13.11,,,,93.62,7.88,5.35,,3.22,,4.75,1.48,8.9,8.83,,0.29,,,,,7.41,0.8,1.29,,10.63,4.82,5.68,,,1.61,1.1,7.18,25.38,17.95,17.77,,11.37,,8.61,17.4,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
BGC,71.12,67.47,,,,0.9,89.8,21,2.6,76.32,0.02,17.98,72.81,1.17,0.24,0.47,9.41,1.22,,176.03,13.43,4.71,1.34,,0.05,0.55,29.05,19.86,14.78,4.99,4.16,1.66,2.55,3.44,0.21,17.23,7.5,0.86,,0.19,,,5.78,45.02,1.69,,3.29,,6.84,5.11,78.42,11.07,,2.1,,,,,13.92,3.38,1.89,,,11.65,,,3.52,23.53,1.22,1.66,86.92,7.87,8.11,,5.48,,3.62,30.35,,,9,2653681184.0,Investment Banks/Brokers,Finance
BGNE,,51.28,,,,18,24.3,2.4,85.3,70.58,,,56.29,2.88,1.48,2.63,147.61,2.08,310.37,262.6,45.22,,0.32,,,,,,,,,4.69,5.52,,0.59,,,,,,,26.16,443.3,84.69,,,,,,4.59,,,,5.64,,,,,,,,31.78,9.64,,,,,4.67,1.84,,,,,,,,,,,,,22038513172.07468,Pharmaceuticals: Major,Health Technology
BHC,,64.8,,,,,,,3.6,67.73,,,69.93,0.05,0.17,0.03,7.32,1.22,193.57,84.17,77.01,9.6,,,,,22.85,10.38,31.07,12.69,6.38,2.55,2.68,4.38,,8.76,29.27,,2.05,23.93,,4.95,9.26,70.82,1.22,,,,18.66,,,,,0.31,,,,,3.49,,0.33,,,2.52,,,0.51,,0.85,,47.59,4.69,,,10.55,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,57.83,,,24.8,16.2,19.1,8.2,12.4,68.25,18.61,,62.22,3.58,0.7,0.47,58.31,1.57,113.92,130.91,31.74,0.99,0.54,,1.2,5.25,9.23,7.1,12.84,7.1,5.52,3.01,2.91,10.83,0.41,22.42,8.47,5.25,10.11,22.49,,,59.13,70.43,7.09,,13.34,,28.27,3.5,20.01,20.61,1.64,2.62,,,,,11.72,1.81,0.98,,,6.97,11.77,0.92,0.59,3.64,1.22,7.68,25.59,21.53,17.47,,11.05,,0.5,16.11,,,9,149060748001.38754,Steel,Non-Energy Minerals
BHVN,40.55,63.4,,124.2,,,,,,87.09,,,74.45,,3.27,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42,,,,,,,,,,,,18.94,13.59,,,,,11.18,4.03,,,,,,,,0.03,,,,,1304856209.0,Pharmaceuticals: Major,Health Technology
BIDU,,61.95,,5.3,,,,6.1,3.8,75.09,,,69.36,1.97,2.31,2.02,93.15,2.79,7.49,205.24,29.97,3.25,0.36,,,,5.97,5.97,4.84,7.33,7.33,1.22,1.22,16.75,0.6,27.42,15.74,,9.38,,18.21,5.23,136.14,51.71,6.96,,14.74,,16.56,0.95,12.43,3.03,1.89,1.76,,,,,6.43,0.39,0.42,17.41,4.63,6.43,12.45,,0.56,1.15,2.79,4.83,74.73,8.29,8.22,,8.7,,4.09,12,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,52.7,1.7,13.3,,,,,,49.19,,,51.87,3.44,0.33,0.16,221.58,2.1,321.95,65.56,79.03,3.3,0.46,,,,24.97,18.69,30.65,14.68,11.51,4.14,4.07,4,0.57,13.29,3.98,,14.14,,9.51,,240.53,75.03,7.43,,12.07,,19.5,2.11,27.66,15.46,,3.34,,,,,25.12,5.61,0.75,,,19.54,76.18,,0.72,45.78,1.32,4.44,27.84,6.95,8.02,,8.18,,,10.52,,,10,36899536231.0,Biotechnology,Health Technology
BILI,,55.19,,14,,,5,18.2,12.9,50.88,,38.31,54.12,2.09,0.82,2.62,15.86,1.03,6.26,94.83,22.72,,0.36,,,,,,67.9,,59.52,1.74,1.7,,0.46,2.66,1.3,,,,,11.93,21.29,25.7,,,,,,3.39,,,,2.11,,,,,76.98,,,,,76.98,,,4.58,6.12,1.03,,,,,,,,20.6,,,,,5694428123.33465,Packaged Software,Technology Services
BILL,,48.62,,62.6,,,,,40.6,51.26,,,51.2,0.92,0.47,1.48,54.27,1.63,,13.07,8.4,16.89,0.3,,,,,67.8,18.87,20.98,54.42,3.34,3.91,,0.45,20.74,4.47,,23.86,,16.71,17.19,194.02,82.14,,,,,,1.42,,80.4,,4.71,,,,,22.6,3.88,,,4.93,20.77,150.73,,,4.22,1.63,,,,,,,,6.51,,,,,11665850671.0,Packaged Software,Technology Services
BIO,,67.09,1.5,,,,3.5,,2.7,87.42,,,75.24,2.87,3.53,1.18,302.11,6.57,232.52,40.25,66.72,,0.16,,,,,,44.88,25.37,18.19,3.15,3.2,,0.72,7.12,2.18,,27.73,23.25,,3,453.35,53.37,6.49,,,,12.31,0.95,,29.44,,3.33,,,,,47.32,1.16,0.88,,,25.28,,,0.86,1.04,4.89,,,,,,2.23,,4.91,11,,,8,10954690016.000002,Medical Specialties,Health Technology
BIP,,67.53,,5.4,6.5,21.7,9.6,15,26.8,83.82,6.2,,74.7,0.44,0.25,0.05,30.56,0.79,12.75,111.72,79.42,6.08,8.03,,5.32,5.12,11.9,7.47,66.68,,,5.39,3.21,8.4,0.06,4.92,6.59,5.27,35.15,25.45,76.29,,44.32,25.11,1.75,,2.42,,22.96,2.32,98.58,104.66,4.74,0.76,,6.72,0.5,,15.41,,0.35,,,3.29,15.32,4.69,0.92,,0.75,0.49,11.43,6.18,7.35,,3.82,,,74.54,,,10,21344390856.0,Alternative Power Generation,Utilities
BIPC,,67.17,,50.1,18.2,26.9,,,,83.22,4.26,,73.97,0.41,0.07,0.03,37.24,0.43,,276.38,90.35,3.97,,,0.5,4.26,8.28,5.26,12.58,,,,6.17,12.08,,49.55,29.32,4.4,,,,,51.85,66.63,2.39,,15.46,,64.26,,12.66,12.09,40.3,1.64,,,,,3.37,,,,,2.56,5.01,,,,0.43,2.41,20.86,16.77,,,6.39,,,,,,5,4182775059.205295,Gas Distributors,Utilities
BJ,38.35,63.26,1.1,67.7,,9.8,8.6,,10,74.1,,32.26,66.1,4.84,0.01,0.01,90.13,0.74,34.13,27.73,3.99,2.87,1.9,,,,19.23,14.72,46.44,18.89,13.82,0.72,0.74,5.2,0.22,1.59,2.67,,23.3,20.74,7.76,5.35,77.54,18.08,12.82,,2.57,,3.92,7.84,23.41,23.05,1.32,0.59,,,,,37.9,5.45,,,,15.15,22.81,1.31,1.78,28.98,0.14,7.76,21.16,18.84,38.69,,10.57,,2.64,,,,9,9278294719.0,Specialty Stores,Retail Trade
BKE,4.47,64.92,,0.7,32.6,14.9,18.3,,11.1,84.28,5.78,,72.93,5.59,1.42,0.9,38.69,2.18,78.62,31.78,2.42,1.15,0.75,,0.33,3.59,7.76,7.17,9.48,8.54,7.81,1.69,1.62,12.89,0.48,17.12,10.81,3.59,10.34,30.7,,,35.65,48.88,,,17.07,,20.93,4.53,9.13,9.13,0.47,1.59,,,,,9.1,1.36,1.21,,,7.68,8.98,0.41,0.79,4.53,1.54,23.92,61.15,38.41,48.97,,35.78,,2.62,10.4,,,10,1690947485.0,Apparel/Footwear Retail,Retail Trade
BKNG,34.61,62.46,5.7,,,71.8,,,52.4,67.06,0.43,10.18,63.52,6,0.95,0.92,4093.74,1.22,,,49.27,2.26,,,0.06,0.43,19.62,17.89,20.39,18.72,17.47,5.98,6.28,5.1,,30.78,4.88,0.86,23.23,13.98,16.62,8.69,3968.33,,6.7,,21.81,,28.07,,30.66,25.92,3.93,6.66,,2.25,1.86,,21.47,,0.93,,,20.31,24.02,2.31,2.65,,1.22,18.53,503.07,55.92,,,35.43,,4.85,56.03,,,10,112792568813.00002,Other Consumer Services,Consumer Services
BKR,,58.31,,,2.7,,,54.7,,60.3,2.44,,59.03,1.69,0.21,0.45,35.7,1.25,88.1,75.72,78.39,1.57,0.39,,0.45,2.29,13.82,9.85,17.64,11.83,8.7,1.37,1.44,7.24,0.41,8.16,6,2.33,16.88,,22.24,6.07,34.14,20.52,14.53,,6.96,,10.7,2.31,19.95,20.12,,1.36,,,,,16.96,2.47,,,,10.66,14.13,,1.59,6.81,0.84,5.01,53.58,11.47,12.02,,7,,5.35,,,,4,36509085979.0,Contract Drilling,Industrial Services
