Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SSNC,48.36,34.27,1.4,5,18.4,6.2,25,,3.32,7.3,24.09,4.05,19.91,28.73,1.5,0.22,0.09,70.77,1.21,,6.62,52.43,3.57,1.08,,0.19,1.38,17.18,11.58,23.3,15.85,10.91,3.96,4.16,5.82,0.37,17.85,5.92,1.42,12.32,11.32,11.32,4.86,66.24,49.08,2.84,,12.26,,22.9,2.55,25.38,13.88,1.15,3.09,,0.44,0.71,,17.28,,0.75,,,13.78,19.09,2.61,1.06,,1.21,4.06,266.76,9.65,10.99,,6.04,,5.52,36.31,,,10,13736654120.0,Information Technology Services,Technology Services
SSRM,,58.32,2.6,4.7,,,3.8,,1.37,11.9,54.51,1.08,5.97,58.02,0.68,1.33,1.21,6.31,3.54,223.83,17.41,20.7,,0.1,,0.14,1.08,,,12.17,5.75,3.76,1.37,1,,0.6,8.68,8.32,4.44,11.6,2.21,,,13.15,31.48,16.81,,,,18.34,0.42,,6.31,,1.11,,,,,12.87,0.35,0.41,,,4.7,,,0.38,0.42,1.78,,,,,,4.56,,8.05,105.17,,,7,3062137468.1975427,Precious Metals,Non-Energy Minerals
SSTK,3.09,56.57,0.6,8.4,16.7,17.4,18.4,,,9.6,80.1,3.55,,65.36,1.68,0.2,0.43,33.12,0.42,,9.85,37.23,2.03,0.58,,0.28,3.55,15.84,7.25,171.92,,,,1.27,6.31,0.39,0.73,2.36,3.65,6.86,27.76,9.02,9.5,60.51,57.91,6.85,,4.03,,6.39,2.24,25.28,8.06,0.35,1.31,,0.26,2.83,,43.1,,0.45,,,20.17,,0.41,0.67,,0.42,3.35,81.28,10.73,6.88,,3.18,,4.34,19.37,,,10,1473094207.0,Internet Software/Services,Technology Services
ST,5.16,48.18,1.5,5,,,17.8,,,11.4,49.51,1.37,,48.51,1.78,0.68,0.27,34.98,1.77,90.76,64.21,69.69,7.61,1.29,,0.14,1.37,37.33,16,26.73,11.23,8.76,1.96,2.03,2.68,0.37,7.6,5.81,1.37,9.23,5.04,7.11,2.56,45.0,30.53,2.96,,0.21,,13.45,1.75,874.5,9.88,,1.3,,,,,17.25,,0.58,,,10.71,,,0.84,,1.31,0.1,13.16,3.1,0.27,,1.91,,11.08,15.62,,,9,5775286141.999999,Electronic Equipment/Instruments,Electronic Technology
STAA,,37.33,,23,,48.3,61.9,,8.71,24.1,21.85,,,31.7,10.08,3.55,6.48,29.5,5.8,179.02,73.29,100.84,1.15,0.09,,,,49.02,40.78,95.2,,51.35,3.31,3.87,2.04,0.8,4.07,0.93,,34.13,20.95,36.53,12.41,75.0,79.24,,,4.99,,7.9,3.54,86.74,49.15,1.39,4.4,,,,,104.21,2.79,0.49,11.01,5.18,38.68,,1.97,2.82,3.56,5.21,3.45,14.35,6.26,4.33,,6.65,,,173.47,,,6,2102955233.0,Medical Specialties,Health Technology
STAG,19.72,39.93,,3.6,0.7,,7.2,19.8,5.73,6.6,34.77,4.02,13.67,38.45,1.29,0.17,0.02,37.8,0.72,,242.88,61.35,5.08,0.9,,1.7,3.88,32.77,16.55,24.08,,16.19,,13.03,3.05,0.5,53.29,5.69,3.88,42,7.96,8.51,8.45,39.54,79.88,2.45,,23.96,,34.78,2.09,36.35,43.55,18.15,8.95,,1.39,0.56,15.05,17.16,2.17,1.05,,,15.05,18.59,,1.38,2.39,0.72,2.82,244.05,4.89,5.36,,4.06,,4.03,54,,,8,6737641827.0,Real Estate Investment Trusts,Finance
STE,15.99,40.09,,11.9,8.9,16.4,21.2,5.6,5.92,12.7,44.1,1.44,18.57,40.66,4.77,0.24,0.08,224.39,2.33,95.58,32.9,66.73,1.77,0.39,,0.26,0.95,28.25,17.37,41.01,25.35,15.76,4.41,4.75,3.54,0.63,11.57,2.68,1.02,24.5,18.24,9.81,6.48,252.91,43.19,6.21,,7.79,,17.23,3.49,55.68,28.3,1.98,4.33,,1.38,2.28,,37.57,10.58,1.07,,,22.42,47.26,1.76,2.24,89.04,1.49,3.66,26.7,8.59,6.37,,6.75,,1.05,63.39,,,10,22670331894.0,Medical Specialties,Health Technology
STEP,96.58,63.9,,,,,,,,,65.21,1.65,57.55,63.85,1.83,0.13,0.67,61.31,1.14,,120.74,26.82,1.16,0.79,,0.95,1.65,22.41,18.19,32.03,,,5.62,6.3,4.46,0.1,19.68,3.22,1.56,32.47,,28.59,17.86,36.46,54.2,15.72,,6.97,,22.51,11.35,78.6,58.67,,5.72,,,,,28.86,,,,,26.53,239.49,,,,1.14,1.38,194.54,9.71,8.32,,6.67,,0.15,,,,4,3518011418.0,Investment Managers,Finance
STER,50.9,48.55,1.7,8.2,,25.6,,60.8,550.19,19.3,37.93,,10.51,44.46,1.83,0.43,0.13,16.74,1.62,,35.69,76.8,5.83,0.77,,,,64.04,22.1,34.61,,,,2.9,1.56,0.5,8.36,3.76,,15.47,,10.77,7.8,15.89,39.29,0.82,,,,4.33,2.23,,18.81,,2.1,,,,,25.01,,,,,18.27,,,,,1.62,,50.88,2.64,,,6.65,,1.7,,,,1,1300466972.0,Data Processing Services,Technology Services
STGW,62.12,38.94,,,,26.9,,,,21.8,41.67,,17.98,37.69,0.96,0.11,0.08,6.46,0.9,,81.57,97.48,3.83,6,,,,12.24,5.09,22.68,,,,0.89,8.17,0.08,3.92,14.2,,7.65,,16.32,6.38,10.18,35.41,1.11,,0.01,,3.95,2.48,,10.75,,0.33,,,,,9.81,,,,,6.02,,,,,0.9,,58.51,7.42,0.04,,1.99,,15.7,,,,5,1458463085.0000002,Miscellaneous Commercial Services,Commercial Services
STLA,,41.53,,26,,43.7,75.4,24.7,17.78,27.4,40.97,12.61,,43.14,2.17,0.52,1.23,13.23,1.14,52.48,84.73,15.15,1.3,0.39,,0.29,12.61,1.63,1.14,11.14,2.57,1.29,0.17,0.16,61.35,0.4,1.45,7.27,12.61,3.92,40.38,,,18.58,18.11,11.63,,7.55,,9.66,0.44,2.8,2.33,0.14,0.21,,,,,15.17,0.37,1.03,,,2.72,2.33,0.12,0.3,1.29,0.85,6.57,44.72,13.49,16.61,,10.32,,15.44,4.38,,,10,60528330969.80063,Motor Vehicles,Consumer Durables
STLD,20.55,56.62,8.8,39.1,19.3,61.4,76.5,,44.71,35.4,51.6,2.8,,54.92,5.14,0.62,0.45,132.77,2.39,73.85,27.73,34.95,1.31,0.41,,0.16,1.34,9.79,8.16,52.9,9.91,8.11,1.23,1.28,10.21,0.58,2.42,2.11,1.36,13.22,25.41,,,102.77,17.27,42.72,,9.8,,13.5,2.26,12.02,12.02,0.33,1.2,,0.38,4.26,,49.18,1.14,1.38,,,8.96,16.97,0.48,0.77,2.45,1.26,11.6,23.17,18.35,19.47,,16.31,,6.93,16.02,,,9,16350757972.000002,Steel,Non-Energy Minerals
STM,,54.97,0.1,30.4,12.9,45.6,59.4,29.1,37.59,22.5,77.42,1.18,,62.79,4.01,1.21,2.12,27.55,2.27,117.49,71.75,42.82,0.55,0.17,,0.08,1.08,6.08,4.2,29.24,7.94,4.57,1.38,1.47,16.45,0.69,4.98,3.1,1.27,12.55,23.62,,,39.02,43.16,37.09,,21.37,,20.7,1.39,7.83,8.1,0.28,1.7,,0.17,0.72,,33.46,0.74,0.73,,6.5,5.22,9.51,0.32,0.9,1.54,1.74,13.76,31.91,18.78,20.21,,18.06,,1.85,15.74,,,10,39804847942.90174,Semiconductors,Electronic Technology
STN,31.35,51.45,,11.6,8,18,18.2,,9.48,11.3,49.35,1.04,1.02,50.41,3.54,0.13,0.1,82.09,1.39,,68.19,54.51,2.81,0.81,,0.22,0.73,26.93,17.48,30.93,,,2.41,2.15,3.71,0.42,7.17,3.9,0.74,23.25,14.86,14.78,,61.93,42.6,5.01,,4.95,,8.05,4.4,36.68,29.73,2.14,1.87,,1.83,1.58,,25.93,,1.73,,,20.86,29.61,2.63,1.81,,1.39,5.36,74.46,11.64,12.79,,8.04,,0.27,59.92,,,10,7399825415.586917,Engineering & Construction,Industrial Services
STNE,15.72,53.69,,1.1,,25.7,18.6,,34.95,51.1,72.86,,,62.12,1.06,0.39,1.28,11.27,1.36,,55.19,727.06,2.14,0.61,,,,4.9,3.83,,2.38,2.09,1.16,1.29,20.41,0.29,,,,8.02,,20.49,8.83,17.12,73.31,7.29,,15.98,,48.08,1.23,9.71,9.75,,1.54,,,,,,1.13,,,5.6,,,,,2.97,1.36,4.04,157.89,15.7,13.21,,23.48,,,,,,4,3407478732.0,Packaged Software,Technology Services
STR,,46.1,,,,36.5,,,,26.5,24.71,7.66,,40.31,0.93,0.57,0.02,22.33,5.34,,28.66,30.61,3.07,0.7,,0.94,7.66,86.83,8.18,19.68,,,4.11,4.49,1.15,0.32,22.82,7.94,5.38,54.46,,,,0.0,50.3,2.96,,,,42.26,1.19,,11.56,,3.32,,,,,11.74,0.78,,,,4.42,,,,1.19,5.34,,0.68,0.67,,,4.19,,6.92,,,,2,4085781116.0,Investment Trusts/Mutual Funds,Miscellaneous
STRA,13.59,46.85,,,,,,,12.71,1.7,64.73,4.05,,52.94,3.59,1.01,1.3,88.17,1.57,,31.14,26.27,0.92,0.12,,0.53,2.73,12.73,9.79,15.03,,,1.64,1.76,7.86,0.77,11.69,6.42,2.73,15.8,,21.45,6,85.19,47.07,,,9.84,,13.81,1.29,18.1,19.33,,1.78,,,,,15.21,3.15,0.91,,,11.88,16.56,,0.92,11.57,1.57,5.47,70.74,8.67,7.17,,5.9,,5.66,27.29,,,9,1867815007.0,Other Consumer Services,Consumer Services
STRL,100.72,53.33,,28.3,,26,42,60.8,13.99,13.2,42.44,,42.74,48.26,4.12,0.66,1.39,153.42,1.24,,31.68,53.76,1.24,0.58,,,,18.57,14.84,11.87,,10.59,1.99,2.24,5.39,0.34,18.9,8.29,,25.25,23.79,13.7,8.34,44.34,18.04,8.39,,7.85,,11.04,7.07,29.46,29.33,0.8,2.33,,,,,12.31,9.43,6.45,,,10.3,11.73,1.17,1.68,68.19,1.24,9.18,82.15,23.18,26.61,,12.12,,1.48,104.4,,,7,2280537140.0,Engineering & Construction,Industrial Services
STVN,,50.35,3.4,53.7,,20.2,24.3,,6.54,17.8,63.82,0.3,,54.83,4.23,0.16,0.25,18.88,1.74,131.03,121.1,81.86,1.25,0.24,,0.11,0.3,29.49,19.77,,24.37,17.57,4.19,4.58,3.39,0.6,,,0.3,30.9,,,7.11,26.25,28.91,33.37,,11.27,,15.49,4.27,38.06,36.8,,4.1,,,,,,2.73,,,,32.42,,,,4.55,1.13,5.99,15.13,11.22,10.32,,7.7,,,,,,5,7774223963.0,Medical Specialties,Health Technology
STX,60.08,32.76,2.6,,1.7,,,,256.62,,11.26,3.11,27.49,23.11,1.33,0.39,0.22,99.79,1.14,83.66,118.26,23.92,3.8,,,0.91,2.76,20.85,17.33,40.81,13.92,11.86,2.8,3.56,4.8,,8.73,3,2.84,13.26,,88.1,16.17,63.89,28.92,2.86,,11.34,,13.12,,26.05,32.4,,3,,,,,34.19,,2.14,,,24.37,31.52,,2.86,,0.7,11.09,76.17,27.18,,,17.81,,3.24,22.99,,,9,13250325050.0,Computer Peripherals,Electronic Technology
STZ,10.08,35.96,1.9,,5.9,4.4,18,,,11.2,21.88,1.88,1.67,30.92,3.14,0.02,0.01,235.47,1.25,148.57,78.7,31.72,7.71,1.55,,0.28,1.6,48.08,34.83,33.51,23.69,13.84,5.29,5.39,2.08,0.34,16.09,3.84,1.7,17.18,11.25,11.33,5.77,285.51,51.28,8.2,,5.69,,33.25,5.43,76.2,17.65,,4.25,,,,,26.25,,0.88,,,14.23,,,1.85,,0.53,2.32,11.75,5.22,6.2,,12.83,,3.69,31.35,,,7,47725997447.0,Beverages: Alcoholic,Consumer Non-Durables
SU,13.67,44.42,5.4,12.7,24.3,66.9,,,,35.1,30.67,5.78,,39.92,2.27,0.23,0.15,38.09,1.46,59.31,89.1,43.22,0.9,0.35,,0.41,4.22,7.33,4.52,9.32,,,1.67,1.43,13.64,0.49,15.76,13.17,4.25,12.2,27.85,,,33.83,40.62,12.47,,13.76,,17.33,1.52,8.82,9.88,0.53,1.27,,,,,7.94,0.86,0.8,,,4.54,6.23,0.41,0.55,1.65,0.93,8.6,15.19,13.91,17.57,,9.31,,9.11,23.08,,,8,45631665642.9528,Integrated Oil,Energy Minerals
SUM,20.09,75.39,,12,,15.8,11.7,,0.42,3,86.49,,0.33,80.82,2.13,0.94,0.19,46.42,2.62,43.32,31.8,40.34,3.31,0.66,,,,19.22,11.99,80.06,15.68,9.73,2.4,3.08,5.2,0.52,3.85,1.6,,21.87,15.2,20.08,19.99,37.43,29.25,2.53,,8.06,,12.23,1.88,21.69,27.96,2.39,2,,,,,36.57,2.21,,,,13.39,32.92,2.23,1.78,3.93,2.01,4.48,15.75,9.6,8.95,,5.64,,,34.9,,,9,3805768549.0,Construction Materials,Non-Energy Minerals
SUN,7.9,42.39,,15.2,0.5,10.9,26.4,0.1,21.8,28.4,37.22,6.84,,40.22,2.4,0.12,0.03,50.98,1.26,15.58,17.71,10.88,5.12,1.82,,0.83,6.77,10.99,9.52,91.87,11.75,8.46,5.63,0.62,9.1,0.3,0.68,2.31,6.9,8.35,23.42,,4.29,41.32,6.41,3.03,,3.27,,3.39,1.6,6.74,12.48,0.88,0.2,,,,,22,1.34,1.02,,,10.47,9.64,0.83,0.91,3.26,0.72,9.02,32.4,19,44.9,,9.59,,,25.49,,,7,4630933399.0,Wholesale Distributors,Distribution Services
SUPN,32.01,67.63,,6.1,,,,,198.24,4.1,83.01,,3.59,73.83,4.54,1.12,8.69,34.94,1.91,392.25,28.6,83.72,0.33,0.04,,,,42.38,12.96,10.27,,,,2.52,2.36,0.73,24.51,8.04,,19.13,,86.83,3.55,32.13,88.34,,,0.83,,6.45,2.01,391.8,118.61,,3.02,,,,,12.27,6.01,0.8,,8.26,12.24,19.53,,0.98,6.85,1.69,0.4,199.15,3.73,0.56,,0.65,,16.69,23.88,,,9,1595794355.0,Pharmaceuticals: Major,Health Technology
SUZ,,61.91,1.5,86.3,,,41.5,,14.66,10.7,72,2.3,,66.54,1.01,1.04,0.18,10.43,2.17,97.09,77.03,57.98,5.77,2.28,,0.21,2.3,16.37,8.27,79.84,16.84,7.46,3.51,3.15,6.11,0.27,3.95,2.56,5.51,7.97,15.8,18.54,10.19,9.89,41.7,2.75,,9.58,,29.66,1.8,15.68,9.23,,1.77,,,,,40.16,1.11,0.8,,,4.03,12.67,,0.72,2.74,1.7,2.84,10.93,6.17,9.8,,13.08,,,20.45,,,6,14129283481.889996,Pulp & Paper,Process Industries
SVC,,30.62,,,12,9.3,29.1,134.2,,13.8,29.64,2.37,,28.79,,0.03,,3.37,0.31,,164.36,,11.03,5.5,,,18.09,48.72,12.08,30.4,,10.11,3.14,3.22,2.05,0.14,10.58,35.76,1.23,,45.71,,0.77,8.13,32.49,0.63,,,,10.63,0.55,,,,0.29,,,,2.56,2.78,,0.16,,,2.78,,,0.14,0.63,0.31,,,1.83,,,2.81,,42.36,56.17,,,6,1322062357.0,Real Estate Investment Trusts,Finance
SVV,,47.97,,29.3,,50.8,,99.3,17.02,22.7,50.95,,,47.86,1.45,0.66,0.13,9.86,1.03,19.61,54.4,3.03,7.65,3.06,,,,27.14,16.19,35.04,12.32,8.74,1.62,1.79,3.68,0.22,5.11,4.89,,16.54,,7.59,7.41,0.0,57.81,1.42,,2.47,,6.97,3.81,43.44,18.6,,1.05,,,,,20.91,,,,,9.14,,,,,0.87,2.05,13.7,6.27,12.58,,9.16,,,,,,3,3167337121.0,Specialty Stores,Retail Trade
SWI,40.17,42.78,,,,,6.4,,,0.5,32.05,,18.42,37.95,0.56,0.37,0.13,12.42,0.62,,42.15,44.23,4.87,0.97,,,,17.56,12.36,17.28,,,3.93,4.15,5.69,0.43,24.02,8.84,,11.62,,7.37,4.49,11.34,89.11,1.52,,2.96,,23.03,1.61,97.8,12.18,,2.7,,,,,11.2,,,,,10.05,21.21,,0.69,,0.62,0.72,297.71,6.78,1.68,,1.97,,5.97,,,,2,1657266871.0000002,Packaged Software,Technology Services
SWK,30.73,25.06,1.5,,5,,,,,9.4,9.74,4.41,20.49,16.65,1.98,0.06,0.05,93.87,1.27,158.52,76.81,32.57,6.45,0.76,,0.9,3.47,48.39,20.23,20.67,11.79,8.85,1.29,1.33,2.07,0.39,5.43,6.91,3.5,16.29,,65.21,1.57,89.4,28.33,2.06,,,,7.1,1.66,,25.93,,0.91,,,,,14.05,,0.6,,,10.37,17.25,,1.23,,0.42,,9.6,2.4,,,14.34,,6.84,13.62,,,9,13479646938.0,Tools & Hardware,Consumer Durables
SWKS,14.25,33.19,1.2,14.9,11.8,14,20.5,28.7,6.62,14.7,22.25,5.71,,28.3,7.25,2.25,1.06,89.98,5.75,138.57,21.48,58,0.9,0.19,,0.39,3.02,18.13,11.64,10.11,15.93,10.61,3.71,3.57,5.52,0.77,35.29,10.73,3.09,14.05,15.64,,,89.63,40.47,23.54,,17.85,,19.44,2.27,18.55,12.98,1.31,3.36,,0.56,0.49,,9.4,1.64,0.72,,10.72,8.43,12.74,1.55,0.82,4.66,4.29,9.36,27.7,11.29,12.63,,11.87,,9.38,13.37,,,10,15653944952.0,Semiconductors,Electronic Technology
SWN,,71.39,,93.6,,,,,14.58,13.7,78.77,,,76.31,,0.01,,7.11,0.53,,142.41,32.53,,1.14,,,,,,,5.79,4.44,2.43,2.15,,0.38,,,,6.5,20.08,,,3.35,40.41,1.14,,,,2.91,2.08,,888.75,,1.39,,,,,,9.12,1.6,,,4.51,,,1.8,2.09,0.53,,,,,,1.15,,3.49,,,,6,7115451104.0,Integrated Oil,Energy Minerals
SWTX,42.27,40.39,,,,,,,,,55.31,,,44.67,19.1,7.04,54.38,30.5,7.91,533.84,625.06,64.88,,0.01,,,,,,,,,4.09,21.59,,0.9,,,,,,33.92,320.54,0.0,95.76,,,,,,4.06,,,,25.61,,,,,,,,7.01,6.11,,,,,4.07,7.77,,,,,,,,0.32,,,,,1648088979.0000002,Pharmaceuticals: Major,Health Technology
SWX,29.52,46.42,,,3.2,,,,1.9,9.2,36.6,4.11,,42.75,1.11,0.55,0.12,73.59,1.58,,23.62,60.13,5.55,1.49,,0.97,3.38,19.46,10.5,21,24.02,12.95,7.55,1.86,5.14,0.29,8.85,8.89,3.38,19.98,,14.08,,69.91,18.09,1.51,,3.44,,8.29,1.51,29.09,28.92,,1,,,,,11.28,1.58,0.81,,,3.89,8.38,,817.67,1.95,1.58,1.53,5.41,4.78,5.47,,3.36,,4.28,21.58,,,9,4566640459.0,Gas Distributors,Utilities
SXI,28.02,57.29,0.8,7.9,7.9,12.7,17.9,6.4,81.7,4.2,69.13,0.98,5.73,60.5,6.31,1.21,0.82,189.23,3.37,79.5,52.65,62.61,1.47,0.3,,0.17,0.65,21.87,17.06,30.13,,,2.87,3.03,4.57,0.62,10.1,3.21,0.69,24.61,17.9,,,120.23,39.13,24.71,,10.14,,15.58,3.58,30.77,27.4,2.4,3.12,,,,,31.14,3.22,1.94,,47.79,24.32,29.33,1.8,1.81,8.51,2.69,7.29,31.7,11.44,11.93,,11.86,,3.73,34.16,,,10,1712651368.0,Electronic Equipment/Instruments,Electronic Technology
SXT,45.48,54.38,0.2,4.3,1.7,1.8,0.8,,,3.1,56.73,2.54,9.56,55.06,3.49,0.14,0.06,77.28,3.74,202.23,40.15,70.27,2.96,0.6,,0.57,2.11,24.91,18.07,27.58,20.01,16.14,2.94,2.57,4.01,0.53,9.31,4.35,2.11,22.43,8.23,11,5.03,79.24,31.86,5.45,,5.8,,10.3,3.03,36.98,26.93,38.47,2.15,,2.33,1.99,,23.01,2.47,0.97,,,16.45,30.86,4.74,1.86,5.1,1.47,4.41,13.12,8.85,8.35,,5.93,,2.87,24.46,,,10,2695121212.0,Food: Specialty/Candy,Consumer Non-Durables
SYM,,61.34,,,,,44.5,,,115.9,63.2,,,62.24,1.45,0.83,,29.95,1.31,35.21,30.32,22.82,,,,,,,,35.47,8.3,6.79,1.01,1.31,,0.27,3.69,1.99,,83.22,,,39.84,0.0,14.34,,,,,,7.38,,,,1.54,,,,,41.78,,,,13.31,30.82,,,,7.38,1.18,,,,,,,,,,,,,2575352656.9999995,Industrial Machinery,Producer Manufacturing
SYNA,,46.96,,10.6,,,12.9,,,,46.79,,,47.22,2.59,3.16,0.86,72.63,4.19,87.4,49.33,52.41,20.49,0.7,,,,,63.17,,6.55,15.76,2.95,3.29,,0.52,,,,21.12,2,39.67,12.59,85.81,45.84,,,13.09,,,1.96,23.43,,,3.01,,,,,,,1.5,,,21.47,,,0.96,7.94,3.78,4.79,,,9.86,,4.73,,,34.1,,,8,3363511422.0,Semiconductors,Electronic Technology
SYY,19.1,42.5,1.3,7.6,3.4,22.5,44.1,15.4,29.39,16.2,39.71,3.48,5.03,40.94,5.31,0.08,0.05,74.25,1.2,26.44,33.77,24.63,3.11,6.96,,0.47,2.7,15.48,11.78,22.76,13.5,10.89,0.6,0.62,6.46,0.08,2.73,5.92,2.73,16.14,20.19,7.98,4.35,86.21,18.53,5.28,,2.48,,4.06,19.64,19.09,17.23,1.26,0.47,,1.31,1.31,,17.22,,0.84,,,12.39,16.63,1.08,1.98,,0.69,8.11,39.57,20.44,93.1,,16.16,,2.98,28.67,,,10,35859831623.99999,Other Transportation,Transportation
T,44.17,57.78,,,,10.1,27.3,,14.38,,59.55,2.54,30.25,57.92,0.8,0.06,0.02,22.02,0.73,16.66,234.27,28.46,3.56,1.43,,0.49,5.03,14.32,7.37,14.97,11.72,6.6,2.44,2.48,6.98,0.26,16.58,12.81,5.03,9.74,3.5,,0.88,17.49,59.91,3.61,,7.42,,20.19,1.54,17.9,9.74,,1.31,,,,,7.82,,1.28,,,4.12,12.83,,0.53,,0.67,2.26,14.2,5.96,8.72,,4.72,,9.64,10.54,,,8,108879266727.0,Wireless Telecommunications,Communications
TAC,37.04,49.43,,,9,35.4,,41.6,,16.7,29.3,2.31,56.02,40.68,0.72,0.19,0.08,10.5,0.84,55.39,207.63,65.38,2.75,2.34,,0.13,1.63,8.76,5.73,11.12,,,3.41,2.76,11.42,0.21,25.48,19.01,1.63,34.43,24.23,,,8.28,64.95,4.29,,19.5,,29.87,5.12,7.54,7.95,0.65,1.37,,,,,4.99,3.04,1.34,,,3.07,4.77,0.53,0.93,25.61,0.75,6.86,16.97,13.89,36.34,,9.96,,4.9,,,,6,2457521868.7162056,Electric Utilities,Utilities
TAK,6.44,39.73,,11.9,1.5,,,,16.08,9.9,46.44,4.53,8.72,40.42,0.95,0.35,0.16,13.89,1.26,288.35,104.4,61.84,5.53,0.7,,1.98,4.4,61.65,11.25,25.48,46.65,11.45,2.63,2.52,1.62,0.48,10.15,6.79,4.21,40.03,17.63,,1.85,15.06,66.18,2.05,,3.4,,6.1,0.85,44.66,44.66,5.19,1.52,,,,,15.18,,0.8,,,8.46,21.5,4.65,0.6,,0.74,1,9.14,1.47,2.09,,5.23,,,32.3,,,9,51821442000.81066,Pharmaceuticals: Major,Health Technology
TAL,31.85,52.55,2.1,,,,,,,,47.29,,,50.28,3.29,2.67,9.92,11.02,3.06,30.73,52.71,10.48,4.72,0.09,,,,45.31,45.31,7.12,742.59,38.21,1.56,1.82,2.21,0.7,25.57,7.05,,40.51,23.61,133.93,30.89,10.58,53.93,,,3.94,,,1.8,95,234.47,,3.72,,,,,14.24,4.44,0.49,3.63,2.85,14.24,250.5,,1.02,1.9,2.99,1.44,11.24,1.9,1.97,,,,,,,,5,4611557864.0,Miscellaneous Commercial Services,Commercial Services
TALO,,41.92,,15.1,,91.7,,,25.96,12.4,40.59,,,41.55,0.51,0.05,0.03,10.2,0.8,,34.35,42.22,1.38,0.53,,,,24.67,3.05,5.08,9.81,2.5,1.58,1.84,4.05,0.43,36.15,34.38,,728.51,,,8.7,11.28,24.28,1.5,,,,16.24,0.67,255,15.91,,0.89,,,,,2.44,0.69,,,,2.46,4.13,,0.45,0.67,0.8,,2.76,2.72,,,1.5,,,,,,4,2051885844.9999995,Oil & Gas Production,Energy Minerals
TAP,0.84,52.77,0.5,2.7,42.2,57.6,54.2,7.8,48.71,6.5,49.16,2.83,0.45,52.32,1.54,0.39,0.23,55.48,0.95,42.58,152.88,28.49,2.88,0.54,,0.28,3.08,9.61,6.94,12.56,10.34,7.25,1.43,1.42,10.41,0.48,11.31,11.75,3.14,9.51,12.01,3.85,0.5,61.45,39.14,9.66,,9.79,,15.74,0.87,10.16,9.28,,1,,,,,8.84,,0.81,,,5.71,7.43,,0.52,,0.75,4.39,40.21,7.82,8.89,,5.89,,9.35,14.68,,,8,13752719219.0,Beverages: Alcoholic,Consumer Non-Durables
TAP.A,,49.18,0.5,2.7,42.2,57.6,54.2,7.8,48.71,6.5,56.62,2.76,,50.77,1.54,0.39,0.23,57.5,0.95,42.58,152.88,28.49,2.88,0.54,,0.28,3.01,9.61,6.94,12.56,10.34,7.25,1.43,1.42,10.41,0.48,11.31,11.68,3.06,9.85,12.01,3.85,0.5,71.18,39.14,9.66,,9.79,,15.74,0.88,10.22,9.33,,1,,,,,8.85,,0.82,,,5.75,7.47,,0.52,,0.75,4.39,40.21,7.82,8.89,,5.89,,9.35,14.76,,,8,14104273498.744837,Beverages: Alcoholic,Consumer Non-Durables
TBLA,,51.98,,141.2,,,,,,,35.2,,,47.77,2,0.45,0.88,3.52,1.31,,82.27,59.48,3.13,0.21,,,,,18.11,13.69,,12.94,0.56,0.74,,0.62,5.41,7.42,,8.89,,,17.48,2.67,28.52,,,,,,1.17,,,,0.75,,,,,13.74,,,,,9.49,,,,3.29,1.31,,,,,,,,15.9,,,,2,1298427665.9999998,Internet Software/Services,Technology Services
