Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SKY,53.08,58.42,,34.8,,21.1,28.3,4.6,7.24,11.9,67.16,,19.65,61.97,8.7,1.36,5.15,97.08,2.42,59.26,11.18,9.85,0.44,0.07,,,,23.93,20.09,27.75,,18.63,2.1,2.17,4.18,0.74,7.82,3.29,,28.76,23.54,10.93,9.54,64.5,24.36,22.73,,6.42,,7.95,3.73,37.48,29.69,,2.43,,,,,30.87,2.63,2.19,159.15,11.64,23.76,32.96,1.19,1.7,5.24,1.64,7.93,57.42,13.85,10.54,,12.74,,,52.48,,,8,3978197951.0,Homebuilding,Consumer Durables
SKYW,104.41,74.65,7.1,7.2,,1.8,,36.6,,15.8,70.3,,20.25,74.2,1.74,0.64,0.3,110.81,0.86,17.88,64.89,10.98,6.31,1.2,,,,14.66,14.66,13.39,,,,1.94,6.82,0.33,14.46,10.79,,13.27,,113.2,9.99,56.75,19.81,3.21,,7.29,,11.34,1.93,18.94,18.94,,1.41,,,,,9.56,1.28,1.99,,,6.31,,,1.46,1.93,0.76,3.47,7.94,7.71,11.09,,4.41,,10.98,32.98,,,7,1803232086.0,Airlines,Transportation
SLAB,15.99,42.98,10.1,11.5,,,25.5,,,28.8,37.43,,,41,13.79,3.12,5.7,104.86,5.19,264.3,71.48,36.74,,0.06,,,,,,,,52.79,3.71,6.06,,0.87,,,,90.01,19.44,,,98.81,52.65,,,,,,3.14,,,,6.68,,,,,,,1.27,16.8,7.6,,,,2.86,5.12,4.01,,,,,,,,6.39,17.89,,,9,3878848980.0,Semiconductors,Electronic Technology
SLB,,55.95,,17.7,4.6,,54.8,36.4,121.75,10.6,61.12,0.86,,59.16,3.09,0.35,0.35,43.45,1.48,56.77,112.76,83.04,1.58,0.6,,0.32,2.48,11.24,8.58,13.61,9.79,7.14,1.8,1.95,8.9,0.43,14.29,8.39,2.53,11.87,,10.83,6.67,58.93,20.27,12.04,,12.44,,17.09,2.85,13.97,12.97,,1.74,,,,,12.18,3.04,0.76,,,8.67,13.86,,1.27,16.03,1.12,9.3,62.59,17.61,21.76,,14.95,,5.18,,,,6,86095452612.0,Contract Drilling,Industrial Services
SLG,101.29,51.66,,,1,,,,33.87,,34.3,3.87,27.83,46.03,0.56,0.19,0.04,76.05,1.31,,105.38,131.3,26.22,1.44,,,3.97,,51.67,88.11,166,35.06,14.72,12.37,,0.36,14.03,2.4,3.95,,,,,41.06,47.37,,,,,,1.49,,,,5.97,,,,123.46,42.67,,1,,,42.67,,,0.82,1.49,1.31,,,,,,,,19.9,41.11,,,8,2792461241.0,Real Estate Investment Trusts,Finance
SLGN,24.16,70.85,1.1,15.9,14.5,6.3,5.6,,7.88,7.5,85.17,2.48,9.13,76.8,2.24,0.16,0.1,53.93,1.09,70.12,55.97,64.48,4.69,1.85,,0.22,1.36,17.05,11.48,15.06,13.48,9.23,1.45,1.61,5.87,0.27,10.71,10.75,1.39,13.03,13.78,10.64,3.43,46.19,17.14,3.53,,5.11,,10.03,2.8,19.54,15.82,1.6,1.02,,0.94,0.57,,9.32,,1.18,,,6.7,10.24,1.82,1.12,,0.75,3.85,18.5,10.05,15.47,,6.96,,5.37,19.83,,,10,4837642761.0,Containers/Packaging,Process Industries
SLRN,,54.51,,,,,,,,,53.06,,17.76,53.29,,7.7,,,7.86,,,,,,,,,0.1,0.1,0.17,,,,,1000,,,,,,,27,,,,,,,,,0.9,,,,,,,,,,,,0.93,0.91,,,,,0.9,7.86,,,,,,,,0.03,,,,,1106130000.0000002,Pharmaceuticals: Major,Health Technology
SLVM,73.18,40.61,2.1,,,36,48.6,1,,17.1,24.45,1.79,20.88,34.59,4.3,0.22,0.16,84.23,1.68,56.06,51.45,40,1.71,1.11,,0.16,1.79,10.55,7.62,14.28,,3.51,1.1,1.11,9.48,0.31,7.79,8.34,2.14,11.63,,6.88,,51.02,23.79,11.03,,6.3,,9.84,4.16,15.23,15.23,,0.94,,,,,12.16,1.82,,,,6.93,,,,4.87,1.05,8.34,29.39,18.35,26.98,,11.85,,7.56,,,,6,1790546726.0000002,Pulp & Paper,Process Industries
SM,16.35,54.58,,21.1,210.7,,,24.4,189.27,26,60.9,7.44,,56.99,2.19,2.99,0.64,44.27,3.52,,30.19,35.96,1.45,0.67,,0.11,1.69,5.26,3.19,11.95,,2.57,1.75,2.45,19.01,0.51,20.47,9.87,1.82,5.96,,8.75,13.74,39.92,46.87,8.01,,33.95,,38.81,1.25,6.18,6.87,,2.08,,,,,10.23,0.62,1.45,,,3.04,4.91,,0.73,1.25,3.52,12.36,20.56,18.55,22.26,,13.54,,,,,,5,4697968548.0,Oil & Gas Production,Energy Minerals
SMAR,31.27,56.01,,1.2,,6.8,,,,30.6,37.99,,37.12,46.64,6.75,1.07,16.34,55.86,1.45,,4.72,64.76,,0.06,,,,,,41.72,76.15,56.34,5.49,6.83,,0.49,16.37,2.19,,35.47,,28.55,16.29,54.07,81.61,,,,,,11.54,,44.33,,7.36,,,,,45.18,5.49,,507.82,28.5,41.88,,,8.11,15.26,1.45,,,,,,,,0.21,,,,,5678278920.0,Packaged Software,Technology Services
SMCI,61.26,24.75,,62.7,,97.2,107.3,,20.96,55.1,18.26,,,21.36,4.7,0.69,0.77,18.01,3.77,82.48,32.77,38.18,1.65,0.4,,,,9.63,9.42,,,7.84,0.71,0.83,10.38,0.55,,,,5.44,16.39,34.7,29.24,25.19,14.13,65.4,,8.09,,8.47,1.93,9.04,8.22,0.13,0.87,,,,,,0.84,1.29,,2.3,,,0.33,,1.93,1.93,18.89,38.41,28.15,33.98,,30.81,,,35.31,,,10,13187335516.0,Computer Communications,Electronic Technology
SMG,60.38,33.26,,,1.6,,,52.8,13.79,,23.9,4.19,23.92,28.24,2.25,0.1,0.03,74.48,1.31,109.91,43.64,44.18,12.7,,,1.21,3.51,46.52,35.88,10.79,15.47,12.7,1.76,1.77,2.15,,16.42,13.79,3.51,22.6,21.21,27.97,1.9,64.31,23.94,1.71,,,,7.65,,,34.13,,1.2,,,,,7.49,,0.7,,,6.5,12.3,,1.72,,0.52,,10.38,5.12,,,13.38,,18.28,25.59,,,7,3091396060.0,Chemicals: Agricultural,Process Industries
SMPL,,67.26,,11.6,,19.4,27.7,17.1,23.32,8.4,70.43,,,70.63,4.37,1.22,0.33,37.32,4.05,53.75,23.74,39.76,1.68,0.23,,,,18.51,16.35,18.76,14.96,16.04,2.54,2.95,5.4,0.71,15.72,5.59,,19.5,,7.16,7.02,41.67,38.43,8.49,,10.46,,16.6,2.16,27.04,22.08,0.4,2.77,,,,,17.56,,,,,17.04,19.54,,1.25,,2.75,6.34,96.64,10.09,8.45,,8.41,,2.15,,,,7,3370729064.0,Food: Major Diversified,Consumer Non-Durables
SMTC,193.34,57.6,0.4,,,,,,,14.6,52.4,,15.18,56.77,0.04,0.52,0.1,47.33,2.41,111.45,41.31,67.77,,,,,,,,,,19.72,4.35,5.84,,,,,,28.62,13.65,,12.45,32.18,36.51,,,,,,,,,,3.79,,,,,,,0.88,,,1007.02,,,5.02,,1.72,,,,,,,,,,,,9,1603076681.0,Semiconductors,Electronic Technology
SN,149.31,49.81,,,,,11,,,15.5,56.83,,50.77,51.34,5.7,0.08,0.11,101.3,1.67,113.55,72.45,70.94,1.67,0.63,,,,27.32,22.73,,,,2.6,2.99,3.66,0.42,,,,20.78,,19.6,15.31,0.0,47.77,8.59,,7.02,,10.55,7.91,39.73,39.73,,2.83,,,,,,7.13,,,194.81,99.97,,,,28.78,0.95,9.68,51.19,22.19,22.41,,15.13,,,,,,4,5657990000.0,Electronics/Appliances,Consumer Durables
SNA,7.78,84.35,0.9,10.8,14.6,15.1,18.1,4.5,35.82,10.2,86.64,4.05,6.26,86.29,7.58,1.37,1.05,357.79,4.18,154.66,41.1,61.68,0.83,0.23,,0.38,2.06,13.37,12.5,16.67,15.01,13.67,3.9,4.02,7.48,0.69,24.11,6.04,2.41,17.78,15.94,4.11,2.72,266.43,50.14,21.46,,22.13,,22.71,3.43,18.41,18.29,2.03,4.07,,1.05,0.88,,16.92,1.93,1.48,,12.34,15.71,19.03,1.6,1.32,4.57,3.14,13.62,88.71,21.17,20.17,,14.52,,3.28,23.66,,,10,13780527585.0,Tools & Hardware,Consumer Durables
SNAP,,48.02,,,,,,,,18.4,31.96,,,43.19,0.56,2.81,0.75,10.76,4.04,,29.84,82.54,,1.92,,,,,,133.76,,115.38,3.23,3.81,,0.29,2.85,0.82,,26.5,,85.45,14.26,12.54,53.07,,,,,,8.15,,51.24,9.67,3.55,,,,,124.24,9.96,,,,52.39,,,34.71,43.04,4.04,,,,,,,,1.59,,,,,14864918887.0,Packaged Software,Technology Services
SNDR,23.28,71.85,0.3,13.2,11.5,6.1,4.7,,1.19,6.4,70.84,1.84,23.72,74.22,3.88,0.35,0.88,30.57,1.66,7.41,18.21,39.15,0.47,0.09,,0.57,1.21,35.65,9.79,54.54,19.67,7.88,0.98,1.03,2.81,0.65,1.9,1.89,1.23,26.51,8.43,,2.89,22.71,7.86,9.63,,2.1,,2.9,1.8,49.31,46.32,6.35,1.04,,4.01,4.6,,54,2.24,,,,8.03,67.71,6.95,1.71,2.43,1.53,2.45,5.4,3.95,3.78,,3.11,,1.11,18.2,,,10,4994962047.0,Trucking,Transportation
SNDX,34.83,35.54,,7.4,,,,,,,24.32,,,31.15,9.39,6.84,475.87,16.79,6.99,,,77.72,,,,,,,,,,,6.15,63.43,,0.86,,,,,,,,0.0,,,,,,,3.9,,,,84.24,,,,,,,,4.13,4.03,,,,,3.9,6.99,,,,,,,,0.02,,,,1,1206243230.0,Biotechnology,Health Technology
SNEX,28.5,63.25,,18.7,,55.4,26.5,,17.28,4.8,51.56,,15.31,60.69,3.96,0.1,0.13,95.81,1.62,2.37,47.22,3.74,6.15,5.79,,,,7.7,7.35,17.86,,,,0.13,12.99,0.06,0.73,20.45,,12.87,54.01,,,83.4,2.24,1.29,,0.28,,1.68,1.89,13.28,14.09,0.37,0.03,,,,,3.63,1.12,1.18,,,3.34,5.05,0.56,0.27,1.99,1.57,0.99,140.65,11.94,15.99,,9.06,,,21.87,,,10,1940567330.0,Investment Banks/Brokers,Finance
SNN,11.15,28.7,0.2,1.8,1.9,5.6,10.9,,11.16,9.1,31.61,3.27,11.06,28.31,2.92,0.32,0.16,24.64,2.51,508.99,208.91,79.55,3.67,0.7,,1.07,3.05,28.51,13.75,45.13,16.12,9.16,2.26,2.42,3.51,0.49,5.33,2.85,3.05,19.03,,13.27,4.68,34.03,69.03,4.85,,5.4,,12.64,2.03,35.3,35.3,,1.85,,,,,34.99,4.05,0.56,,,14.42,84.96,,1.24,10.71,1.11,3,12.74,5.84,5.83,,7.64,,,17.99,,,10,11518362802.052998,Medical Specialties,Health Technology
SNOW,,68.73,,,,7.6,,,,27,82.9,,,74.61,8.46,1.31,10.33,129.27,1.58,,25.99,59.68,,0.08,,,,,,50.13,,,9.34,12.76,,0.6,25.44,1.88,,138.73,,,23.57,256.79,67.84,,,,,,10.51,,140.51,,13.33,,,,,52.43,9.73,,104.25,40.02,48.03,,,,15.17,1.58,,,,,,,,2.94,,,,,53546580190.0,Packaged Software,Technology Services
SNPS,1.33,61.21,0.1,7.9,,22.2,26.3,22.1,32.18,16.7,63.74,,,63.19,15.42,0.79,2.96,548.31,2.02,91.66,24.55,47.41,0.36,0.09,,,,52.14,45.23,84.53,47.12,34.65,12.21,12.74,1.92,0.66,15.08,1.19,,36.83,21.43,15.22,10.61,490.29,78.89,75.99,,22.63,,22.57,10.92,56.86,41.66,2,12.9,,1.67,3.61,,85.62,6.24,2.04,,70.84,72.99,393.06,1.88,3.74,21.06,1.87,14.01,118.37,20.19,22.27,,16.07,,0.09,116.91,,,10,68731238090.0,Packaged Software,Technology Services
SNX,22.35,45.92,,2.8,51.8,,,,12.08,16.7,35.3,1.36,,42.62,2.66,0.05,0.21,115.7,1.25,50.18,88.35,60.15,2.59,0.5,,0.13,1.35,11.47,8.47,18.98,7.9,7.49,0.22,0.23,8.72,0.28,1.22,7.09,1.35,9,10.96,9.37,3.96,113.9,6.94,4.26,,1.2,,2.23,1.19,14.97,9.88,,0.18,,,,,14.51,5.42,1.17,,,11.68,13.34,,0.65,66.88,0.77,2.39,38.95,8.97,8.36,,8.03,,9.72,13.33,,,10,9459788529.0,Electronics Distributors,Distribution Services
SNY,20.1,26.09,,2.5,4.2,,2,10.8,16.5,7.6,13.52,4.96,10.95,21.04,1.99,0.23,0.29,47.82,1,249.68,182.66,64.77,2.2,0.33,,0.68,4.26,20.75,12.28,32.59,10.65,8.97,2.66,2.8,4.82,0.56,8.8,3.77,4.26,9.68,11.44,16.51,4.77,58.62,68.91,13.57,,8.9,,20.93,1.56,26.29,16.05,2.68,2.39,,,,,27.57,,0.86,,,14.05,13.66,2.58,0.91,,0.65,3.31,48.19,6.33,5.77,,6.59,,4.29,16.9,,,10,137440158080.60257,Pharmaceuticals: Major,Health Technology
SO,29.81,41.27,,2.9,3.1,7.4,5.2,,5.62,6.3,36.33,3.83,14.14,38.39,1.04,0.08,0.02,86.78,0.91,90.51,79.22,30.43,4.87,1.96,,0.69,3.27,19.58,11.96,232.5,21.33,12.93,5.84,6.05,5.11,0.23,2.6,0.72,3.32,20.09,2.77,10.21,3.65,71.54,49.83,2.69,,17.87,,27.31,2.86,20.23,21.14,7.55,3.63,,1.68,12.12,,139.99,1.79,1.36,,,10.09,42.16,,5.66,3.42,0.63,3.36,7.93,6.37,14.71,,4.38,,,25.83,,,10,77526955994.0,Electric Utilities,Utilities
SON,,36.5,0.8,9.4,5.5,23.6,15.5,1.3,5.69,9.8,35.33,5.11,,34.65,2.09,1.15,0.38,50.31,2.36,54.07,50.8,53.44,5.7,2.05,,0.42,4.12,15.4,9.13,25.06,8.28,6.57,1.02,1.24,6.49,0.27,4.93,6.56,4.14,8.87,26.42,5.69,6.94,55.03,21.2,3.84,,4.38,,9.23,1.99,17.29,10.25,1.53,0.77,,,,,15.43,,0.74,,,7.08,13.32,0.48,1,,1.91,3.81,18.06,8.61,11.92,,7.83,,,16.28,,,9,5444407028.0,Containers/Packaging,Process Industries
SONO,8.35,64.9,,16.1,,37.8,,,21.54,2.4,67.35,,,67.08,4,0.75,4.55,13.75,1.65,98.55,69.63,21.62,1.17,0.13,,,,484.68,28.54,7.43,,,,0.95,0.21,0.48,12.77,12.03,,37.8,,,,16.65,45.57,,,,,,3.58,,29.76,2.44,1.15,,,,,8.8,2.72,,,15.45,6.94,15.45,,1.35,5.59,1.23,,1.7,0.46,,,7.39,,11.17,,,,2,1705833597.9999998,Electronics/Appliances,Consumer Durables
SOS,,61.37,,,,,90.9,,,,77.21,,,66.47,0.51,2.61,2599.23,0.83,5.35,136.03,81.52,4.05,0.01,,,,,30.7,,5.48,,,,,3.26,0.83,,,,,,,,0.0,14.87,,,,,,0.04,2.99,2.99,,0.57,,,,,,0.07,,0.1,0.04,,,,,0.04,5.03,,,,,,,,,,,,3,1215493567.0,Internet Software/Services,Technology Services
SPB,19.52,58.94,6.4,29.8,,,,,8.11,8,63.35,4.76,,61.92,3.02,0.47,0.47,93.86,2.28,91.65,77.68,64.85,1.81,0.31,,0.43,1.77,11.42,8.25,,13.19,8.69,0.99,1.01,8.76,0.56,,,1.77,16.35,,56.86,1.49,107.29,36.36,1.66,,3.86,,4.74,1.26,26.51,23.79,,1.06,,,,,,3.43,1.15,,,,,,1.19,11.15,1.61,2.26,38.81,6.39,4.83,,3.73,,84.33,12.63,,,7,2852473774.0,Electronics/Appliances,Consumer Durables
SPG,42.13,61.84,0.3,0.1,16.6,10.6,14.6,17.2,,5.1,64.52,4.15,14.81,63.18,1.46,0.74,0.1,178.31,0.96,,589.33,48.65,5.03,9.56,,1.32,4.41,21.48,15.9,26.88,25.3,18.73,15.43,13.87,4.66,0.08,51.61,5.24,4.7,26.3,8.04,6.14,,135.64,83.03,3.38,,41.48,,51.6,21.77,23.74,29.89,,9.85,,,,16.76,19.05,5.38,1.1,,,15.45,18.48,,1.99,21.77,0.96,7.31,750.29,12.66,83.15,,9.66,,4.36,23.68,,,10,38088310169.0,Real Estate Investment Trusts,Finance
SPGI,30.6,56.81,,271.9,10.3,3,6.2,,0.72,8.4,75.95,1.3,23.24,63.65,5.3,0.31,0.14,510.64,0.94,,41.08,72.62,1.89,0.35,,0.24,0.71,32.73,26.7,32.77,22.97,22.53,11.26,12.24,3.06,0.56,37.36,3.25,0.71,30.37,8.04,13.94,8.56,480.01,68.7,16.86,,25.8,,37.1,4.73,45.07,33.88,4.08,11.66,,2.94,1,,31.12,,1.21,,,30.34,34.6,6.13,2.25,,0.94,5.86,814.26,9.37,10.28,,6.71,,2.76,53.7,,,9,123544339846.99998,Financial Publishing/Services,Commercial Services
SPHR,26.38,42.32,,,,,,18.8,,15.5,36.44,,20.99,39.47,0.28,0.41,0.37,40.36,0.63,2.81,23.93,57.83,,0.63,,,,,,,,,2.1,2.39,,0.51,,,,,,,7.88,51.42,46.65,,,,,,0.59,,,,1.33,,,,,,,,,,,,,,0.75,0.62,,,,,,,,40.99,,,,3,1299417394.0,Media Conglomerates,Consumer Services
SPNS,39.84,26.05,,4.7,53.9,11.1,27.9,11.8,,8,16.61,7.41,2.9,21.69,6.11,1.31,2.96,28.56,2.16,,10.68,62.23,0.61,0.14,,0.39,2.01,17.74,14.14,24.2,,,,2.76,5.64,0.69,11.39,3.81,2.04,18.81,17.36,6.05,4.37,29.78,43.1,150.2,,12.92,,15.54,3.48,23.41,20.7,1.34,2.97,,0.74,0.84,,26.35,3.12,0.99,,15.78,22.98,28.71,1.49,1.77,10.62,2.16,10.29,238.12,15.93,15.79,,15.75,,3.76,38.59,,,10,1582471475.9999998,Packaged Software,Technology Services
SPOT,113.58,84.25,,,,22.1,,47.6,16.35,13.2,95.61,,28.4,89.49,10.22,1.33,3.01,477.5,1.56,,23.7,13.37,3.18,0.42,,,,193.31,148.27,63.97,45.28,41.64,4.61,5.76,0.52,0.42,9,1.47,,52.25,,,15.25,194.46,27.51,8.28,,3.21,,2.69,20.92,195.3,154.28,,6.03,,,,,67.47,14.21,,,194.9,66.96,100.78,,10.21,29.46,1.56,5.47,78.3,9.32,16.26,,12.02,,,,,,,30167115883.0,Internet Software/Services,Technology Services
SPR,24.02,36.44,,,,,18.2,25,,20.1,21.89,,1.93,31.63,0.58,0.06,0.04,30.22,1.15,94.25,56.33,32.75,,,,,,,,,34.22,16.9,1.09,1.31,,,,,,38.16,28.04,,15.83,33.1,,,,,,,,,,,0.54,,,,,,,0.52,,,,,,,,0.56,,,,,,,,,,,,6,1772019793.0,Aerospace & Defense,Electronic Technology
SPSC,5.04,54.34,,15.2,,16.4,23,14.8,7.45,18.5,73.8,,0.09,60.72,25.82,1.41,15.62,179.74,2.36,,14.27,30.44,0.1,0.02,,,,78.37,53.98,51.87,,,,11.15,1.28,0.83,21.49,1.95,,46.09,18.77,17.34,16.59,205.01,66.63,,,12.83,,14.22,8.14,86,53.98,2.53,11.41,,1.73,1.65,,53.2,8.26,1.32,211.46,39.59,46.74,96.13,3.1,3.49,28.39,2.36,9.11,190.34,11.97,11.18,,11.34,,0.58,174.5,,,10,6447305228.999999,Packaged Software,Technology Services
SPT,,53.26,,,,,,,,32.3,56.24,,,54.86,3.56,0.49,1.96,28.76,0.96,,34.08,50.6,,0.3,,,,,,95.87,,,3.47,4.31,,0.41,4.3,0.13,,40.41,,85.93,18.53,92.14,77.31,,,,,,10.46,,143.8,,4.15,,,,,803.61,21.46,,,,83.85,,,11.41,125.04,0.96,,,,,,,,,,,,,2766653510.9999995,Packaged Software,Technology Services
SPXC,92.41,58.22,,22.5,,28.2,23,17.8,99.22,14.9,65.11,,20.88,60.91,4.47,0.28,0.17,163.41,1.85,92.25,42.48,59.61,2.12,0.54,,,,31.85,24.1,39.85,19.86,16.18,4.03,4.37,3.14,0.48,10.96,2.78,,25.95,13.58,28.32,7.76,96.98,40.07,6.44,,9.11,,14.74,5.58,43.93,30.77,5.7,3.94,,,,,36.45,,3.13,,,31.2,35.82,2.5,3.47,,1.19,6.57,56.56,12.37,14.06,,10.04,,,88.81,,,8,3604381793.0,Building Products,Producer Manufacturing
SQ,30.04,72.73,,72.9,,20.2,28.9,,0.81,21.9,77.11,,0.63,75.03,3.07,1.27,1.73,83.42,2.07,2.63,5.28,82.52,3.97,0.37,,,,32.43,25.61,66.68,18.95,16.32,1.76,2,3.08,0.55,3,1.39,,18.28,20.86,44.29,10.77,78.61,36.06,106.72,,4.41,,6.18,2.58,49.95,26.65,0.72,2.29,,,,,75.24,3.12,,,11.85,60.27,54.61,1.07,2.41,8.21,2.06,2.99,269.18,6.03,5.56,,7.61,,0.18,4171,,,4,32230351795.0,Information Technology Services,Technology Services
SQM,,47.19,,42.5,136.8,114.8,147.7,,33.58,65.5,52.06,26.46,,47.66,3.09,0.89,0.47,37.9,2.19,176.98,35.32,51.07,2.55,0.91,,9.72,3.52,7.71,7.69,,5.87,5.17,2.39,2.41,12.97,0.46,,,5.51,9.53,24,,,39.13,34.56,9.87,,0.81,,30.23,2.48,407.53,175.46,2.82,2.18,,,,,,4.11,0.53,,,21.95,,6.1,1.18,2.49,1.47,0.42,29.96,21.02,0.9,,0.71,,,14.52,,,10,16483895654.369904,Chemicals: Specialty,Process Industries
SQSP,54.49,69,,26.9,,,,,,,58.89,,31.16,64.68,2.6,0.55,0.51,46.57,0.76,,18.31,8.47,5.02,,,,,115.23,54.15,27.73,37.9,30.14,4.94,6.13,0.87,,22.1,3.78,,73.11,,,15.35,32.4,74.21,1.17,,,,4.31,,,,,5.84,,,,,26.52,,,,,24.82,,,,,0.76,,44.96,16.58,,,,,,,,,2,4039537988.0,Information Technology Services,Technology Services
SR,9.42,53.88,,4.4,5,18.9,0.8,,2.37,11.9,61.42,5.82,5.51,56.72,0.75,,,65.92,0.48,54.81,50.3,42.07,5.85,1.35,,0.71,4.56,17.2,11.09,155.35,15.58,10.14,2.98,3.27,5.81,0.31,2.1,1.44,4.56,14.46,2.95,8.22,1.97,69.75,36.5,2.33,,9.42,,17.8,1.23,15.85,15.77,1.81,1.41,,,,,97.8,1.18,0.81,,,4.3,19.83,1.48,83.44,1.98,0.35,2.34,7.24,5.69,7.86,,3.54,,,15.19,,,10,3190380397.9999995,Gas Distributors,Utilities
SRAD,22.27,86.65,,66.5,,24.9,5.4,6,1.44,36.4,96.11,,30.63,91.27,2.92,1,7.8,17.35,1.53,13.44,531.49,26.23,0.09,0.05,,,,31.1,8.46,33.51,40.16,19.31,3.73,4.16,3.22,0.4,12.41,2.75,,67.03,,54.13,14.9,9.0,84.55,1.54,,5.64,,10.53,19.49,84.22,468.92,,10.24,,,,,129.42,,,,,38.28,,,,,1.53,2.86,217.47,8.13,6.9,,5.67,,,,,,5,3153458668.0,Packaged Software,Technology Services
SRCL,48.53,79.11,,0.9,,3.9,,,309.03,,94.95,,37.56,87.06,2.11,0.05,0.02,61.98,1.2,,45.21,80.53,5.86,0.76,,,,66.3,23.3,,22.88,14.32,2.74,2.92,1.51,0.47,,,,23.82,,111.95,2.72,49.23,38.59,1.65,,0.77,,4.8,2.25,295.14,207.29,4.31,2.19,,,,,,,1.2,,,53.9,,,1.9,,1.2,0.37,8.62,2.45,0.8,,1.3,,,,,,5,4138493462.000001,Environmental Services,Industrial Services
SRE,14.53,72.69,,7.9,4.4,10.4,8,1.2,3.04,10.8,85.58,3.61,8.51,77.58,1.03,0.06,0.02,90.44,0.52,23.93,101.86,53.31,6.47,1.16,,0.56,2.72,31.85,17.53,,22.06,14.04,5.18,7.21,3.14,0.32,,,2.75,17.58,,6.79,,75.77,43.86,2.06,,22.71,,20.1,1.99,19.92,20.51,3.48,4.42,,,,,,1.39,1.4,,,12.42,,,10.62,2.13,0.47,3.28,5.13,3.66,10.09,,2.99,,,24.31,,,10,46002350163.00001,Electric Utilities,Utilities
SRPT,50.75,30.53,,,,6.4,30.8,,63.95,24.8,17.43,,,25.09,2.26,1.71,0.86,109.11,3.84,629.62,180.34,84.22,7.47,1.15,,,,73.67,58.46,,6.68,6.49,3.38,6.67,1.36,0.34,,,,9.47,,,47.65,167.48,85.92,4.23,,7.43,,4.94,8.53,70.85,66.9,21.58,6.67,,5.8,,,,5.09,0.26,,33.99,,,,,8.73,3.03,3.66,16.84,5.49,12.48,,4.93,,0.23,,,,,11044221920.0,Pharmaceuticals: Major,Health Technology
SSD,23.36,48.52,0.8,20.6,5.2,25,25.1,26.8,13.68,21.3,44.8,0.74,10.05,48.01,7.13,0.9,0.63,182.57,3.53,166.31,31.74,56.53,1.19,0.29,,0.14,0.6,18.51,17.67,36.43,,,,3.59,5.4,0.64,9.85,2.84,0.61,21.57,22.74,5.39,4.05,158.27,45.96,,,14.51,,19.39,4.13,24.12,23.83,0.88,3.52,,0.76,1.14,,35.75,2.98,1.31,,25.61,22.33,29.88,0.92,1.74,8.4,1.99,11.56,38.82,17.86,18.48,,15.64,,1.75,38.19,,,10,6486272858.0,Building Products,Producer Manufacturing
SSNC,38.97,57.16,1.4,5,18.4,6.2,25,,3.32,7.3,70.81,3.84,19.62,61.88,1.83,0.22,0.09,74.23,1.21,,6.62,52.43,3.57,1.08,,0.19,1.31,18.08,12.19,24.51,16.52,11.4,4.1,4.38,5.53,0.37,17.85,5.6,1.34,12.9,10.97,11.32,5.36,66.35,49.08,2.84,,12.26,,22.9,2.69,26.61,14.55,1.2,3.27,,0.47,0.74,,18.27,,0.79,,,14.55,20.22,2.74,1.12,,1.21,4.06,266.76,9.65,10.99,,6.04,,5.19,38.07,,,10,13736654120.0,Information Technology Services,Technology Services
