Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
TRN,54.02,65.08,9.7,,11,,,,335.58,33.3,78.09,5.75,15.17,69.19,1.08,,0.37,0.04,38.17,2.18,90,44.04,46.11,6.93,5.39,,0.52,2.95,16.27,10.46,,,10.36,10.22,2.65,6.15,0.12,,,2.95,23.87,,65.9,,37.29,20.76,1.65,,,5.31,,13.9,2.97,18.62,17.88,,0.97,,,,,,1.73,0.99,,,6.95,,,,3.76,1.26,1.92,7.04,6.36,16.54,,4.43,,3.42,16.52,,,9,1966122399.0000005,Trucks/Construction/Farm Machinery,Producer Manufacturing
TRNO,16.79,46.49,,12.8,14.9,12.9,18.3,14.2,3.8,12.3,64.35,5.48,14.94,51.73,4.2,,1.76,0.36,61.62,1.84,,291.02,,2.45,0.19,,1.2,3.01,35.17,24.05,37.39,,,,18.03,2.84,0.79,48.16,2.88,3.2,37.65,16.9,8.21,15.93,65.96,74.85,6.8,,,45.42,,39.78,1.68,33.86,40.22,3.3,15.55,,1.3,1.14,27.88,32.76,1.79,1,,,26.04,30.83,2.74,1.46,1.77,1.84,3.93,,4.56,5.13,,3.68,,,46.33,,,10,5091702565.0,Real Estate Investment Trusts,Finance
TROW,17.66,61.59,0.6,7.9,10.7,,,,,2.3,61.53,7.77,,62.43,8.85,,8.52,11,118.63,10.91,,40.6,44.15,0.1,0.03,,0.55,4.16,10.22,8.25,16.44,8.29,7.61,3.06,3.4,9.78,0.75,20.51,5.38,4.18,12.7,8.31,7.81,6.55,122.21,50.63,,,,30.35,,33.22,2.57,12.98,13.28,2.95,3.85,,0.79,0.7,,18.7,1.46,0.82,,43.2,14.63,10.49,,0.97,3.65,10.91,16.27,154.66,18.43,21.46,,17.63,,5.72,12.99,,,10,24589470070.0,Investment Managers,Finance
TROX,32.29,32.97,,1.4,21.3,,,,2489.39,,23.24,14.29,,28.11,1.26,,0.2,0.06,11.13,2.72,200.19,60.96,40.45,6.24,1.54,,,4.48,24.43,9.75,286.92,10.32,6.17,1.41,1.49,4.09,0.31,0.52,0.91,4.48,11.79,8.11,,5.56,14.03,15.44,1.1,,,,,5.8,0.92,,,,0.57,,,,,115.94,,0.76,,,5.38,72.74,,0.6,1.05,0.9,,4.82,3.5,,,,,,,,,3,2144843529.0000005,Chemicals: Specialty,Process Industries
TRP,39.81,70.13,,,4.7,,,9.3,,3.8,73.63,7.55,29.75,71.49,0.82,,0.29,0.05,48.87,1.31,44.7,261.26,85.7,5.88,2.38,,0.86,5.7,14.73,11.3,209.69,17.04,12.68,9.7,8.35,6.79,0.23,4.06,0.98,4.87,18.43,,,,38.89,47.23,2.7,,,31.15,,41.67,2.53,13.5,14.9,,4.24,,,,,103.81,1.81,1.23,,,9.45,28.69,,3.92,4.67,1.23,4.06,11.03,8.19,16.85,,4.89,,,24.44,,,9,37460000225.44002,Oil & Gas Pipelines,Industrial Services
TRS,9.7,59.03,1.5,7,,,18.8,,10.11,6.7,65.77,0.59,,60.38,2.04,,0.17,0.06,27.69,2.83,103.92,44.23,65.18,4.25,0.67,,0.11,0.58,30.51,14.47,129.23,,7.76,1.65,1.72,3.28,0.5,1.33,1.07,0.58,14,,,,28.36,22.24,2.62,,,2.93,,5.57,1.65,43.27,19.08,,1.27,,,,,94.42,2.54,0.89,,,16.94,81.84,,0.94,7.54,1.44,1.96,8.36,4.25,3.92,,3.6,,2.02,45.39,,,7,1031084916.9999998,Miscellaneous Manufacturing,Producer Manufacturing
TRUP,126.26,55.7,,,,,,,17.45,24.1,57.27,,90.04,54.49,4.08,,0.81,2.27,53.08,1.66,,3.02,82.14,7.59,0.4,,,,1457.52,120.47,65.22,,,1.53,1.64,0.07,0.39,2.43,1.35,,870.17,,,7.8,51.74,13.34,4.13,,,,,4.9,7.02,,42.67,,1.8,,,,,74.12,4,0.64,,21.39,53.18,,,12.88,8.64,1.66,,1.36,0.32,,,11.64,,,,,,,1235359451.0,Multi-Line Insurance,Finance
TS,,80.7,0.4,19,104.4,309.3,,47.1,70.49,47.8,86.74,5.26,,84.16,6.15,,1.29,5.39,36.95,3.65,169.88,45.13,68.5,0.18,0.04,,0.26,3.26,6.09,5.03,7.26,6.58,5.36,1.45,1.37,16.42,0.81,19.21,12.28,3.64,11.51,26.87,,,34.15,36.36,37.15,,,20.22,,20.44,1.23,8.04,8.05,0.2,1.64,,,,,8.55,0.71,0.82,,3.61,6.72,7.85,0.34,0.61,1.34,2.27,12.6,28.62,16.27,15.63,,15.64,,8.19,18.76,,,8,19385677586.587933,Steel,Non-Energy Minerals
TSCO,52.8,48.96,2.4,6.4,40,18.2,13.7,,11.84,13.6,50.85,5.85,11.77,49.74,5.54,,0.08,0.04,280.49,1.48,113.36,53.48,,2.79,2.33,,0.42,1.55,23.78,18.43,65.91,21.98,17.16,2.26,2.39,4.21,0.23,3.62,1.78,1.57,25.21,21.53,7.04,4.77,252.61,36.29,30.07,,,7.53,,10.04,13.1,27.29,27.29,1.28,2.05,,1.05,1.93,,56.98,4.26,1.19,,,23.41,37.26,1.4,2.68,14.85,0.17,11.71,21.75,20.84,50.68,,15.93,,1.72,39.34,,,10,23158666430.000004,Specialty Stores,Retail Trade
TSEM,86.79,63.58,,17.6,,35,46.1,,36.69,3.1,80.12,,24.82,68.9,8.9,,4.25,6.56,45.46,5.9,103.08,47.86,41.65,0.23,0.07,,,,7.29,5.01,14.4,,8.56,2.74,2.97,13.72,0.85,20.96,5.72,,19.53,23.22,4.61,7.49,32.63,23.83,,,,35.58,,12.73,2.02,10.26,22.5,1.25,3.69,,,,,17.56,1.47,2.1,6.58,4.12,6.83,10.49,1.04,1.41,2.03,4.94,17.36,41.03,22.1,20.95,,10.54,,0.68,24.98,,,9,2945790279.0,Semiconductors,Electronic Technology
TSLA,1.47,80.68,,36.6,,48.4,61.2,14.6,34.03,42,93.07,,29.28,86.42,15.41,,1.1,2.63,338.01,1.84,66.26,65.06,12.75,0.92,0.18,,,,126.3,79.7,279.85,89.36,55.82,10.01,11.35,0.79,0.58,3.72,0.33,,104.32,20.33,11,12.36,254.89,18.23,26.14,,,13.08,,8.48,15.5,92.61,140.84,2.44,12.14,,,,,327.84,10.23,1.74,,174.13,81.53,197.2,5.83,11.23,15.59,1.37,11.71,18.64,10.93,20.05,,18.67,,,384.1,,,4,870912365730.0001,Motor Vehicles,Consumer Durables
TSM,95.82,51.62,,23.2,4.8,18.4,18.9,,18.73,17.3,43.38,1.38,27.84,48.55,9.29,,2.01,2.32,191.85,2.51,81.34,65.4,11.93,0.55,0.23,,0.35,1.14,25.14,18.09,37.82,15.91,11.13,7.71,11.57,3.98,0.65,26.9,2.25,1.28,23.76,21.27,28.2,24.65,144.85,54.45,140.1,,,39.62,,43.62,6.97,30.53,30.57,1.46,10.49,,1.14,1.97,,39.11,2.91,1.66,1179.35,49.64,18.49,30.84,1.21,3.49,6.97,2.24,18.14,39.14,25.55,28.86,,28.29,,1.08,44.1,,,10,452696929407.4219,Semiconductors,Electronic Technology
TSN,25.3,46.74,0.8,6.8,4.6,,,,,8.1,46.7,5.33,,47.48,2.94,,0.44,0.23,65.22,1.82,37.76,17.75,16.41,5.56,0.61,,1.89,3,58.39,14.87,28.33,15.66,9.05,0.54,0.56,1.71,0.48,1.95,4.47,3.01,18.67,,147.83,1.57,62.15,5.7,1.7,,,,,1.42,1.28,,63.57,,0.43,,,,,22.37,4.77,0.68,,,10.08,57.71,,0.71,9.88,0.95,,3.89,1.62,,,0.58,,,10.98,,,9,19010424939.0,Food: Meat/Fish/Dairy,Consumer Non-Durables
TT,77.34,67.99,1.7,4.7,12.3,21.9,30.3,19.5,80.17,14.4,85.04,1.2,20.45,73.5,6.4,,0.29,0.37,411.51,1.22,63.79,61.1,59.74,1.42,0.69,,0.3,0.79,28.89,26.01,33.91,25.48,23,4.6,4.98,3.46,0.36,14.71,3.08,0.81,32.53,20.81,16.11,8.46,239.82,35.29,14.3,,,12.73,,17.41,12.21,38.17,38.17,2.65,4.86,,1.71,1.64,,33.02,,3.04,,,29.61,32.74,2.03,3.03,,0.92,12.5,133.86,24.52,35.15,,19.63,,1.83,61.33,,,10,46248268005.0,Industrial Machinery,Producer Manufacturing
TTD,84.19,65.89,,27.4,,16.8,,17.9,,31.6,64.93,,35.11,65.47,14.1,,0.66,5.91,129.97,1.85,,1856.74,436.76,0.64,0.11,,,,166.09,135.81,116.21,63.65,49.05,21.15,27.06,0.6,0.48,22.48,0.81,,67.26,19.63,79.28,22.15,105.8,81.06,,,,13.34,,16.29,24.43,213.07,88.41,6.7,28.14,,,,,125.35,9.75,,,32.58,103.05,570.07,4.63,8.93,24.43,1.85,6.23,42.95,14.86,13.38,,24.06,,0.63,649.85,,,10,40872750093.0,Packaged Software,Technology Services
TTE,2.55,31.68,3.6,12,4.3,50.2,84.5,89.3,142.78,29.7,27.29,6.03,,28.97,1.65,,0.37,0.53,59.3,1.1,50.19,93.26,39.94,1.3,0.51,,0.47,5.61,5.35,3.7,9.33,5.97,4.04,0.79,0.82,18.69,0.41,8.95,13.47,5.77,7.29,31.08,1.55,,65.59,27.53,8.73,,,8.31,,12.41,1.21,8.41,8.41,0.54,0.72,,,,,7.94,0.83,0.92,,,4.18,5.87,0.38,0.43,1.71,0.88,5.92,27.47,15.83,14.39,,7.39,,14.7,14.46,,,9,161488166828.70612,Integrated Oil,Energy Minerals
TTEC,,40.95,,9.9,12,,,,,7.8,37.47,24.19,,37.76,1.65,,0.29,0.09,4.78,1.93,,18.81,64.13,,4.11,,,12.13,,,,,,0.55,0.56,,0.15,,,2.5,4.25,62.88,41,,30.98,20.9,0.94,,,,,3.52,0.82,,,,0.1,,,,,,,0.09,,,,,,0.17,,1.93,,,,,,5.76,,,5.56,,,10,1299715224.0,Information Technology Services,Technology Services
TTEK,59.61,49.07,0.3,11,15.3,25.5,16.9,11.9,7.33,15.7,49.18,1.04,15.33,48.08,5.51,,0.17,0.2,48.08,1.21,,16.88,48.97,1.94,0.63,,0.17,0.46,29.11,25.12,38.7,,,2.95,2.69,3.44,0.41,6.97,2.76,0.48,32.1,22.27,17.86,4.17,35.75,16.39,10.21,,,5.72,,9.69,7.72,44.44,38.84,1.99,2.56,,1.24,1.54,,36.54,,1.88,,,34.52,42.47,1.65,2.32,,1.21,7.31,182.91,16.96,19.02,,9.44,,,66.78,,,10,8477232597.0,Engineering & Construction,Industrial Services
TTMI,33.5,77.29,1.5,3,,3.9,,,,3.2,80.61,,3.48,80.33,2.25,,0.62,0.46,25.26,2,41.79,68.5,61.71,3.52,0.66,,,,22.54,10.65,137.28,,,,1.31,4.44,0.45,0.95,0.87,,12.82,6.86,,,15.34,19.75,3.08,,,2.9,,6.49,1.67,38.3,19.01,,1.1,,,,,115.96,1.82,1.67,,,13.2,44.67,,0.94,4.01,1.7,2.06,15.04,5.23,4.5,,5.03,,,33.26,,,8,1349287169.0,Electronic Components,Electronic Technology
TTWO,4.87,81.34,,4.7,,,,,,2.6,88.09,,6.31,85.51,1.76,,0.27,0.21,179.18,0.85,,21.48,48.34,,0.71,,,,,,,,63.97,6.16,6.38,,0.44,,,,71.22,,,18.41,142.96,48.49,,,,,,,5.42,,,,5.67,,,,,,,1.23,,,,,,4.4,,0.85,,,,,,,,,,,,6,24270515215.0,Packaged Software,Technology Services
TUYA,,45.31,,,,,,,,8.9,42.78,,,43.41,6.47,,9.3,131.84,1.49,10.02,87.34,31.51,14.52,,0.01,,,,,,1.88,,,0.09,0.6,,0.92,28.47,8.11,,13.49,,50.06,18.39,2.25,47.48,,,,,,,0.83,,21.21,,3.23,,,,,11.24,0.9,,1.22,1.12,11.24,,,,0.83,9.69,,,,,,,,0.21,,,,,1008075638.3963202,Packaged Software,Technology Services
TV,2.09,42.12,0.2,17.8,,,3.8,,,,21.37,4.49,,35.55,1.29,,1.51,0.41,2.25,2.43,7.32,107.34,44.83,6.8,0.92,,0.01,4.45,16.94,5.62,23.76,20.18,3.81,1.39,1.17,5.9,0.44,5.24,17.39,4.45,86.34,3.1,,,4.22,33.5,0.4,,,,,4.35,0.21,0.13,0.13,,0.35,,,,,7.13,0.04,0.21,,,2.18,,,0.17,0.33,2.41,,6.62,2.24,,,2.93,,,2.92,,,8,1853793125.94,Major Telecommunications,Communications
TVTX,194.09,62.6,,,,,,,1595.25,,62.12,,160.48,61.79,,,1.46,0.69,19.12,1.71,352.07,989.1,38.79,,,,,,,,,,,5.13,7.92,,,,,,,,,52.89,21.16,95.21,,,,,,,,,,,7.28,,,,,,,1.18,,,,,,,,1.68,,,,,,,,0.19,,,,1,1026898700.0000002,Pharmaceuticals: Major,Health Technology
TWKS,16.58,62.04,1.3,18.4,,,,,,14,66.04,,52.23,62.41,2.24,,0.34,0.15,4.47,2.59,,1.89,53,,0.45,,,,,,,5.73,14.95,1.62,1.68,,0.59,,,,26.96,,,,6.08,29.59,,,,,,,1.98,,,,1.38,,,,,,,,,,,,,,,2.59,,,,,,,,4.07,,,,2,1407538351.0,Miscellaneous Commercial Services,Commercial Services
TWST,163.6,61.1,,13.2,,3.2,,8.3,,23.3,80.57,,4.96,68.01,8.07,,3.92,3.32,46.75,4.91,65.75,20.71,45.67,,0.18,,,,,,,,,,8.66,,0.77,,,,,,21.3,21.85,47.59,40.53,,,,,,,5.57,,,,9.14,,,,,,,,19.46,12.88,,,,,7,4.52,,,,,,,,0.29,,,,,1202449039.0,Biotechnology,Health Technology
TX,0.73,47.76,,19.5,,4.6,23.6,,10.92,26.3,43.38,9.47,,46.64,2.65,,0.96,1.6,34.24,2.92,119.72,51.61,54.01,1.22,0.2,,0.88,9.64,4.4,2.74,21.46,4.94,3.22,0.51,0.29,22.73,0.5,1.34,3.74,9.05,4.64,22.79,,3.86,44.28,17.81,9.48,,,0.42,,9.54,0.56,83.51,9.17,1.46,0.36,,0.44,1.32,,26.74,0.51,0.76,,,3.11,16.25,,0.26,0.62,1.67,0.33,9.78,6.09,0.64,,3.8,,,5.81,,,9,7958313430.0,Steel,Non-Energy Minerals
TXG,,42.02,,,,29.9,5.9,39.8,,21.4,43.01,,,43.47,3.82,,3.28,4.64,15.9,4.9,145.75,35.47,56.19,,0.12,,,,,,63.13,,,2.54,2.53,,0.77,3.98,1.3,,,,22.36,4.2,47.2,66.58,,,,,,,2.66,,,,2.99,,,,,75.91,,,10.55,5.09,48.7,,,,2.74,4.12,,,,,,,,0.43,,,,,5839207755.0,Biotechnology,Health Technology
TXN,39.35,59.91,0.4,23,10.5,8.4,4.5,,6.94,7.3,62.51,4.62,9.66,62,10.18,,2.37,0.6,213.67,4.31,229.02,41.76,41.85,1.92,0.84,,0.99,2.46,33.06,26.61,140.85,27.15,21.19,11.43,12.87,3.02,0.49,9.34,0.75,2.54,36.33,9.45,,,143.9,58.63,11.55,,,31.6,,34.99,11.29,39.71,40.59,4.56,12.48,,1.77,11.7,,133.62,5.32,1.67,,,31.41,54.77,5.62,3.26,15.37,3.14,14.67,42.54,20.07,29.21,,21.18,,0.82,32.62,,,10,147653476670.0,Semiconductors,Electronic Technology
TXRH,68.63,61.66,1.3,8.6,82.8,55.2,112.4,44,36.41,26.2,56.29,3.01,5.07,60.53,7.67,,0.3,0.23,195.08,0.49,3.36,11.52,5.72,1.3,0.64,,0.4,1.22,28.97,21.29,39.94,23.61,17.77,2.31,2.67,3.45,0.45,6.68,2.62,1.26,27.3,21.66,20.3,11.14,138.24,17.24,,,,7.65,,9.2,9.95,33.52,32.97,1.97,2.55,,1.82,1.53,,38.4,4.08,1.49,,,18.95,30.52,1.31,3.09,11.45,0.43,13.99,21.23,21.97,32.39,,14.48,,1.26,63.34,,,10,6756943625.0,Restaurants,Consumer Services
TXT,15.55,57.87,5.2,11.9,,28.2,45.4,29.5,28.78,10,75.44,0.09,,63.72,2.93,,0.31,0.38,87.61,1.83,131.73,34.78,38.3,2.37,0.52,,0.01,0.09,16.41,12.27,25.52,12.65,9.74,1.23,1.33,6.09,0.42,5.21,4.48,0.09,13.09,16.35,11.29,4.53,89.41,16.05,12.86,,,6.3,,8.28,2.34,19.2,15.94,8.39,1.22,,1.13,1.35,,23.31,1.58,1.23,,,15.21,24.88,1.4,1.13,3.5,0.82,5.33,23,9.33,12.66,,7.16,,6.69,22.52,,,10,15094959266.0,Aerospace & Defense,Electronic Technology
TYL,41.97,58.06,,12.3,,13.9,12.2,,,19.3,55.33,,22.62,57.59,10.31,,0.53,0.85,618.0,1.21,,45.09,109.14,1.44,0.2,,,,92.78,59.34,53.43,72.77,50.36,11.22,12.7,1.08,0.66,23.73,1.86,,57.05,15.06,16.57,10.21,444.51,43.89,32.72,,,11.39,,13.27,8.07,112.77,76.58,5.98,12.86,,2.91,2.21,,54.34,,1.34,,,48.95,70.74,5.55,3.58,,1.21,4.99,138.59,7.51,7.78,,5.32,,1.01,140.45,,,10,15795394164.999998,Data Processing Services,Technology Services
U,,45.91,,3.6,,26.1,,,,8.1,37.17,,,42.7,0.89,,1.6,0.63,19.97,2.41,,9.72,110.95,,0.7,,,,,,39.85,1433.62,21.66,5.01,4.54,,0.47,11.61,2.84,,,,27.89,,33.36,68.1,,,,,,,2.52,,,,3.87,,,,,34.09,,,,,28.27,,,,,2.41,,,,,,,,5.86,,,,,13927169234.0,Packaged Software,Technology Services
UA,13.71,54.58,2.9,4,,,,,37.84,1.4,52.28,,20.31,54.09,2.77,,0.45,0.4,8.74,2.18,138.09,75.91,49.49,12.74,0.67,,,,,45.46,,,35.83,0.93,0.88,,0.44,,,,31.41,,,,7.79,46.83,,,,,,,2.12,,12.85,,0.79,,,,,,1.32,0.45,,68.43,34.96,,,1.43,2.84,1.24,,,,,,,,4.27,51.38,,,6,3126583194.0,Apparel/Footwear,Consumer Non-Durables
UBER,67.39,37.55,,,,,,,114.58,41,23.21,,28.88,31.2,3.55,,0.84,0.72,71.35,1.41,,11.39,30.65,1.99,0.86,,,,27.44,24.15,26.07,27.23,20.8,3.04,3.67,3.64,0.31,14.2,3.97,,30.19,,142.94,16.33,59.15,39.28,4.78,,,10.49,,6.39,10.16,35.5,73.4,,3.6,,,,,25.53,9.48,,,,24.52,24.56,,18.76,27.23,1.41,10.85,171.84,18.33,37.44,,7.47,,0.14,,,,2,97108194080.0,Other Transportation,Transportation
UCTT,53.92,50.04,,12.8,,,,,,4.5,49.46,,,50.71,2.76,,0.89,0.48,36.32,2.75,86.33,47.01,36.18,4.23,0.78,,,,23.87,12.69,97.93,,6.75,0.81,1.01,4.19,0.44,1.03,1.25,,13.14,7.77,103.67,20.24,33.04,16.95,1.43,,,0.18,,3.53,1.91,454,32.14,3.46,0.82,,2.81,6.97,,79.82,2.44,1.22,,,19.55,71.92,,1.08,4.09,1.63,0.19,10.41,5.36,0.43,,1.89,,,37.83,,,7,1324842673.0,Industrial Machinery,Producer Manufacturing
UDMY,,58.64,,,,,,,,11.3,59.65,,,59.65,0.99,,0.89,29.48,8.6,1.26,,4.65,41.23,,0.06,,,,,,42.61,,,1.14,1.18,,0.32,2.77,1.72,,23.2,,291.88,5.97,12.78,61.15,,,,,,,6.42,,,,1.7,,,,,62.31,,,,13.29,36.92,,,,8.51,1.26,,,,,,,,11.37,,,,,1499354105.0,Packaged Software,Technology Services
UE,31.44,73.12,,6.3,42.8,26.8,,13.1,3.34,8.2,84.95,2.28,23.78,77.38,1.54,,0.6,0.04,23.68,2.05,77.56,,65.77,3.12,1.25,,1.4,2.84,12.44,8.83,27.58,,17.18,,10,8.04,0.39,36.14,5.44,2.88,58.75,14.78,14.36,2.66,17.56,67.42,1.32,,,59.23,,23.8,2.36,10.62,49.54,12.7,6.41,,,,16.97,17.63,2.37,1.1,,,17.63,,5.04,1.25,2.57,1.64,8.33,293.65,11.95,23.2,,3.39,,,23.68,,,10,1964581454.0,Real Estate Investment Trusts,Finance
UFPI,32.9,62.32,,26.8,30.1,24,26.4,46,25.55,11.4,75.34,3.18,15.93,66.85,8.46,,2.03,3.03,135.56,4.31,47.69,16.32,36.27,0.55,0.13,,0.18,0.94,12.56,10.1,14.2,,,0.61,1.12,7.96,0.75,7.91,6.45,0.96,18.5,26.01,,,74.35,19.11,42.19,,,6.7,,7.86,2.59,18.65,18.65,0.57,1.21,,0.61,0.49,,15.18,1.63,2.12,44.86,5.32,10.79,13.7,0.76,0.89,3.08,3.25,11,32.93,17,14.73,,15.24,,2.7,25.2,,,10,6328790641.0,Forest Products,Non-Energy Minerals
UFPT,119.17,65.64,,16.7,,40.1,50.4,13.6,19.41,29.9,80.65,,20.09,72.4,16.84,,0.32,0.35,343.79,3.13,86.22,29.39,54.51,0.65,0.16,,,,43.13,36.18,62.19,,,,6.37,2.32,0.73,10.31,1.63,,40.11,20.76,16.43,17.33,175.5,28.02,21.96,,,11.87,,15.23,8.51,53.55,52.12,2.46,6.35,,2.27,5.34,,61.68,6.79,4.03,,52.72,50.02,67.41,2.08,4.84,19.96,1.63,12.19,37.55,17.51,17.4,,15.08,,0.93,112.35,,,10,1248563809.0,Industrial Specialties,Process Industries
UGI,19.3,45.4,,0.5,3.9,,2.1,,,10.8,51.38,8.99,,45.37,1.36,,0.1,0.03,24.1,0.91,43.12,62.12,49.91,3.86,1.48,,0.46,6.22,9.54,6.62,26.57,12.25,8.48,1.97,1.61,10.48,0.31,6.06,8.64,6.22,8.03,13.06,2.09,2.57,29.74,53.2,3.2,,,9.13,,17.08,1.11,7.72,7.39,,0.69,,,,,11.54,1.16,0.64,,,4.01,9.71,,0.69,4.13,0.71,4.37,14.17,9.34,14.84,,6.71,,8.15,9.13,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGIC,,45.93,,0.5,3.9,,2.1,,,10.8,45.38,17.93,15.28,44.14,1.36,,0.1,0.03,57.78,0.91,43.12,62.12,49.91,3.86,1.48,,,12.55,9.54,6.62,26.57,,,,1.61,10.48,0.31,,8.7,12.55,8.16,13.06,2.09,2.57,0.0,53.2,3.2,,,9.13,,17.08,1.1,7.67,7.34,,0.69,,,,,11.46,1.16,0.64,,,3.98,9.65,,0.69,4.11,0.71,4.37,14.17,9.34,14.84,,6.71,,8.15,9.06,,,9,5117566538.0,Wholesale Distributors,Distribution Services
UGP,,43.84,22.7,45.4,46.6,35.1,56.8,4.1,221.28,19.1,40.75,6.23,,43.87,4.66,,0.41,0.27,3.55,1.55,12.47,14.62,12.87,2.08,1.06,,0.27,3.54,4.89,4.08,11.7,7.03,5.26,0.24,0.23,20.45,0.37,2.22,14.62,3.54,9.31,26.15,,1.74,2.85,7.85,2.8,,,2.2,,3.96,1.54,6.91,7.25,0.58,0.18,,,,,7.84,0.83,0.81,,,5.09,8.19,0.33,0.62,1.79,1.16,7.7,61.36,22.66,21.33,,13.97,,0.81,12.66,,,10,4256334029.51,Specialty Stores,Retail Trade
UHAL,42.77,54.12,1.3,15.5,,5.7,,,,7.4,53.59,,8.97,54.93,1.61,,0.8,0.21,73.84,1.2,71.72,366.5,14.22,3.76,0.91,,,,19.67,9.94,,,,3.2,3.19,5.08,0.37,,,,25.85,5.92,,,59.51,85.88,3.22,,,8.52,,15.43,1.85,32.53,27.27,1.99,2.56,,1.58,,,,1.52,1.26,,,9.66,,2.39,,1.85,1.11,2.49,6.72,5.2,6.65,,3.8,,,18.01,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHAL.B,38.51,44.54,1.3,15.5,,5.7,,,,7.4,36.5,0.3,2.09,42.39,1.61,,0.8,0.21,65.65,1.2,71.72,366.5,14.22,3.76,0.91,,0.07,0.3,19.71,9.95,,,,3.2,3.2,5.07,0.37,,,0.3,22.98,5.92,,,55.31,85.88,3.22,,,8.52,,15.43,1.85,28.92,24.24,1.77,2.58,,1.4,,,,1.52,1.26,,,9.68,,2.39,,1.85,1.11,2.49,6.72,5.2,6.65,,3.8,,,18.04,,,10,10713303014.0,Finance/Rental/Leasing,Finance
UHS,64.58,43,7.6,7.2,58.7,3.8,,,,14.7,48.56,0.88,20.35,43.93,2.58,,0.05,0.02,205.71,1.39,50.33,372.94,52.76,2.41,0.77,,0.05,0.38,12.26,8.89,19.77,11.6,8.15,1.13,1.22,8.16,0.46,6.21,6.95,0.38,11.47,11.95,23.47,7.28,184.19,89.78,7.75,,,6.66,,9.99,2.08,13.74,13.88,2.35,0.92,,1.04,1.29,,14.7,1.81,0.87,,,7.57,11.15,1.81,0.93,5.21,1.28,7.3,20.57,12.81,16.26,,9.85,,5.06,18.47,,,10,7838378461.000001,Hospital/Nursing Management,Health Services
UI,119.28,84.77,1.1,231.9,14.5,,,,,1.9,90.33,1.9,85.31,86.98,14.57,,0.44,0.17,338.82,3.22,191.77,29.91,32.73,1.46,7.97,,0.41,0.72,42.61,41.03,36.92,,,9.64,11.03,2.35,0.08,27.46,2.58,0.72,45.46,7.42,15.95,5.64,291.71,38.36,6.64,,,18.15,,25.88,215.81,58.52,58.52,8.48,10.61,,2.48,3.37,,38.68,24.33,1.56,,,37.83,43.3,10.35,4.27,225.88,1.59,26.89,59.26,49.98,,,39.63,,1.12,60.07,,,10,9666660723.000002,Telecommunications Equipment,Electronic Technology
UL,29.62,29.47,1.7,5.9,0.4,3.4,,,4.66,5.1,18.9,3.52,17.34,25.32,3.47,,0.24,0.22,57.46,0.77,58.87,114.29,40.52,2.33,1.43,,0.6,3.25,14.69,12.78,20.28,13.64,11.99,2.48,2.63,6.81,0.25,12.52,5.75,3.31,16.4,3.53,6.35,1.9,58.53,42.24,8.96,,,11.01,,17.35,6.49,20.19,18.76,,2.2,,,,,17.47,,,,,13.99,13.16,,,,0.56,8.51,99.79,20.43,34.46,,11.73,,4.19,19.29,,,10,127627240896.0664,Household/Personal Care,Consumer Non-Durables
