Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
IAC,,38.21,1.1,,,31.9,,,18.4,20.62,,,31.76,1.3,,1.92,0.82,45.12,2.7,,33.03,44.72,4.04,0.33,,,,62.09,8.84,47.4,45.69,12.34,1.16,1.05,1.61,0.59,2.21,2.4,,1251.11,,,,51.71,69.78,,,,,,,0.63,,,,0.93,,,,,42.62,,,,,16.96,63.72,,,1.6,2.7,,15.37,0.75,,,,,3.1,,,,6,4537791340.0,Internet Software/Services,Technology Services
IAG,60.89,43.99,,,,,,,,30.23,,65.56,38.72,0.75,,0.42,0.31,3.71,0.91,100.35,117.68,,2.44,0.42,,,,18.53,7.26,,,,1.95,2.6,5.4,0.49,,,,18.74,15.25,105.16,26.72,3.28,17,,,,12.41,,9.01,0.83,13.84,26.5,,1.72,,,,,,1,1.17,,,8.98,,,,0.83,0.55,3.06,4.61,3.94,6.16,,1.95,,,,,,4,1231616032.6492753,Precious Metals,Non-Energy Minerals
IART,,23.02,2.5,4.2,,,,,6,5.94,,,15.14,1.45,,0.9,0.15,22.34,3.39,205.08,51.66,59.95,9.35,1.31,,,,41.55,16.65,60.78,13.38,12.27,2.18,2.28,2.41,0.38,3.76,3.4,,253.86,13.13,42.89,5.27,57.98,56.02,1.08,,,1.51,,4.06,1.13,77.03,7.89,0.97,1.09,,0.25,0.99,,29.66,,0.36,,,12.32,76.5,1.38,0.66,,2.1,0.61,8.77,2.42,1.48,,1.67,,,19.43,,,9,3226033929.0,Medical Specialties,Health Technology
IAS,,64.48,,25.5,,4.8,,49.5,17.8,70.51,,,66.58,6.33,,1.15,0.58,10.98,3.76,,29.54,55.31,1.22,0.13,,,,233.97,28.82,28,,,3.5,3.9,0.43,0.83,14.88,4.05,,59.03,,104.01,13.39,15.38,78.5,4.84,,,0.57,,8.8,1.86,1098,457.5,,3.59,,,,,25.98,21.53,,,52.29,17.69,,,,26.78,3.76,0.25,58.14,3.68,0.31,,0.39,,4.37,,,,2,1956560484.0,Packaged Software,Technology Services
IBKR,38.84,30.12,,15.9,,46.9,32.2,,34.8,13.25,0.52,30.42,23.21,0.31,,0.03,356.18,108.65,1,,37859.85,2018.35,,,,0.09,0.52,1.13,1.12,1.17,2.52,2.46,1.72,0.96,88.5,0.03,82.38,60.29,0.93,16.18,66.98,7.76,,133.35,88.78,1.87,,,7.9,,84.9,3,17.25,16.79,0.93,1.39,,0.49,0.05,,1.63,1.5,0.79,,,1.62,2.48,0.93,0.16,3,1,0.53,,51.53,19.14,,25.05,,16.41,38.8,,,10,38859295883.0,Investment Banks/Brokers,Finance
IBM,22.03,63.71,,2.2,0.6,10.6,3.5,,2.9,50.37,3.85,,60.92,3.3,,0.46,0.23,183.31,1.12,17.35,49.12,35.15,3.95,2.49,,0.65,3.63,20.79,14.56,18.22,19.77,14.38,3.49,3.53,4.81,0.18,19.39,7.16,3.64,20.39,0.61,5.59,3.84,147.34,56.1,5.75,,,13.52,,15.46,7.03,20.21,18.01,,2.75,,,,,14.08,,1.5,,,12.36,14.14,,1.35,,1.08,6.31,123.77,10.42,36.62,,7.35,,2.18,17.83,,,10,132997803878.00002,Information Technology Services,Technology Services
IBP,29.51,47.22,1.4,29.9,,27.8,38.1,25.7,20.8,28.11,0.6,2.69,41.18,5.92,,1.08,0.39,223.01,3.08,32.26,29.23,54.46,1.9,1.42,,0.14,0.6,18.71,14.04,24.6,21.71,12.46,2.4,2.54,5.34,0.34,10.05,4.49,0.6,22.45,22.69,19.61,8.35,148.48,34.07,10.31,,,8.89,,13.56,9.19,25.23,22.92,0.76,2.24,,0.67,0.65,,22.37,16.17,1.53,,,17.24,20.64,0.84,2.13,278.76,2.59,13,61.3,23.72,39.39,,19.6,,0.34,56.03,,,10,3623768065.0,Engineering & Construction,Industrial Services
ICE,23.5,64.58,,8.9,11.9,7.6,8.4,6.7,5.7,47.05,2.02,11.08,60.05,0.81,,0.01,0.04,148.78,0.99,,76.86,49.33,4.1,0.83,,0.3,1.16,27.61,20.54,32.03,25.87,19.05,11.72,10.48,3.62,0.19,31,3.92,1.2,31.21,10.32,9.79,,123.42,57.22,4.48,,,21.43,,38.66,3.19,34.2,26.15,3.27,7.88,,1.22,1.11,,25.3,,1.12,,,21.57,29.91,3.7,1.5,,0.99,1.7,138.83,7.88,9.04,,2.48,,,34.2,,,10,66099421495.99998,Investment Banks/Brokers,Finance
ICFI,4.99,73.73,0.1,7.2,,17.6,15.9,,9.5,87.68,0.36,,80.46,3.57,,0.01,0.01,152.9,1.19,,34.64,38.89,2.96,0.68,,0.08,0.36,24.57,17.56,22.22,,16.17,1.76,1.84,4.07,0.47,8.23,4.81,0.36,27.75,15.23,,,129.37,36.22,4.22,,,4.98,,7.66,3.04,31.08,22.39,2.2,1.43,,1.2,1.35,,21.1,,1.4,,,15.86,19.48,2.05,1.35,,1.19,4.84,75.57,9.62,10.88,,7.13,,6.66,39.71,,,10,2347695284.0,Miscellaneous Commercial Services,Commercial Services
ICL,,27.27,,13.4,59.1,37.7,89.9,65.6,14,9.25,18.57,,19.95,2.3,,0.2,0.19,3.84,1.6,140.36,68.82,74.49,1.78,0.44,,0.65,5.49,8.66,5.25,10.06,,,,1.04,11.55,0.5,10.27,14.11,4.76,12.39,31.65,,,5.87,32.97,7.12,,,6.68,,13.3,0.9,10.38,9.14,0.81,0.73,,,,,7.08,0.67,0.7,,,3.49,4.81,0.38,0.49,1.06,0.93,4.1,11.13,9.39,8.35,,7.26,,8.56,6.86,,,9,7285168352.073617,Chemicals: Agricultural,Process Industries
ICLR,26.61,43.43,,47.3,,28.6,8.7,7.6,23.2,30.79,,20.69,39.18,3.11,,0.18,0.14,310.42,1.31,,5.76,77.38,2.21,0.37,,,,28.6,18.11,24.82,20.8,16.67,3.44,3.52,3.5,0.57,14.19,4.6,,33.21,22.93,30.56,6.8,275.51,29.67,4.14,,,8.58,,13.5,2.68,36.19,22.21,1.23,3.13,,0.95,0.8,,21.82,,1.04,,,19.43,24.81,1.04,1.56,,1.31,4.2,206.49,7.22,7.76,,6.45,,3.37,49.21,,,10,21441486365.0,Miscellaneous Commercial Services,Commercial Services
ICUI,,56.04,,7.2,,7.1,,,16.8,49,,36.22,53.78,1.81,,0.55,0.15,119.68,2.61,176.52,38.57,24.91,7.28,0.82,,,,1409,19.45,60.14,,21.36,1.98,2,0.07,0.48,3.32,2.57,,25.25,9.23,,2.03,185.76,32.48,0.32,,,,,1.5,1.41,,30.09,2.47,1.29,,2.41,3.1,,38.72,,0.35,,,16.96,,4.01,1.26,,1.09,,0.26,0.08,,,0.51,,0.46,46.57,,,8,3089391357.0,Medical Specialties,Health Technology
IDA,,79.54,,4.2,5.6,4.4,1.5,,9.2,89.85,4.34,2.75,84.85,1.35,,0.32,0.06,100.69,1.55,40.34,56.54,24.17,4.46,0.88,,0.79,3.26,20.89,13.64,,19.96,13.09,4.63,4.59,4.79,0.37,,,3.3,18.62,2.04,12.17,4.66,119.84,17.5,2.41,,,15.04,,16.98,1.68,20.22,24.46,6.99,2.82,,1.96,,,,1.3,0.84,,,9.94,118.28,,2.68,1.68,1.17,3.29,7.26,5.36,9.27,,3.77,,,18.37,,,10,4988593387.0,Electric Utilities,Utilities
IDCC,40.2,81.74,6,,11.4,37.1,74.3,15.6,19.2,89.4,1.13,16.98,85.03,3.94,,1.09,1.57,135.64,1.34,,22.61,85.26,1.87,1,,0.22,1.16,11.79,9.13,12.42,,7.94,4.22,5.02,8.48,0.35,33.19,7.24,1.16,18.58,23.4,,,113.44,74.68,4.62,,,31.19,,33.74,5.53,19.95,19.95,0.83,6.17,,,,,15.36,3.22,1.22,,105.15,12.98,13.71,0.8,1.56,11.7,1.34,10.68,923.72,21.73,31.7,,17.25,,5.67,29.49,,,10,2170663125.0,Telecommunications Equipment,Electronic Technology
IDXX,,40.91,1,34.2,,16.7,14.8,13.9,11.8,34.42,,,39.23,17.39,,0.42,0.37,455.08,1.57,95.92,27.83,45.57,0.86,0.68,,,,35.01,31.72,49.44,33.31,29.7,9.94,10.58,2.86,0.47,21.39,2.12,,41.18,19.19,12.45,9.07,558.34,60.14,30.68,,,23.26,,29.95,24.04,44.05,43.84,2.45,10.27,,1.27,1.5,,47.94,8.39,1.09,,,41.45,51.77,2.45,4.45,36.09,1.16,28.17,91.93,53.33,68.93,,36.94,,1.47,73.05,,,10,37412861190.00001,Medical Specialties,Health Technology
IDYA,55.94,48.07,,12.5,,,,,,26.14,,,41.94,76.85,,28,290.31,36.98,28.42,,,34.67,,,,,,,,,,,296.43,172.07,,0.97,,,,,,,50.3,4.39,,,,,,,,2.96,,,,143.95,,,,,,,,4.11,4.05,,,,11.07,2.96,28.42,,,,,,,,,,,,,1679002878.0,Pharmaceuticals: Major,Health Technology
IE,,35.25,,90.4,,,,,,22.58,,31.54,30.02,2.83,,3.8,1.84,7.23,4.89,643.49,2210.69,293.1,,0.25,,,,,,,,,1191.94,265.71,,0.72,,,,,,32.83,11.9,0.0,19.03,,,,,,,2.62,,,,219.07,,,,,,,,45.19,13.9,,,,,2.62,4.76,,,,,,,,,,,,,1390862687.0,Other Metals/Minerals,Non-Energy Minerals
IESC,109.59,55.78,0.9,17.8,,46.7,22.1,25,27.3,61.54,,63.04,57.44,7.56,,0.24,2.78,150.55,1.83,18.99,25.17,63.38,0.15,0.07,,,,13.83,12.12,24.16,,,,1.2,7.23,0.49,5.86,4.27,,,21.82,,,72.68,21.9,167.9,,,5.99,,8.59,5.69,22.66,22.94,0.64,1.2,,0.67,0.7,,23.95,2.82,2.65,,13.24,20.15,25.16,0.92,2.66,7.77,1.59,15.69,75.69,38.42,33.72,,25.36,,1.85,55.84,,,9,1369392807.9999998,Engineering & Construction,Industrial Services
IEX,,37.87,0.1,11.8,8,17.5,16.6,6.8,11.9,23.62,2.02,,33.39,6.1,,1.47,0.53,192.21,3.41,90.41,37.08,49.2,1.41,0.36,,0.32,1.37,19.56,16.3,23.92,20.21,16.53,4.59,4.74,5.11,0.62,20.07,4.41,1.43,26.73,15.32,6.37,4.91,221.38,44.22,16.2,,,18.19,,21.73,3.99,25.29,24,2.45,4.58,,1.34,1.6,,22.71,,0.96,,,20.33,20.13,2.08,1.62,,2.52,9.99,81.3,14.61,16.6,,11.28,,2.36,30.46,,,10,16196900413.999998,Industrial Machinery,Producer Manufacturing
IFF,18.37,45.64,,,2.1,,,,0.3,27.94,2.95,18.85,40.35,1.04,,0.19,0.07,94.61,1.68,133.95,60.05,59.94,,0.77,,1.68,2.58,,,36.12,26.99,17.09,3.14,3.07,,0.47,8.5,3.99,1.69,72.89,,51.34,,92.87,32.96,1.7,,,,,5.29,1.69,,56.22,,2.11,,,,,25.03,,0.73,,,17.14,,,1.5,,1,,,,,,2.07,,6.33,46.38,,,8,17625193448.0,Food: Specialty/Candy,Consumer Non-Durables
