Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AGL,,49.75,,,,,,,49.4,56.72,,,50.09,2.17,0.27,8.74,6.29,1.33,,94.58,95.84,,0.07,,,,,,,,,0.35,0.45,,0.3,,,,,,,27.87,54.98,1.41,,,,,,3.74,,,,0.53,,,,,,,,,6.29,,,,,4.37,1.33,,,,,,,,7.92,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,,47.58,,1.1,,,4.2,,1.7,60.93,4.97,7.37,52.35,0.61,0.02,0.01,35.52,0.58,32.22,112.77,67.74,5.35,0.66,,0.76,4.95,21.56,10.85,,22.21,11.04,3.18,3.24,4.64,0.44,,,4.95,15.58,,9.58,2.98,46.04,35.64,2.44,,10.8,,12.98,0.69,15.38,15.38,,1.67,,,,,,0.75,,,,15.86,,,4.23,0.83,0.5,2.08,3.8,3.26,4.55,,2.42,,,12.04,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,,59.63,3.3,13.7,,38.8,25.1,37.8,20.3,75.36,3.41,,67.81,1.65,0.52,0.15,9.69,2.87,221.52,57.52,29.18,1.64,0.87,,0.18,3.41,4.63,2.8,10.68,,,,1.56,21.6,0.43,14.6,19.01,3.41,,27.94,,,11.12,31.48,1.86,,19.18,,16.48,0.73,4.11,5.35,0.18,0.8,,0.14,0.14,,5.59,0.42,0.72,,,2.39,3.1,0.27,0.49,0.75,1.16,7.82,17.45,16.39,20.21,,5.97,,6.72,19.38,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.92,,15.9,,,21.1,,3.7,41.6,,67.89,47.79,1.19,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,5.52,1.45,,,,1.17,,,,,16.53,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,30.32,61.49,,37.4,,,,9,14.8,58.86,,21.61,61.63,16.85,1.62,6.06,106.99,2.11,29.03,37.96,47.5,0.85,0.1,,,,119.81,97.42,68.5,,,9.9,11.55,0.83,0.68,16.87,1.37,,,,,23.05,82.13,60.75,,,36.3,,6.65,12.37,33.81,97.13,,12.06,,,,,73.87,8.22,3.89,94.55,38.99,60.97,94.14,,7.39,15.67,2.06,29.79,63.26,11,47.35,,36.52,,,,,,3,1743842454.0,Packaged Software,Technology Services
AHCO,,55.7,,40.6,,,,,5.8,76.28,,66.23,61.45,0.39,0.16,0.03,10.61,1.33,15.7,31.2,43.01,,1.6,,,,,,68.75,12.53,5.37,1.1,1.13,,0.33,1.64,3.77,,15.8,,73.76,,20.91,15.37,2.01,,,,8.13,0.97,,21.7,,0.4,,,,,25.7,,,,,3.5,,,0.81,,1.11,,,,,,5.62,,1.51,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,,63.87,,0.3,20.8,2.7,,,13.8,84.14,6.6,,72.01,0.56,0.16,0.03,11.72,1.23,,96.61,72.06,8.41,2.72,,395,6.84,28.7,13.23,19.27,,,,3.41,3.48,0.22,17.69,16.12,7.03,64.8,22.01,118.42,,22.21,27.08,1.19,,2.46,,10.52,1.96,5860,,,1.07,,,,12.74,6.06,,0.62,,,6.06,,,0.44,2.66,1.23,0.71,79.68,3.95,2.91,,2.91,,,20.56,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AI,,58.13,,,,,19.5,,,62.41,,20.64,59.36,12.48,7.33,232.6,29.68,8.84,,59.94,165.43,,,,,,,,,,35.58,6.43,9.57,,0.84,,,,,,,20.86,27.65,57.49,,,,,,4.2,,,,11.38,,,,,,,,6.27,4.96,,,,,4.2,8.84,,,,,,,,0.01,,,,,3138240623.0,Packaged Software,Technology Services
AIN,,57.7,1.2,6.9,9.5,5.3,0.2,,9.7,76.73,1.67,,64.88,4.18,0.59,0.29,87.59,3.99,79.03,36.55,76.14,1.68,0.45,,0.29,1.16,16.72,11.51,38.12,,,,2.53,5.98,0.54,6.63,2.89,1.17,,2.97,8.9,,110.27,36.33,8.31,,9.36,,14.1,2.83,24.6,24.95,13.13,2.31,,1.36,3.01,,34.68,2.02,0.98,,190.41,15.72,25.45,,1.75,3.67,3.2,6.32,22.63,11.61,12,,8.64,,1.06,28.53,,,10,2822970018.0,Textiles,Process Industries
AIR,15.98,61.07,0.2,7,,24.5,52.8,53,,70.6,,12.69,64.11,4.23,0.16,0.2,74.19,2.9,125.28,39.88,34.07,2.53,0.3,,,,27.71,20.94,82.1,,,1.05,1.3,3.61,0.58,1.58,1.34,,17.15,9.08,23.6,13.35,62.48,19.1,4.59,,2.73,,6.03,2.25,43.64,38.56,10.15,1.18,,,,,75.08,2.2,1.59,,6.79,40.81,,4.94,2.11,2.83,1.33,3.2,13.24,6.88,5.38,,7.38,,,57.96,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIRC,10.44,77.48,0.9,22.8,,28.3,39.4,,,87.32,4,11.62,81.86,1.18,0.16,0.03,39.08,0.2,,,,2.91,1.47,,0.42,4.61,10.81,7.75,44.82,54.22,18.61,11.2,11.11,9.25,0.37,24.8,3.52,4.61,,4.14,,1.82,42.51,66.65,1.4,,79.6,,22.44,2.49,9.17,,,7.2,,,,20.06,28.99,,1.09,,,16.17,8.06,,1.97,2.53,0.2,10.09,686.42,14.37,28.57,,2.81,,9.75,10.55,,,9,4879609414.0,Real Estate Investment Trusts,Finance
AIU,,51.68,,,,,,,,55.52,,,53.72,,1.05,1.17,0.48,1.05,,,,7.19,21.52,,,,1.32,1.32,1.42,,,,0.59,75.76,0.04,41.19,36.03,,,,,,0.0,47.56,3.56,,2141.78,,41.94,8.03,0.03,2.02,,0.7,,,,,1.47,0.83,,8.03,8.03,1.47,0.03,,0.08,8.03,1.05,899.45,54158.49,,,,4.12,,,,,,6,18188215749.0,Miscellaneous Commercial Services,Commercial Services
AIV,,67,1.9,,,,,,8.5,79.92,,2.94,72.63,0.34,0.93,0.09,8.49,1.66,,,10.05,,3.88,,,,,,,,,,12.55,,0.16,,,,,,,,8.77,59.9,0.25,,,,5.45,3.54,,,,6.34,,,,25.17,,,,,,18.15,,,,3.69,1.66,,,,,,0.5,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AJG,20.47,68.14,,15.9,6.9,5.9,22.9,,8.5,83.72,1.14,10.26,73.2,1.12,0.04,0.2,271.05,1.05,,1111.1,130.21,3.57,0.76,,0.24,0.85,39.37,27.25,29.96,19.04,18.1,5.72,6.2,2.54,0.19,20.7,3.71,0.89,26.67,15.06,13.17,10.59,231.21,42.18,6.21,,10.27,,18.76,5.24,54.87,29.37,2.33,5.63,,1.2,1.24,,27.23,,2.6,,,25.02,32.77,2.37,2.48,,1.05,2.06,82.64,8.59,10.34,,3.11,,,63.03,,,10,49596549950.00001,Insurance Brokers/Services,Finance
AKAM,,63.98,2.4,5.2,,4.3,5.9,10.8,8.2,83.67,,,74.28,2.85,2.07,0.37,95.16,3.25,,38.88,47.94,3.44,0.99,,,,23.38,12.97,21.94,24.24,11.06,4.29,4.44,4.28,0.47,20.22,5.42,,14.97,11.77,7.09,6.96,113.3,60.23,30.17,,16.12,,17.88,3.13,23.67,14.75,1.48,3.82,,0.77,1.1,,18.86,2.73,0.77,,,10.07,29.63,1.98,1.24,11.38,3.25,6.81,26.34,8.82,14.22,,7.86,,,31.09,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,14.13,54.68,,3,22.5,14.1,16.4,,17.4,62.79,10.84,19.47,57.14,2.53,0.6,0.34,14.65,1.6,55.4,77.57,28.61,3.01,0.96,,0.57,5.51,7.56,7.56,18.72,6.56,4.93,0.9,0.99,13.23,0.36,6.01,8.1,5.51,,16.33,7.55,5.61,11.26,39.07,5.97,,7.67,,13.58,1.88,9.07,8.47,1.02,0.8,,0.71,0.96,,12.84,1.87,0.83,,,5.79,24.57,1.04,0.64,8.93,1.18,7.08,40.76,16.14,21.94,,11.8,,8.85,13.44,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKRO,,63.24,,8.8,,,,,,77.81,,8.24,67.93,,29.86,,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,2.11,2.09,,,,,2.09,30.12,,,,,,,,,,,,,2904657802.0,Pharmaceuticals: Major,Health Technology
AL,6.56,54.9,0.8,6.5,9.9,9.3,1.9,,10.9,60.35,3.17,15.62,57.43,0.46,0.43,0.03,47.78,0.43,,240.44,,10.41,2.69,,0.18,1.73,30.93,12.97,,13.46,7.65,7.13,8.95,3.23,0.23,,,1.75,,,7.63,6.89,48.23,34.69,13.27,,21.89,,26.47,0.74,9.63,10.71,6.69,1.97,,0.93,,,,0.59,0.77,,,3,,,,0.74,0.43,1.98,2.9,2.73,8.49,,1.97,,,10.69,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALB,,43.57,,26.2,1.3,1.9,54.1,,40.7,52.88,1.92,,47.35,1.98,1,0.58,97.87,2.84,123.63,71.14,51.83,,0.31,,0.14,1.64,,,,,12.68,2.63,1.81,,0.61,,,1.64,53.43,15.29,,,363.04,,,,4.02,,,1.24,35.59,8.27,2.51,1.37,,,,,,0.75,0.43,,,16.4,,,2.13,1.55,1.91,1.82,,,3.38,,,,,13.9,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,9.59,58.1,,1.9,,24.6,36.9,26.2,9.9,70.36,0.29,15.25,61.41,3.67,0.5,0.22,91.74,2.51,197.25,69.24,69.82,3.54,0.24,,0.08,0.29,42.28,33.57,246.68,39.4,20.69,4.83,5.04,2.37,0.7,2.07,0.44,0.29,29.65,,14.82,7.39,83.48,55.69,6.1,,10.89,,11.93,2.18,43.48,32.53,3.46,4.9,,,,,234.03,4.71,,,,135.74,119.21,,2.44,15.24,1.49,3.57,16.61,4.25,5.09,,4.63,,0.09,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALEX,,65.95,,,37.5,3,54.7,2.1,3,83.13,5.11,,72.89,0.71,0.1,0.03,17.39,0.3,,17.78,7.05,4.01,0.46,,1.16,5.11,21.9,14.86,30.69,,15.2,9.71,7.71,4.57,0.62,25.13,4.37,5.13,25.56,,,,18.22,50.75,3.03,,20.25,,35.71,1.25,28.51,22.82,0.79,5.62,,,,14.59,22.47,1.13,1.32,,,15.96,183.21,,1.27,1.27,0.3,2.58,145.65,4.96,4.38,,4.69,,6.29,37,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,,47,,13.2,19.2,20.9,32.5,,12.8,69.52,1.09,,55.12,5.12,0.57,0.38,172.92,4.29,108.89,31.04,80.36,1.3,0.34,,0.08,0.55,11.41,9.13,23.69,,,,1.33,8.76,0.63,5.62,4.62,0.59,,18.96,,,194.72,26.58,7.47,,7.92,,11.5,2.17,15.38,15.38,1.03,1.24,,0.8,1.88,,21.68,1.55,1.05,,5.88,15.84,19.72,0.96,1.41,3.53,2.49,9.28,25.94,16.01,15.11,,13.24,,2.76,24.99,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,61.58,,23.7,,70.5,43.2,,17.2,64.89,,12.85,64.8,11.04,1.8,0.77,31.43,4.85,127.05,39.64,41.69,0.99,0.24,,,,29.83,22.14,107.69,19.35,16.14,7.86,5.84,3.35,0.74,5.43,0.93,,78.37,,,,34.68,54.75,19.46,,14.55,,19.96,5.37,40.19,25.98,1.35,5.95,,,,,109.69,3.28,,,35.31,34.3,125.62,1.21,,9.33,3.48,11.23,39.11,16.84,14.26,,17.61,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,,57.52,1.6,5.6,,19.8,,7.4,17.4,83.56,,,67.94,6.49,0.44,7.11,242.41,1.23,93.25,35.54,84.83,0.16,0.03,,,,27.36,22.69,37.7,23.03,19.95,4.49,4.73,3.65,0.61,12.55,2.69,,25.56,16.19,13.99,9.07,338.04,70.06,,,11.8,,17.29,4.86,39.98,27.2,2.18,4.71,,0.87,1.65,,37.88,2.64,0.61,,218.6,30.23,89.79,2,1.81,5.74,1.09,7.55,48.5,16.7,12.62,,9.29,,,32.75,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,46.15,,19.5,19.7,,25.8,,31,60.2,4.83,,49.89,1.06,0.61,0.35,49.71,0.76,6.37,10.95,8.47,5.56,1.78,,0.34,4.83,12.82,5.77,,,,0.9,0.97,7.8,0.27,,,4.83,13.07,,,9.18,118.39,18.02,1.74,,2.41,,7.35,0.69,15.73,9.31,,0.35,,,,,,0.53,0.22,,,2.29,,,0.82,0.69,0.74,1.25,5.6,5.14,4.56,,2.97,,,5.79,,,9,1561179126.0,Airlines,Transportation
ALIT,,40.81,,79.1,,,,13,4.5,52.39,,,43.77,0.64,0.11,0.09,7.17,1.57,,67.19,70.3,23.89,0.65,,,,,53.18,24.87,15.55,10.22,1.87,2.08,,0.42,8.38,6.78,,9.52,,12.99,3.94,8.69,33.94,0.16,,,,0.64,0.87,,10.54,,1.12,,,,,13.4,,,,,8.52,,,,,1.57,,,,,,0.19,,2.69,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,,34.54,,10.7,,,,2.3,41,35.57,,18.03,33,1.35,0.47,0.6,38.41,0.65,4.72,8.82,12.55,4.16,0.96,,,,14.24,6.91,,7.32,4.27,0.58,0.61,7.02,0.27,,,,8.39,1.76,18.29,5.88,56.73,18.14,8.11,,2.34,,7.91,1.21,20.54,9.12,,0.46,,,,,,1,0.42,,,4.4,,,1,2.48,0.63,1.66,4.83,4.52,6.18,,3.95,,2.35,10.52,,,9,5021548560.999999,Airlines,Transportation
ALKS,,38.8,,2.4,,,,101.1,14.4,29.68,,,34.52,4.09,1.62,2.01,23.57,3.2,273.94,101.22,62.88,0.61,0.3,,,,6.61,5.91,9.06,9.09,8.44,2.49,2.07,15.13,0.59,22.84,9.89,,10.31,,4.02,,32.2,85.31,21.29,,25.17,,29.25,3.18,9.31,12.4,,2.33,,,,,10.21,1.37,0.55,,6.66,9.06,14.62,,2.36,3.4,2.77,20.4,107.56,32.98,35.61,,61.8,,0.46,,,,1,4930138503.0,Pharmaceuticals: Major,Health Technology
ALKT,55.42,68.15,,,,6.2,,19.5,27.8,71.19,,8.88,71.67,22.82,2.35,4.52,30.75,3.92,,13.97,34.74,,0.06,,,,,,,,,,10.31,,0.81,,,,,,,,23.94,55.53,,,,,,9.29,,,,10.69,,,,,,,,236.54,42.12,,,,,21.35,3.92,,,,,,,,1.13,,,,,1635813314.0,Packaged Software,Technology Services
ALLE,,57.75,1.4,18.3,12,20.2,9.9,7,12.2,79.03,3.17,0.18,65.65,4.16,0.38,0.2,122.93,1.31,82.72,46.36,43.71,2.44,1.49,,0.29,1.51,16.93,14.63,24.51,14.93,13.74,3.24,3.34,5.91,0.32,13.63,4.59,1.56,16.46,14.04,10.77,3.54,131.53,43.68,7.76,,14.93,,19.8,7.96,20.05,19.25,2.41,2.9,,0.72,1.08,,21.34,,0.94,,,18.06,18.75,1.91,1.72,,0.87,12.83,112.3,21.04,44.45,,18.98,,3.01,28.07,,,10,9276591909.999998,Building Products,Producer Manufacturing
ALNY,,89.86,,,,34.2,28.3,,50.6,94.36,,,92.14,3.31,2.52,1.82,260.6,3.17,116.08,74.81,51.55,,,,,,,,250,,,17.07,15.95,,,6.38,0.39,,,,,19.6,354.6,83.95,,,,,,,,,,16.61,,,,,290.44,,0.2,,,188.64,,,,,3.07,,,,,,,,,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,16.44,66.14,,13.5,,4.1,,11.7,10,87.81,,0.96,76.19,4.56,4.13,1.42,65.73,5.51,119.25,56.26,50.43,3.33,0.72,,,,27.23,19.68,17.85,,,3.37,3.48,3.67,0.49,19.49,5.29,,30.14,15.77,16.57,4.93,69.14,63.64,22.86,,10.08,,8.57,4.52,38.66,38.66,1.99,4.01,,1.36,0.66,,20.66,3.37,,,13.78,19.05,32,2.83,2.44,6.59,5.03,6.37,61.8,9.19,13.45,,9.75,,0.93,505.62,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,28.11,59.84,7.9,27.7,10.6,26.2,41.4,22.8,22.3,71.69,1.96,30.35,64.32,2.34,1.06,0.23,77.47,2.51,62.69,52.25,44.87,2.25,1.79,,0.13,1.23,9.34,8.05,13.23,9.11,7.79,2.78,2.8,10.71,0.27,21.15,9.62,1.28,10.02,15.57,12.97,4.91,60.06,47.84,8.88,,21.8,,29.94,5.05,10.34,10.34,1.4,2.25,,0.33,0.66,,10.59,,0.99,,,9.01,11.39,1.19,0.78,,1.95,13.57,98.13,20.78,57.9,,18.36,,5.74,17.69,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,29.75,61.56,,19.3,,12,5.2,58.3,5.8,64.35,,15.36,61.9,8.81,1.88,1.65,100.25,2.46,,19.09,81.28,4.59,0.44,,,,230.36,108.68,61.56,,56.74,12.21,12.95,0.43,0.55,21.03,1.57,,78.05,,,9.12,71.29,80.64,2.59,,1.55,,2.58,10.91,835.42,342.15,,13.2,,,,,64.48,23.31,,,73.18,59.25,156.57,,7.81,35.8,2.46,0.74,49.64,3.53,1.44,,0.57,,,,,,3,5314548089.0,Packaged Software,Technology Services
ALV,23.1,44.34,1.8,3.9,62.5,14.8,37.5,,13,61.2,3.1,9.29,49.81,2.9,0.16,0.25,109.65,1.1,41.26,77.25,74.85,2,0.95,,0.3,2.46,13.48,9.03,18.02,9.26,6.87,0.96,0.99,7.42,0.29,5.48,6.62,2.48,11.71,8.39,19.37,5.48,112.94,17.8,7.57,,5.1,,7.14,3.67,17.11,12.31,10.26,0.87,,,,,16,2.16,1.04,,,8.03,11.37,2.27,2.15,8.52,0.82,6.62,33.3,17.69,21.38,,12.1,,6.6,19.3,,,10,8286669090.0,Auto Parts: OEM,Producer Manufacturing
ALVO,68,28.54,,0.6,,,,,13.8,23.21,,15.6,24.67,,0.26,0.06,12.15,1.18,207.73,132.43,97.93,,,,,,,,,,,,41.2,,,,,,,,,,0.0,,,,,,,,,,,27.25,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,17.02,58.31,,5.4,,24.4,7.4,11.7,4.1,59.06,8.02,,59.19,1.88,11.18,0.48,224.62,14.2,,,200.14,5.3,4.75,,1.43,8.02,10.12,8.32,16.31,,,,7.35,9.88,0.17,45.07,9.17,8.02,,18.07,,,267.53,,1.45,,45.97,,38.79,4.98,10.73,17.8,3.3,4.94,,,,12.81,10.95,1.99,0.64,,,10.95,,1.99,1.01,4.98,14.2,7.65,163.51,12.52,44.47,,10.73,,7.86,13.03,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,23.19,55.35,,,,83.5,3,2,4.3,55.68,8.85,19.17,55.29,1.83,0.24,0.01,14.85,1.25,,19.98,30.76,3.35,1.48,,1.13,6.05,13.88,10.82,16.46,11.12,9.57,9.42,9.05,7.2,0.37,55,8.71,6.05,16.17,,14.9,2.45,12.32,63.09,2.95,,34.38,,56.2,3.31,18.8,18.56,,6.31,,,,,11.43,2.49,,,,8.81,14.48,,1.33,7.5,1.25,6.76,19.56,13.06,18.05,,8.39,,6.22,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,71.11,54.32,3,19.3,10.5,24.6,24.5,34.9,19,41.86,0.97,57.12,50.18,12.94,1.1,1.26,243.4,2.8,150.24,37.82,69.94,0.67,0.33,,0.16,0.55,23.28,22.1,29.12,22.27,21.15,6.6,7.48,4.3,0.57,25.68,3.38,0.65,25.74,22.3,11.52,7.76,147.82,47.18,32.42,,27.57,,28.87,11.07,27.98,29.54,1.46,7.7,,0.95,0.96,,30.02,4.32,2.13,,36.55,26.03,28.84,1.18,2.49,14.2,1.97,23.76,109.13,36.59,44.98,,32.56,,1.79,49.98,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,,68.39,,1.1,,,21.6,,,77.3,,1.81,72.42,17.7,2.81,46.31,62.35,3.69,138.77,77.64,45.44,,0.01,,,,,,,,,9.23,10.6,,0.87,,,,,,,24.6,50.6,60.54,,,,,,4.6,,,,11.26,,,,,,,1.54,21.27,13.91,,,,3.92,12.72,3.3,,,,,,,,0.14,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMBP,2.14,49.02,0.3,27.8,,,,53.9,12.1,75.51,11.02,4.67,57.3,1.03,0.11,0.04,3.63,0.95,42.68,90.87,34.7,7.6,169.87,,,11.02,69.24,11.45,26.87,26.6,8.98,1.18,1.22,1.44,,4.54,10.09,11.02,20.75,,,3.2,5.01,10.04,0.46,,,,1.6,90.75,,,,0.43,,,,,9.84,,,,,4.06,,,,,0.61,,3.31,2.03,,,1.33,,0.19,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,55.77,,50,,,73.1,63.7,,54.65,,7.68,56.57,,0.42,0.07,5.26,0.61,8.65,61.54,4.94,20.29,,,,,110.1,22.37,,293.39,29.68,2.22,2.06,0.91,,,,,,33.03,51.09,4.87,37.33,66.71,0.09,,,,0.8,,,,,0.21,,,,,,,0.26,,,,,,,,0.61,,1.73,1.25,,,0.44,,54.69,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,1.62,50.44,2.5,,1.6,11.1,18.3,,8.6,64.02,5.05,3.08,53.73,1.88,0.12,0.06,9.91,1.29,72.37,78.73,50.51,4.32,1.94,,0.88,5.05,18.28,12.04,26.47,13.08,9.84,1.48,1.55,5.47,0.24,5.86,5.64,5.08,14.03,18.1,,,11.64,19.45,3.9,,4.74,,9.32,3.63,22.07,17.51,3.07,1.04,,,,,18.2,,,,,11.13,19.07,1.31,1.61,,0.75,3.87,23.73,9.2,16.26,,7.48,,6.02,12.23,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,39.85,68.26,,92.9,,22.5,8.2,2.3,19.9,76.69,,9.33,73.16,15.68,0.93,2.01,181.61,2.64,133.8,66.24,76.27,0.72,0.05,,,,369.23,70.3,248.57,93.98,58.38,11.42,12.78,0.27,0.83,5.14,0.4,,53.04,20.67,41.67,21,118.33,46.76,5.49,,4.9,,2.55,5.23,266.99,113.47,2.44,12.98,,,,,252.86,11.51,2.94,,54.52,174.04,,4.54,4.52,26.24,1.92,1.65,12.56,1.3,2.02,,1.65,,0.45,349.13,,,6,163974485587.0,Semiconductors,Electronic Technology
AME,10.29,53.98,,13.6,11.6,12.4,19.2,9.8,13.2,74.05,1.18,6.28,60.26,5.8,0.15,0.13,169.52,1.11,93.84,42.68,51.72,1.43,0.33,,0.17,0.63,24.49,20.29,25.85,22.41,18.45,5.75,6.2,4.08,0.6,23.98,4.12,0.66,24.9,12.84,9.03,7.61,167.68,35.65,17.82,,19.57,,25.52,4.37,29.79,27.97,2.85,5.85,,1.62,1.53,,24.3,,1.45,,,22.34,24.02,2.85,1.89,,0.66,9.63,91.21,14.55,15.74,,11.45,,,39.61,,,10,34982878734.0,Electrical Products,Producer Manufacturing
AMED,1.45,75.19,0.1,9.8,,,,,3.3,89.97,,,82.32,3.75,0.22,0.23,98.09,1.09,,10.36,50.75,3.94,0.44,,,,56.03,29.34,39.57,16.58,14.37,1.53,1.59,1.78,0.52,4.03,2.83,,21.53,,,5.53,97.09,44.39,5.73,,,,8.12,2.95,,23.22,,1.43,,,,,35.23,,1.03,,,30.53,,,1.23,,1.09,,44.04,4.07,,,,,1.72,32.27,,,8,3058687570.0,Medical/Nursing Services,Health Services
AMEH,22.48,68.71,,18.8,,49.2,,,44,83.21,,9.19,74.7,3.55,0.95,0.78,47.19,1.52,,7.64,40.41,3.25,0.66,,,,18.63,16.04,40.81,,,,1.47,5.37,0.53,3.61,2.45,,,,,,51.08,16.58,4.52,,4.29,,6.36,3.43,35.75,37.1,4.58,1.47,,,,,41.51,5.47,1.27,,,32.81,96.21,,2.54,18.15,1.52,5.94,107.97,13.92,10.45,,8.42,,,152.23,,,5,1531027429.0,Services to the Health Industry,Health Services
AMG,,66.12,9,19.6,,22.9,13.4,,3.9,84.43,,5.04,73.4,2.6,1.8,0.45,166.89,2.63,,306.91,79.39,1.96,0.7,,,0.02,5.38,5.15,7.93,10.22,9.36,3.23,3.26,18.59,0.4,41.04,15.74,0.02,7.64,33.51,10.04,2.18,145.05,54.63,5.73,,33.73,,34.62,1.51,9.26,8.04,0.35,3.39,,,,,8.24,,1.03,,,8.13,10.67,0.32,0.53,,2.63,7.66,1871.25,14.78,19.84,,7.94,,11.36,13.54,,,10,4716965966.0,Investment Managers,Finance
AMGN,33.41,71.13,2.5,,10,7.7,14.9,,6.7,89.26,4.27,,78.28,1.46,0.49,0.15,330.83,1.42,244.46,52.25,78.5,5.3,12.75,,0.68,2.64,30.49,18.95,32.22,15.53,12.03,6.97,7.74,3.28,0.05,24.03,4,2.72,17.22,9.96,4.86,6.72,302.38,66.37,2.21,,12.74,,23.59,35.31,47.26,26.01,4.73,6,,1.62,2.07,,25.07,,1.09,,,21.99,31.78,4.74,1.75,,0.98,4.09,114.24,10.05,60.62,,11.05,,,27.8,,,10,139459437367.0,Biotechnology,Health Technology
AMK,11.47,59.64,,10.9,,67.4,,35,14.1,64.98,,14.18,62.78,5.77,3.87,2.18,34.66,4.65,,7.44,10.86,0.51,0.09,,,,12.03,10.16,17.77,,,3.5,3.37,8.31,0.79,18.96,5.31,,,23.35,6.39,,29.91,50.34,21.98,,19.92,,27.56,1.97,18.15,14.69,0.55,3.59,,,,,18.99,7.91,,,,14.21,18.43,0.59,1.29,96.28,4.65,9.04,691.39,13.4,11.72,,11.03,,0.83,,,,5,1986509344.0,Financial Conglomerates,Finance
